,date,sent_addresses,difficulty,transactions,block_size,median_transaction_value,send_usd,fee_reward,active_addresses,hashrate,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_size,google_trends,market_cap,mining_profitability,tweets,top_100_percent,full_name,coin
329,2009/12/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
330,2009/12/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
331,2009/12/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
332,2009/12/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
333,2009/12/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
334,2009/12/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
335,2009/12/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
336,2009/12/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
337,2009/12/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
338,2009/12/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
339,2009/12/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
340,2009/12/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
341,2009/12/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
342,2009/12/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
343,2009/12/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
344,2009/12/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
345,2009/12/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
346,2009/12/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
347,2009/12/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
348,2009/12/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
349,2009/12/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
350,2009/12/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
351,2009/12/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
352,2009/12/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
353,2009/12/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
354,2009/12/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
355,2009/12/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
356,2009/12/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
357,2010/01/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
358,2010/01/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
359,2010/01/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
360,2010/01/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
361,2010/01/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
362,2010/01/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
363,2010/01/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
364,2010/01/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
365,2010/01/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
366,2010/01/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
367,2010/01/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
368,2010/01/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
369,2010/01/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
370,2010/01/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
371,2010/01/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
372,2010/01/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
373,2010/01/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
374,2010/01/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
375,2010/01/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
376,2010/01/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
377,2010/01/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
378,2010/01/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
379,2010/01/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
380,2010/01/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
381,2010/01/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
382,2010/01/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
383,2010/01/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
384,2010/01/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
385,2010/01/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
386,2010/01/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
387,2010/01/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
388,2010/02/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
389,2010/02/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
390,2010/02/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
391,2010/02/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
392,2010/02/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
393,2010/02/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
394,2010/02/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
395,2010/02/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
396,2010/02/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
397,2010/02/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
398,2010/02/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
399,2010/02/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
400,2010/02/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
401,2010/02/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
402,2010/02/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
403,2010/02/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
404,2010/02/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
405,2010/02/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
406,2010/02/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
407,2010/02/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
408,2010/02/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
409,2010/02/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
410,2010/02/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
411,2010/02/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
412,2010/02/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
413,2010/02/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
414,2010/02/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
415,2010/02/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
416,2010/03/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
417,2010/03/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
418,2010/03/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
419,2010/03/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
420,2010/03/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
421,2010/03/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
422,2010/03/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
423,2010/03/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
424,2010/03/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
425,2010/03/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
426,2010/03/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
427,2010/03/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
428,2010/03/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
429,2010/03/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
430,2010/03/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
431,2010/03/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
432,2010/03/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
433,2010/03/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
434,2010/03/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
435,2010/03/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
436,2010/03/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
437,2010/03/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
438,2010/03/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
439,2010/03/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
440,2010/03/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
441,2010/03/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
442,2010/03/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
443,2010/03/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
444,2010/03/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
445,2010/03/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
446,2010/03/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
447,2010/04/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
448,2010/04/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
449,2010/04/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
450,2010/04/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
451,2010/04/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
452,2010/04/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
453,2010/04/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
454,2010/04/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
455,2010/04/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
456,2010/04/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
457,2010/04/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
458,2010/04/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
459,2010/04/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
460,2010/04/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
461,2010/04/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
462,2010/04/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
463,2010/04/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
464,2010/04/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
465,2010/04/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
466,2010/04/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
467,2010/04/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
468,2010/04/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
469,2010/04/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
470,2010/04/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
471,2010/04/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
472,2010/04/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
473,2010/04/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
474,2010/04/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
475,2010/04/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
476,2010/04/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
477,2010/05/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
478,2010/05/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
479,2010/05/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
480,2010/05/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
481,2010/05/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
482,2010/05/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
483,2010/05/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
484,2010/05/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
485,2010/05/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
486,2010/05/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
487,2010/05/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
488,2010/05/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
489,2010/05/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
490,2010/05/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
491,2010/05/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
492,2010/05/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
493,2010/05/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
494,2010/05/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
495,2010/05/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
496,2010/05/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
497,2010/05/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
498,2010/05/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
499,2010/05/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
500,2010/05/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
501,2010/05/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
502,2010/05/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
503,2010/05/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
504,2010/05/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
505,2010/05/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
506,2010/05/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
507,2010/05/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
508,2010/06/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
509,2010/06/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
510,2010/06/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
511,2010/06/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
512,2010/06/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
513,2010/06/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
514,2010/06/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
515,2010/06/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
516,2010/06/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
517,2010/06/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
518,2010/06/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
519,2010/06/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
520,2010/06/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
521,2010/06/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
522,2010/06/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
523,2010/06/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
524,2010/06/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
525,2010/06/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
526,2010/06/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
527,2010/06/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
528,2010/06/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
529,2010/06/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
530,2010/06/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
531,2010/06/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
532,2010/06/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
533,2010/06/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
534,2010/06/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
535,2010/06/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
536,2010/06/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
537,2010/06/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
538,2010/07/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
539,2010/07/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
540,2010/07/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
541,2010/07/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
542,2010/07/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
543,2010/07/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
544,2010/07/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
545,2010/07/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
546,2010/07/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
547,2010/07/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
548,2010/07/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
549,2010/07/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
550,2010/07/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
551,2010/07/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
552,2010/07/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
553,2010/07/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
554,2010/07/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
555,2010/07/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
556,2010/07/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
557,2010/07/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
558,2010/07/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
559,2010/07/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
560,2010/07/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
561,2010/07/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
562,2010/07/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
563,2010/07/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
564,2010/07/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
565,2010/07/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
566,2010/07/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
567,2010/07/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
568,2010/07/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
569,2010/08/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
570,2010/08/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
571,2010/08/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
572,2010/08/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
573,2010/08/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
574,2010/08/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
575,2010/08/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
576,2010/08/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
577,2010/08/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
578,2010/08/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
579,2010/08/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
580,2010/08/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
581,2010/08/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
582,2010/08/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
583,2010/08/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
584,2010/08/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
585,2010/08/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
586,2010/08/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
587,2010/08/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
588,2010/08/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
589,2010/08/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
590,2010/08/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
591,2010/08/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
592,2010/08/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
593,2010/08/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
594,2010/08/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
595,2010/08/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
596,2010/08/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
597,2010/08/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
598,2010/08/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
599,2010/08/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
600,2010/09/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
601,2010/09/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
602,2010/09/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
603,2010/09/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
604,2010/09/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
605,2010/09/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
606,2010/09/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
607,2010/09/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
608,2010/09/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
609,2010/09/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
610,2010/09/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
611,2010/09/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
612,2010/09/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
613,2010/09/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
614,2010/09/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
615,2010/09/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
616,2010/09/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
617,2010/09/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
618,2010/09/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
619,2010/09/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
620,2010/09/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
621,2010/09/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
622,2010/09/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
623,2010/09/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
624,2010/09/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
625,2010/09/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
626,2010/09/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
627,2010/09/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
628,2010/09/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
629,2010/09/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
630,2010/10/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
631,2010/10/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
632,2010/10/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
633,2010/10/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
634,2010/10/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
635,2010/10/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
636,2010/10/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
637,2010/10/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
638,2010/10/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
639,2010/10/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
640,2010/10/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
641,2010/10/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
642,2010/10/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
643,2010/10/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
644,2010/10/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
645,2010/10/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
646,2010/10/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
647,2010/10/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
648,2010/10/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
649,2010/10/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
650,2010/10/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
651,2010/10/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
652,2010/10/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
653,2010/10/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
654,2010/10/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
655,2010/10/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
656,2010/10/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
657,2010/10/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
658,2010/10/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
659,2010/10/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
660,2010/10/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
661,2010/11/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
662,2010/11/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
663,2010/11/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
664,2010/11/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
665,2010/11/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
666,2010/11/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
