,transactions,top_100_percent,sent_addresses,difficulty,google_trends,median_transaction_size,av_transaction_size,mining_profitability,hashrate,fee_reward,date,tweets,median_transaction_value,active_addresses,block_size,confirmation_time,market_cap,send_usd,av_transaction_value,full_name,coin
690,,,,,,,,,,,2016/02/28,67,,,,,null,,,potcoin,potcoin
691,,,,,,,,,,,2016/02/29,62,,,,,180645,,,potcoin,potcoin
692,,,,,,,,,,,2016/03/01,61,,,,,182770,,,potcoin,potcoin
693,,,,,,,,,,,2016/03/02,56,,,,,186919,,,potcoin,potcoin
694,,,,,,,,,,,2016/03/03,80,,,,,185996,,,potcoin,potcoin
695,,,,,,,,,,,2016/03/04,62,,,,,184769,,,potcoin,potcoin
696,,,,,,,,,,,2016/03/05,71,,,,,176071,,,potcoin,potcoin
697,,,,,,,,,,,2016/03/06,66,,,,,179007,,,potcoin,potcoin
698,,,,,,,,,,,2016/03/07,77,,,,,164183,,,potcoin,potcoin
699,,,,,,,,,,,2016/03/08,66,,,,,160110,,,potcoin,potcoin
700,,,,,,,,,,,2016/03/09,86,,,,,152979,,,potcoin,potcoin
701,,,,,,,,,,,2016/03/10,60,,,,,146972,,,potcoin,potcoin
702,,,,,,,,,,,2016/03/11,68,,,,,150953,,,potcoin,potcoin
703,,,,,,,,,,,2016/03/12,62,,,,,null,,,potcoin,potcoin
704,,,,,,,,,,,2016/03/13,52,,,,,null,,,potcoin,potcoin
705,,,,,,,,,,,2016/03/14,36,,,,,146760,,,potcoin,potcoin
706,,,,,,,,,,,2016/03/15,37,,,,,161304,,,potcoin,potcoin
707,,,,,,,,,,,2016/03/16,45,,,,,169437,,,potcoin,potcoin
708,,,,,,,,,,,2016/03/17,47,,,,,178382,,,potcoin,potcoin
709,,,,,,,,,,,2016/03/18,44,,,,,194199,,,potcoin,potcoin
710,,,,,,,,,,,2016/03/19,45,,,,,205004,,,potcoin,potcoin
711,,,,,,,,,,,2016/03/20,54,,,,,198606,,,potcoin,potcoin
712,,,,,,,,,,,2016/03/21,45,,,,,209748,,,potcoin,potcoin
713,,,,,,,,,,,2016/03/22,45,,,,,214676,,,potcoin,potcoin
714,,,,,,,,,,,2016/03/23,42,,,,,213954,,,potcoin,potcoin
715,,,,,,,,,,,2016/03/24,38,,,,,217097,,,potcoin,potcoin
716,,,,,,,,,,,2016/03/25,47,,,,,227378,,,potcoin,potcoin
717,,,,,,,,,,,2016/03/26,42,,,,,237544,,,potcoin,potcoin
718,,,,,,,,,,,2016/03/27,35,,,,,271884,,,potcoin,potcoin
719,,,,,,,,,,,2016/03/28,38,,,,,242118,,,potcoin,potcoin
720,,,,,,,,,,,2016/03/29,40,,,,,248961,,,potcoin,potcoin
721,,,,,,,,,,,2016/03/30,51,,,,,242069,,,potcoin,potcoin
722,,,,,,,,,,,2016/03/31,45,,,,,260538,,,potcoin,potcoin
723,,,,,,,,,,,2016/04/01,41,,,,,281675,,,potcoin,potcoin
724,,,,,,,,,,,2016/04/02,33,,,,,311191,,,potcoin,potcoin
725,,,,,,,,,,,2016/04/03,42,,,,,316535,,,potcoin,potcoin
726,,,,,,,,,,,2016/04/04,35,,,,,311588,,,potcoin,potcoin
727,,,,,,,,,,,2016/04/05,30,,,,,290244,,,potcoin,potcoin
728,,,,,,,,,,,2016/04/06,35,,,,,283568,,,potcoin,potcoin
729,,,,,,,,,,,2016/04/07,34,,,,,271244,,,potcoin,potcoin
730,,,,,,,,,,,2016/04/08,32,,,,,278141,,,potcoin,potcoin
731,,,,,,,,,,,2016/04/09,42,,,,,275277,,,potcoin,potcoin
732,,,,,,,,,,,2016/04/10,32,,,,,238777,,,potcoin,potcoin
733,,,,,,,,,,,2016/04/11,33,,,,,217130,,,potcoin,potcoin
734,,,,,,,,,,,2016/04/12,32,,,,,203682,,,potcoin,potcoin
735,,,,,,,,,,,2016/04/13,33,,,,,190658,,,potcoin,potcoin
736,,,,,,,,,,,2016/04/14,36,,,,,215641,,,potcoin,potcoin
737,,,,,,,,,,,2016/04/15,42,,,,,232770,,,potcoin,potcoin
738,,,,,,,,,,,2016/04/16,37,,,,,223859,,,potcoin,potcoin
739,,,,,,,,,,,2016/04/17,32,,,,,271286,,,potcoin,potcoin
740,,,,,,,,,,,2016/04/18,32,,,,,281212,,,potcoin,potcoin
741,,,,,,,,,,,2016/04/19,38,,,,,null,,,potcoin,potcoin
742,,,,,,,,,,,2016/04/20,31,,,,,248207,,,potcoin,potcoin
743,,,,,,,,,,,2016/04/21,44,,,,,null,,,potcoin,potcoin
744,,,,,,,,,,,2016/04/22,35,,,,,null,,,potcoin,potcoin
745,,,,,,,,,,,2016/04/23,30,,,,,null,,,potcoin,potcoin
746,,,,,,,,,,,2016/04/24,40,,,,,null,,,potcoin,potcoin
747,,,,,,,,,,,2016/04/25,36,,,,,198394,,,potcoin,potcoin
748,,,,,,,,,,,2016/04/26,30,,,,,184574,,,potcoin,potcoin
749,,,,,,,,,,,2016/04/27,35,,,,,166605,,,potcoin,potcoin
750,,,,,,,,,,,2016/04/28,34,,,,,150935,,,potcoin,potcoin
751,,,,,,,,,,,2016/04/29,34,,,,,152827,,,potcoin,potcoin
752,,,,,,,,,,,2016/04/30,43,,,,,156559,,,potcoin,potcoin
753,,,,,,,,,,,2016/05/01,36,,,,,157343,,,potcoin,potcoin
754,,,,,,,,,,,2016/05/02,35,,,,,152503,,,potcoin,potcoin
755,,,,,,,,,,,2016/05/03,34,,,,,154072,,,potcoin,potcoin
756,,,,,,,,,,,2016/05/04,34,,,,,154206,,,potcoin,potcoin
757,,,,,,,,,,,2016/05/05,38,,,,,157237,,,potcoin,potcoin
758,,,,,,,,,,,2016/05/06,29,,,,,160257,,,potcoin,potcoin
759,,,,,,,,,,,2016/05/07,30,,,,,163576,,,potcoin,potcoin
760,,,,,,,,,,,2016/05/08,35,,,,,170299,,,potcoin,potcoin
761,,,,,,,,,,,2016/05/09,31,,,,,171712,,,potcoin,potcoin
762,,,,,,,,,,,2016/05/10,33,,,,,164855,,,potcoin,potcoin
763,,,,,,,,,,,2016/05/11,33,,,,,164377,,,potcoin,potcoin
764,,,,,,,,,,,2016/05/12,31,,,,,164514,,,potcoin,potcoin
765,,,,,,,,,,,2016/05/13,36,,,,,164590,,,potcoin,potcoin
766,,,,,,,,,,,2016/05/14,30,,,,,158097,,,potcoin,potcoin
767,,,,,,,,,,,2016/05/15,33,,,,,160937,,,potcoin,potcoin
768,,,,,,,,,,,2016/05/16,43,,,,,163589,,,potcoin,potcoin
769,,,,,,,,,,,2016/05/17,33,,,,,161035,,,potcoin,potcoin
770,,,,,,,,,,,2016/05/18,37,,,,,154752,,,potcoin,potcoin
771,,,,,,,,,,,2016/05/19,39,,,,,154981,,,potcoin,potcoin
772,,,,,,,,,,,2016/05/20,42,,,,,152338,,,potcoin,potcoin
773,,,,,,,,,,,2016/05/21,38,,,,,154604,,,potcoin,potcoin
774,,,,,,,,,,,2016/05/22,51,,,,,154470,,,potcoin,potcoin
775,,,,,,,,,,,2016/05/23,36,,,,,150025,,,potcoin,potcoin
776,,,,,,,,,,,2016/05/24,41,,,,,147052,,,potcoin,potcoin
777,,,,,,,,,,,2016/05/25,34,,,,,144689,,,potcoin,potcoin
778,,,,,,,,,,,2016/05/26,36,,,,,138423,,,potcoin,potcoin
779,,,,,,,,,,,2016/05/27,40,,,,,137653,,,potcoin,potcoin
780,,,,,,,,,,,2016/05/28,44,,,,,142155,,,potcoin,potcoin
781,,,,,,,,,,,2016/05/29,39,,,,,149105,,,potcoin,potcoin
782,,,,,,,,,,,2016/05/30,44,,,,,151819,,,potcoin,potcoin
783,,,,,,,,,,,2016/05/31,46,,,,,154052,,,potcoin,potcoin
784,,,,,,,,,,,2016/06/01,66,,,,,167628,,,potcoin,potcoin
785,,,,,,,,,,,2016/06/02,36,,,,,178612,,,potcoin,potcoin
786,,,,,,,,,,,2016/06/03,47,,,,,182839,,,potcoin,potcoin
787,,,,,,,,,,,2016/06/04,42,,,,,178922,,,potcoin,potcoin
788,,,,,,,,,,,2016/06/05,48,,,,,171634,,,potcoin,potcoin
789,,,,,,,,,,,2016/06/06,43,,,,,170784,,,potcoin,potcoin
790,,,,,,,,,,,2016/06/07,46,,,,,164549,,,potcoin,potcoin
791,,,,,,,,,,,2016/06/08,43,,,,,163076,,,potcoin,potcoin
792,,,,,,,,,,,2016/06/09,39,,,,,164631,,,potcoin,potcoin
793,,,,,,,,,,,2016/06/10,50,,,,,162261,,,potcoin,potcoin
794,,,,,,,,,,,2016/06/11,50,,,,,166003,,,potcoin,potcoin
795,,,,,,,,,,,2016/06/12,53,,,,,174983,,,potcoin,potcoin
796,,,,,,,,,,,2016/06/13,41,,,,,169537,,,potcoin,potcoin
797,,,,,,,,,,,2016/06/14,50,,,,,173780,,,potcoin,potcoin
798,,,,,,,,,,,2016/06/15,59,,,,,167473,,,potcoin,potcoin
799,,,,,,,,,,,2016/06/16,54,,,,,176622,,,potcoin,potcoin
800,,,,,,,,,,,2016/06/17,42,,,,,167425,,,potcoin,potcoin
801,,,,,,,,,,,2016/06/18,42,,,,,172528,,,potcoin,potcoin
802,,,,,,,,,,,2016/06/19,55,,,,,175849,,,potcoin,potcoin
803,,,,,,,,,,,2016/06/20,41,,,,,173925,,,potcoin,potcoin
804,,,,,,,,,,,2016/06/21,51,,,,,168550,,,potcoin,potcoin
805,,,,,,,,,,,2016/06/22,43,,,,,170004,,,potcoin,potcoin
806,,,,,,,,,,,2016/06/23,45,,,,,154180,,,potcoin,potcoin
807,,,,,,,,,,,2016/06/24,52,,,,,160875,,,potcoin,potcoin
808,,,,,,,,,,,2016/06/25,35,,,,,162845,,,potcoin,potcoin
809,,,,,,,,,,,2016/06/26,52,,,,,152843,,,potcoin,potcoin
810,,,,,,,,,,,2016/06/27,52,,,,,150977,,,potcoin,potcoin
811,,,,,,,,,,,2016/06/28,53,,,,,163130,,,potcoin,potcoin
812,,,,,,,,,,,2016/06/29,39,,,,,166959,,,potcoin,potcoin
813,,,,,,,,,,,2016/06/30,43,,,,,202091,,,potcoin,potcoin
814,,,,,,,,,,,2016/07/01,38,,,,,209030,,,potcoin,potcoin
815,,,,,,,,,,,2016/07/02,40,,,,,220853,,,potcoin,potcoin
816,,,,,,,,,,,2016/07/03,39,,,,,227196,,,potcoin,potcoin
817,,,,,,,,,,,2016/07/04,47,,,,,212971,,,potcoin,potcoin
818,,,,,,,,,,,2016/07/05,49,,,,,215869,,,potcoin,potcoin
819,,,,,,,,,,,2016/07/06,57,,,,,247506,,,potcoin,potcoin
820,,,,,,,,,,,2016/07/07,46,,,,,253478,,,potcoin,potcoin
821,,,,,,,,,,,2016/07/08,42,,,,,242592,,,potcoin,potcoin
822,,,,,,,,,,,2016/07/09,43,,,,,248234,,,potcoin,potcoin
823,,,,,,,,,,,2016/07/10,36,,,,,251272,,,potcoin,potcoin
824,,,,,,,,,,,2016/07/11,37,,,,,276456,,,potcoin,potcoin
825,,,,,,,,,,,2016/07/12,52,,,,,270040,,,potcoin,potcoin
826,,,,,,,,,,,2016/07/13,38,,,,,266707,,,potcoin,potcoin
827,,,,,,,,,,,2016/07/14,34,,,,,261857,,,potcoin,potcoin
828,,,,,,,,,,,2016/07/15,44,,,,,276254,,,potcoin,potcoin
829,,,,,,,,,,,2016/07/16,47,,,,,315265,,,potcoin,potcoin
830,,,,,,,,,,,2016/07/17,51,,,,,296498,,,potcoin,potcoin
831,,,,,,,,,,,2016/07/18,41,,,,,297725,,,potcoin,potcoin
832,,,,,,,,,,,2016/07/19,47,,,,,285017,,,potcoin,potcoin
833,,,,,,,,,,,2016/07/20,39,,,,,259788,,,potcoin,potcoin
834,,,,,,,,,,,2016/07/21,41,,,,,236134,,,potcoin,potcoin
835,,,,,,,,,,,2016/07/22,38,,,,,230171,,,potcoin,potcoin
836,,,,,,,,,,,2016/07/23,46,,,,,218766,,,potcoin,potcoin
837,,,,,,,,,,,2016/07/24,39,,,,,223059,,,potcoin,potcoin
838,,,,,,,,,,,2016/07/25,50,,,,,215450,,,potcoin,potcoin
839,,,,,,,,,,,2016/07/26,44,,,,,214308,,,potcoin,potcoin
840,,,,,,,,,,,2016/07/27,36,,,,,202291,,,potcoin,potcoin
841,,,,,,,,,,,2016/07/28,49,,,,,195868,,,potcoin,potcoin
842,,,,,,,,,,,2016/07/29,49,,,,,194024,,,potcoin,potcoin
843,,,,,,,,,,,2016/07/30,35,,,,,202669,,,potcoin,potcoin
844,,,,,,,,,,,2016/07/31,41,,,,,194045,,,potcoin,potcoin
845,,,,,,,,,,,2016/08/01,37,,,,,190228,,,potcoin,potcoin
846,,,,,,,,,,,2016/08/02,38,,,,,177739,,,potcoin,potcoin
847,,,,,,,,,,,2016/08/03,33,,,,,155364,,,potcoin,potcoin
848,,,,,,,,,,,2016/08/04,34,,,,,165606,,,potcoin,potcoin
849,,,,,,,,,,,2016/08/05,35,,,,,165986,,,potcoin,potcoin
850,,,,,,,,,,,2016/08/06,37,,,,,165161,,,potcoin,potcoin
851,,,,,,,,,,,2016/08/07,44,,,,,165992,,,potcoin,potcoin
852,,,,,,,,,,,2016/08/08,36,,,,,176727,,,potcoin,potcoin
853,,,,,,,,,,,2016/08/09,42,,,,,178224,,,potcoin,potcoin
854,,,,,,,,,,,2016/08/10,35,,,,,213263,,,potcoin,potcoin
855,,,,,,,,,,,2016/08/11,47,,,,,273169,,,potcoin,potcoin
856,,,,,,,,,,,2016/08/12,42,,,,,237524,,,potcoin,potcoin
857,,,,,,,,,,,2016/08/13,46,,,,,228294,,,potcoin,potcoin
858,,,,,,,,,,,2016/08/14,34,,,,,226909,,,potcoin,potcoin
859,,,,,,,,,,,2016/08/15,34,,,,,246254,,,potcoin,potcoin
860,,,,,,,,,,,2016/08/16,40,,,,,242859,,,potcoin,potcoin
861,,,,,,,,,,,2016/08/17,41,,,,,252764,,,potcoin,potcoin
862,,,,,,,,,,,2016/08/18,39,,,,,262713,,,potcoin,potcoin
863,,,,,,,,,,,2016/08/19,37,,,,,267213,,,potcoin,potcoin
864,,,,,,,,,,,2016/08/20,34,,,,,294153,,,potcoin,potcoin
865,,,,,,,,,,,2016/08/21,36,,,,,301376,,,potcoin,potcoin
866,,,,,,,,,,,2016/08/22,37,,,,,326095,,,potcoin,potcoin
867,,,,,,,,,,,2016/08/23,39,,,,,371688,,,potcoin,potcoin
868,,,,,,,,,,,2016/08/24,39,,,,,356902,,,potcoin,potcoin
869,,,,,,,,,,,2016/08/25,36,,,,,312968,,,potcoin,potcoin
870,,,,,,,,,,,2016/08/26,39,,,,,303098,,,potcoin,potcoin
871,,,,,,,,,,,2016/08/27,39,,,,,327035,,,potcoin,potcoin
872,,,,,,,,,,,2016/08/28,39,,,,,273675,,,potcoin,potcoin
873,,,,,,,,,,,2016/08/29,40,,,,,256607,,,potcoin,potcoin
874,,,,,,,,,,,2016/08/30,46,,,,,257029,,,potcoin,potcoin
875,,,,,,,,,,,2016/08/31,44,,,,,333558,,,potcoin,potcoin
876,,,,,,,,,,,2016/09/01,42,,,,,298568,,,potcoin,potcoin
877,,,,,,,,,,,2016/09/02,42,,,,,317277,,,potcoin,potcoin
878,,,,,,,,,,,2016/09/03,40,,,,,308573,,,potcoin,potcoin
879,,,,,,,,,,,2016/09/04,30,,,,,312027,,,potcoin,potcoin
880,,,,,,,,,,,2016/09/05,35,,,,,309356,,,potcoin,potcoin
881,,,,,,,,,,,2016/09/06,48,,,,,309226,,,potcoin,potcoin
882,,,,,,,,,,,2016/09/07,44,,,,,305009,,,potcoin,potcoin
883,,,,,,,,,,,2016/09/08,32,,,,,310502,,,potcoin,potcoin
884,,,,,,,,,,,2016/09/09,39,,,,,351818,,,potcoin,potcoin
885,,,,,,,,,,,2016/09/10,48,,,,,354763,,,potcoin,potcoin
886,,,,,,,,,,,2016/09/11,31,,,,,338933,,,potcoin,potcoin
887,,,,,,,,,,,2016/09/12,33,,,,,327718,,,potcoin,potcoin
888,,,,,,,,,,,2016/09/13,35,,,,,344195,,,potcoin,potcoin
889,,,,,,,,,,,2016/09/14,37,,,,,365731,,,potcoin,potcoin
890,,,,,,,,,,,2016/09/15,40,,,,,427338,,,potcoin,potcoin
891,,,,,,,,,,,2016/09/16,45,,,,,460692,,,potcoin,potcoin
892,,,,,,,,,,,2016/09/17,38,,,,,437689,,,potcoin,potcoin
893,,,,,,,,,,,2016/09/18,27,,,,,429060,,,potcoin,potcoin
894,,,,,,,,,,,2016/09/19,31,,,,,450905,,,potcoin,potcoin
895,,,,,,,,,,,2016/09/20,45,,,,,513451,,,potcoin,potcoin
896,,,,,,,,,,,2016/09/21,47,,,,,523643,,,potcoin,potcoin
897,,,,,,,,,,,2016/09/22,32,,,,,506563,,,potcoin,potcoin
898,,,,,,,,,,,2016/09/23,35,,,,,501034,,,potcoin,potcoin
899,,,,,,,,,,,2016/09/24,45,,,,,526632,,,potcoin,potcoin
900,,,,,,,,,,,2016/09/25,42,,,,,555816,,,potcoin,potcoin
901,,,,,,,,,,,2016/09/26,34,,,,,596422,,,potcoin,potcoin
902,,,,,,,,,,,2016/09/27,13,,,,,624677,,,potcoin,potcoin
903,,,,,,,,,,,2016/09/28,7,,,,,594402,,,potcoin,potcoin
904,,,,,,,,,,,2016/09/29,14,,,,,647118,,,potcoin,potcoin
905,,,,,,,,,,,2016/09/30,15,,,,,684386,,,potcoin,potcoin
906,,,,,,,,,,,2016/10/01,28,,,,,926138,,,potcoin,potcoin
907,,,,,,,,,,,2016/10/02,25,,,,,899961,,,potcoin,potcoin
908,,,,,,,,,,,2016/10/03,29,,,,,901664,,,potcoin,potcoin
909,,,,,,,,,,,2016/10/04,26,,,,,919112,,,potcoin,potcoin
910,,,,,,,,,,,2016/10/05,19,,,,,982826,,,potcoin,potcoin
911,,,,,,,,,,,2016/10/06,31,,,,,1170853,,,potcoin,potcoin
912,,,,,,,,,,,2016/10/07,19,,,,,1356525,,,potcoin,potcoin
913,,,,,,,,,,,2016/10/08,51,,,,,1812244,,,potcoin,potcoin
914,,,,,,,,,,,2016/10/09,90,,,,,2332713,,,potcoin,potcoin
915,,,,,,,,,,,2016/10/10,193,,,,,6344287,,,potcoin,potcoin
916,,,,,,,,,,,2016/10/11,138,,,,,4151181,,,potcoin,potcoin
917,,,,,,,,,,,2016/10/12,93,,,,,2561447,,,potcoin,potcoin
918,,,,,,,,,,,2016/10/13,107,,,,,3342811,,,potcoin,potcoin
919,,,,,,,,,,,2016/10/14,81,,,,,3174310,,,potcoin,potcoin
920,,,,,,,,,,,2016/10/15,77,,,,,2591022,,,potcoin,potcoin
921,,,,,,,,,,,2016/10/16,80,,,,,2895689,,,potcoin,potcoin
922,,,,,,,,,,,2016/10/17,70,,,,,2734124,,,potcoin,potcoin
923,,,,,,,,,,,2016/10/18,93,,,,,2715872,,,potcoin,potcoin
924,,,,,,,,,,,2016/10/19,66,,,,,2662074,,,potcoin,potcoin
925,,,,,,,,,,,2016/10/20,77,,,,,2448503,,,potcoin,potcoin
926,,,,,,,,,,,2016/10/21,68,,,,,2235549,,,potcoin,potcoin
927,,,,,,,,,,,2016/10/22,74,,,,,2440865,,,potcoin,potcoin
928,,,,,,,,,,,2016/10/23,72,,,,,2586286,,,potcoin,potcoin
929,,,,,,,,,,,2016/10/24,58,,,,,2446714,,,potcoin,potcoin
930,,,,,,,,,,,2016/10/25,64,,,,,2216012,,,potcoin,potcoin
931,,,,,,,,,,,2016/10/26,65,,,,,2002745,,,potcoin,potcoin
932,,,,,,,,,,,2016/10/27,65,,,,,1649025,,,potcoin,potcoin
933,,,,,,,,,,,2016/10/28,68,,,,,1535989,,,potcoin,potcoin
934,,,,,,,,,,,2016/10/29,61,,,,,1271771,,,potcoin,potcoin
935,,,,,,,,,,,2016/10/30,68,,,,,1447150,,,potcoin,potcoin
936,,,,,,,,,,,2016/10/31,57,,,,,1555510,,,potcoin,potcoin
937,,,,,,,,,,,2016/11/01,48,,,,,1320757,,,potcoin,potcoin
938,,,,,,,,,,,2016/11/02,56,,,,,1270422,,,potcoin,potcoin
939,,,,,,,,,,,2016/11/03,61,,,,,1341257,,,potcoin,potcoin
940,,,,,,,,,,,2016/11/04,58,,,,,1379601,,,potcoin,potcoin
941,,,,,,,,,,,2016/11/05,113,,,,,2418840,,,potcoin,potcoin
942,,,,,,,,,,,2016/11/06,81,,,,,2834368,,,potcoin,potcoin
943,,,,,,,,,,,2016/11/07,71,,,,,2334942,,,potcoin,potcoin
944,,,,,,,,,,,2016/11/08,64,,,,,2827824,,,potcoin,potcoin
945,,,,,,,,,,,2016/11/09,59,,,,,2590028,,,potcoin,potcoin
946,,,,,,,,,,,2016/11/10,54,,,,,2471302,,,potcoin,potcoin
947,,,,,,,,,,,2016/11/11,65,,,,,2145172,,,potcoin,potcoin
948,,,,,,,,,,,2016/11/12,56,,,,,1938431,,,potcoin,potcoin
949,,,,,,,,,,,2016/11/13,52,,,,,1858196,,,potcoin,potcoin
950,,,,,,,,,,,2016/11/14,67,,,,,2204612,,,potcoin,potcoin
951,,,,,,,,,,,2016/11/15,58,,,,,2409149,,,potcoin,potcoin
952,,,,,,,,,,,2016/11/16,59,,,,,2198719,,,potcoin,potcoin
953,,,,,,,,,,,2016/11/17,52,,,,,2089109,,,potcoin,potcoin
954,,,,,,,,,,,2016/11/18,54,,,,,2300635,,,potcoin,potcoin
955,,,,,,,,,,,2016/11/19,57,,,,,2233461,,,potcoin,potcoin
956,,,,,,,,,,,2016/11/20,61,,,,,2159707,,,potcoin,potcoin
957,,,,,,,,,,,2016/11/21,51,,,,,2151941,,,potcoin,potcoin
958,,,,,,,,,,,2016/11/22,49,,,,,2140007,,,potcoin,potcoin
959,,,,,,,,,,,2016/11/23,61,,,,,2101375,,,potcoin,potcoin
960,,,,,,,,,,,2016/11/24,46,,,,,1986937,,,potcoin,potcoin
961,,,,,,,,,,,2016/11/25,45,,,,,2032783,,,potcoin,potcoin
962,,,,,,,,,,,2016/11/26,46,,,,,2020369,,,potcoin,potcoin
963,,,,,,,,,,,2016/11/27,48,,,,,1976669,,,potcoin,potcoin
964,,,,,,,,,,,2016/11/28,64,,,,,1928482,,,potcoin,potcoin
965,,,,,,,,,,,2016/11/29,60,,,,,1887559,,,potcoin,potcoin
966,,,,,,,,,,,2016/11/30,51,,,,,1810891,,,potcoin,potcoin
967,,,,,,,,,,,2016/12/01,53,,,,,1758856,,,potcoin,potcoin
968,,,,,,,,,,,2016/12/02,59,,,,,1945264,,,potcoin,potcoin
969,,,,,,,,,,,2016/12/03,52,,,,,2106122,,,potcoin,potcoin
970,,,,,,,,,,,2016/12/04,48,,,,,2100281,,,potcoin,potcoin
971,,,,,,,,,,,2016/12/05,45,,,,,2094359,,,potcoin,potcoin
972,,,,,,,,,,,2016/12/06,49,,,,,1966211,,,potcoin,potcoin
973,,,,,,,,,,,2016/12/07,46,,,,,1918430,,,potcoin,potcoin
974,,,,,,,,,,,2016/12/08,48,,,,,1970636,,,potcoin,potcoin
975,,,,,,,,,,,2016/12/09,58,,,,,2006430,,,potcoin,potcoin
976,,,,,,,,,,,2016/12/10,70,,,,,1968797,,,potcoin,potcoin
977,,,,,,,,,,,2016/12/11,45,,,,,1935832,,,potcoin,potcoin
978,,,,,,,,,,,2016/12/12,45,,,,,1875623,,,potcoin,potcoin
979,,,,,,,,,,,2016/12/13,71,,,,,2916756,,,potcoin,potcoin
980,,,,,,,,,,,2016/12/14,98,,,,,4146882,,,potcoin,potcoin
981,,,,,,,,,,,2016/12/15,71,,,,,3556075,,,potcoin,potcoin
982,,,,,,,,,,,2016/12/16,73,,,,,2910679,,,potcoin,potcoin
983,,,,,,,,,,,2016/12/17,60,,,,,2540117,,,potcoin,potcoin
984,,,,,,,,,,,2016/12/18,55,,,,,2458284,,,potcoin,potcoin
985,,,,,,,,,,,2016/12/19,55,,,,,2525151,,,potcoin,potcoin
986,,,,,,,,,,,2016/12/20,56,,,,,2515110,,,potcoin,potcoin
987,,,,,,,,,,,2016/12/21,55,,,,,2585254,,,potcoin,potcoin
988,,,,,,,,,,,2016/12/22,55,,,,,2654618,,,potcoin,potcoin
989,,,,,,,,,,,2016/12/23,55,,,,,2885869,,,potcoin,potcoin
990,,,,,,,,,,,2016/12/24,58,,,,,3303601,,,potcoin,potcoin
991,,,,,,,,,,,2016/12/25,73,,,,,3360318,,,potcoin,potcoin
992,,,,,,,,,,,2016/12/26,50,,,,,3343541,,,potcoin,potcoin
993,,,,,,,,,,,2016/12/27,60,,,,,3298168,,,potcoin,potcoin
994,,,,,,,,,,,2016/12/28,55,,,,,3178346,,,potcoin,potcoin
995,,,,,,,,,,,2016/12/29,89,,,,,3493773,,,potcoin,potcoin
996,,,,,,,,,,,2016/12/30,75,,,,,3345654,,,potcoin,potcoin
997,,,,,,,,,,,2016/12/31,59,,,,,3258040,,,potcoin,potcoin
998,,,,,,,,,,,2017/01/01,67,,,,,3226155,,,potcoin,potcoin
999,,,,,,,,,,,2017/01/02,56,,,,,3560815,,,potcoin,potcoin
1000,,,,,,,,,,,2017/01/03,71,,,,,3525419,,,potcoin,potcoin
1001,,,,,,,,,,,2017/01/04,90,,,,,3864104,,,potcoin,potcoin
1002,,,,,,,,,,,2017/01/05,68,,,,,3788469,,,potcoin,potcoin
1003,,,,,,,,,,,2017/01/06,56,,,,,3582696,,,potcoin,potcoin
1004,,,,,,,,,,,2017/01/07,55,,,,,3402671,,,potcoin,potcoin
1005,,,,,,,,,,,2017/01/08,69,,,,,3663445,,,potcoin,potcoin
1006,,,,,,,,,,,2017/01/09,65,,,,,3565612,,,potcoin,potcoin
1007,,,,,,,,,,,2017/01/10,59,,,,,3449843,,,potcoin,potcoin
1008,,,,,,,,,,,2017/01/11,54,,,,,3085157,,,potcoin,potcoin
1009,,,,,,,,,,,2017/01/12,53,,,,,2883245,,,potcoin,potcoin
1010,,,,,,,,,,,2017/01/13,52,,,,,2954317,,,potcoin,potcoin
1011,,,,,,,,,,,2017/01/14,58,,,,,3380975,,,potcoin,potcoin
1012,,,,,,,,,,,2017/01/15,64,,,,,3870294,,,potcoin,potcoin
1013,,,,,,,,,,,2017/01/16,60,,,,,4024131,,,potcoin,potcoin
1014,,,,,,,,,,,2017/01/17,63,,,,,3779398,,,potcoin,potcoin
1015,,,,,,,,,,,2017/01/18,60,,,,,3913252,,,potcoin,potcoin
1016,,,,,,,,,,,2017/01/19,53,,,,,3921194,,,potcoin,potcoin
1017,,,,,,,,,,,2017/01/20,66,,,,,4057572,,,potcoin,potcoin
1018,,,,,,,,,,,2017/01/21,72,,,,,4090995,,,potcoin,potcoin
1019,,,,,,,,,,,2017/01/22,52,,,,,4043366,,,potcoin,potcoin
1020,,,,,,,,,,,2017/01/23,71,,,,,4160688,,,potcoin,potcoin
1021,,,,,,,,,,,2017/01/24,71,,,,,4240968,,,potcoin,potcoin
1022,,,,,,,,,,,2017/01/25,59,,,,,4065988,,,potcoin,potcoin
1023,,,,,,,,,,,2017/01/26,64,,,,,3930271,,,potcoin,potcoin
1024,,,,,,,,,,,2017/01/27,67,,,,,4014217,,,potcoin,potcoin
1025,,,,,,,,,,,2017/01/28,59,,,,,4061786,,,potcoin,potcoin
1026,,,,,,,,,,,2017/01/29,52,,,,,4138280,,,potcoin,potcoin
1027,,,,,,,,,,,2017/01/30,54,,,,,4054962,,,potcoin,potcoin
1028,,,,,,,,,,,2017/01/31,53,,,,,4093330,,,potcoin,potcoin
1029,,,,,,,,,,,2017/02/01,56,,,,,4111356,,,potcoin,potcoin
1030,,,,,,,,,,,2017/02/02,53,,,,,4137707,,,potcoin,potcoin
1031,,,,,,,,,,,2017/02/03,56,,,,,4324715,,,potcoin,potcoin
1032,,,,,,,,,,,2017/02/04,49,,,,,4211722,,,potcoin,potcoin
