,date,block_size,sent_addresses,hashrate,confirmation_time,median_transaction_value,google_trends,transactions,send_usd,mining_profitability,av_transaction_size,difficulty,market_cap,active_addresses,tweets,top_100_percent,fee_reward,av_transaction_value,median_transaction_size,full_name,coin
1359,2017/10/11,418.225,1243,3784630263,1.104,1395,,1758,2763144,,,54.409,31442809,1523,176,55.337,,1572,,reddcoin,rdd
1360,2017/10/12,404.911,1224,3150174606,1.021,1477,,1846,2987604,,,45.11,31048105,1570,106,55.365,,1620,,reddcoin,rdd
1361,2017/10/13,418.343,1360,3073990991,0.984,1192,,1948,2887449,,,43.561,30853353,1776,56,55.398,,1482,,reddcoin,rdd
1362,2017/10/14,406.439,1162,3111852789,1.012,1584,,1806,2882976,,,43.185,30648403,1487,88,55.397,,1598,,reddcoin,rdd
1363,2017/10/15,533.354,1277,3030767907,1.034,1353,,1833,2843862,,,42.486,30794836,2524,98,55.539,,1551,,reddcoin,rdd
1364,2017/10/16,429.363,1419,3068985694,0.965,1170,,2057,3239981,,,42.613,32427685,1845,108,55.554,,1575,,reddcoin,rdd
1365,2017/10/17,405.256,1265,3280072490,1.028,1495,,1866,2982827,,,44.91,30696307,1639,69,55.553,,1601,,reddcoin,rdd
1366,2017/10/18,408.183,1343,3493729290,0.943,1982,,2028,3431957,,,47.993,29587786,1699,60,55.657,,1692,,reddcoin,rdd
1367,2017/10/19,419.31,1233,4105245563,1.053,1369,,1778,2751170,,,56.3,29816929,1585,54,55.667,,1547,,reddcoin,rdd
1368,2017/10/20,399.162,1206,3320976958,1.025,1466,,1852,2844257,,,47.906,29966696,1506,107,55.645,,1539,,reddcoin,rdd
1369,2017/10/21,457.518,1321,3419574620,0.994,1122,,2018,2815277,,,47.046,28762003,1848,108,55.624,,1396,,reddcoin,rdd
1370,2017/10/22,465.832,1321,3166703725,1.036,1001,,2016,2707061,,,45.229,27923898,1773,66,55.599,,1343,,reddcoin,rdd
1371,2017/10/23,471.572,1365,3241020750,0.998,929.179,,2171,2657956,,,45.265,26583481,1932,54,55.552,,1226,,reddcoin,rdd
1372,2017/10/24,469.155,1327,3778574071,0.967,1354,,2233,3307934,,,51.994,30059109,2137,93,55.547,,1484,,reddcoin,rdd
1373,2017/10/25,460.931,1632,4498199370,1.023,1213,,2068,3039263,,,61.106,30059918,1913,61,55.548,,1471,,reddcoin,rdd
1374,2017/10/26,628.929,1431,4508284729,1.015,1348,,1965,2952007,,,63.45,29819630,1581,101,55.532,,1502,,reddcoin,rdd
1375,2017/10/27,488.04,1175,4153093042,1.021,2275,,1787,2969814,,,59.299,29166833,1517,74,55.541,,1662,,reddcoin,rdd
1376,2017/10/28,400.317,1160,4416560997,0.99,2255,,1807,2930412,,,60.548,28847396,null,50,null,,1622,,reddcoin,rdd
1377,2017/10/29,472.084,1626,4261380687,0.984,1437,,2173,3608007,,,59.658,31330373,null,66,null,,1660,,reddcoin,rdd
1378,2017/10/30,428.281,1281,4132902512,1.013,2100,,1891,3307876,,,58.028,32377772,null,57,null,,1749,,reddcoin,rdd
1379,2017/10/31,480.891,1545,4219271007,0.979,1377,,2083,3222265,,,58.171,31221252,null,56,55.532,,1547,,reddcoin,rdd
1380,2017/11/01,425.543,1265,4363102635,0.983,2008,,1988,3291707,,,59.538,30831412,null,68,55.53,,1657,,reddcoin,rdd
1381,2017/11/02,480.742,1202,3938486367,1.046,1437,,1890,2943901,,,55.906,30755213,null,45,55.529,,1558,,reddcoin,rdd
1382,2017/11/03,439.77,1314,4623414560,0.99,1661,,2025,3353772,,,62.727,31197779,null,59,55.527,,1656,,reddcoin,rdd
1383,2017/11/04,464.433,1312,4100110147,0.995,1806,,1975,3398920,,,57.985,32099681,null,46,55.525,,1722,,reddcoin,rdd
1384,2017/11/05,471.507,1419,4114956030,1.021,1442,,2038,3264079,,,57.412,32452322,null,76,55.524,,1602,,reddcoin,rdd
1385,2017/11/06,460.742,1435,4200670558,1.011,1363,,2079,3294277,,,58.519,32263288,null,75,55.523,,1585,,reddcoin,rdd
1386,2017/11/07,438.096,1247,4158205761,0.997,1698,,1926,3206177,,,58.408,31542753,1577,59,55.834,,1665,,reddcoin,rdd
1387,2017/11/08,451.903,1323,4375747660,1.009,1461,,1952,3145802,,,60.584,31487135,1622,46,55.787,,1617,,reddcoin,rdd
1388,2017/11/09,501.685,1428,4146133030,1.061,1327,,2038,4791436,,,58.569,34102422,1865,80,55.765,,2353,,reddcoin,rdd
1389,2017/11/10,448.551,1460,3869838711,0.968,1383,,2142,3831104,,,54.683,32541941,1766,106,55.715,,1790,,reddcoin,rdd
1390,2017/11/11,444.807,1319,4238282537,1.034,1543,,2004,3112151,,,58.224,29279233,1758,51,55.684,,1556,,reddcoin,rdd
1391,2017/11/12,398.11,1168,3629819788,1.029,1206,,1822,2510814,,,52.279,27010058,1570,54,55.706,,1378,,reddcoin,rdd
1392,2017/11/13,534.641,1376,3545130905,0.98,1253,,2084,2947042,,,50.114,28163854,1921,66,55.675,,1415,,reddcoin,rdd
1393,2017/11/14,467.732,1439,4085719315,1.015,1379,,2089,3167700,,,55.221,30653531,1874,88,55.682,,1518,,reddcoin,rdd
1394,2017/11/15,428.776,1275,3918432663,1.001,1433,,1983,3175515,,,55.038,32277173,1717,74,55.699,,1601,,reddcoin,rdd
1395,2017/11/16,437.253,1279,4095635366,0.999,1914,,2017,3504367,,,56.253,33030744,1620,59,55.653,,1737,,reddcoin,rdd
1396,2017/11/17,410.032,1198,3760392275,1.039,1709,,1834,3125150,,,53.906,32641883,1571,69,55.661,,1704,,reddcoin,rdd
1397,2017/11/18,413.03,1232,4201307615,1.005,1681,,1936,3149820,,,58.56,31456776,1591,70,55.589,,1627,,reddcoin,rdd
1398,2017/11/19,452.367,1268,3999543144,1.01,1986,,1945,3316964,,,56.134,31264558,1612,68,55.575,,1707,,reddcoin,rdd
1399,2017/11/20,556.435,1466,3969994000,1.01,1289,,2142,3352564,,,55.388,31215374,1872,78,55.604,,1565,,reddcoin,rdd
1400,2017/11/21,468.766,1379,3526512630,1.04,1129,,2022,2905421,,,50.557,29620062,1736,55,55.554,,1438,,reddcoin,rdd
1401,2017/11/22,493.353,1510,3689306244,0.962,1330,,2231,3404938,,,50.921,30351892,1951,47,55.476,,1529,,reddcoin,rdd
1402,2017/11/23,505.732,1634,4796331422,1.006,1208,,2262,3643020,,,63.665,33555271,2113,77,55.444,,1611,,reddcoin,rdd
1403,2017/11/24,464.574,1273,4030206995,1.018,1789,,1994,3682228,,,57.784,33487417,1632,84,55.547,,1848,,reddcoin,rdd
1404,2017/11/25,487.724,1404,4240549245,0.99,1525,,2120,3683990,,,58.189,33530888,1771,63,55.535,,1741,,reddcoin,rdd
1405,2017/11/26,493.585,1441,4185360085,0.997,1260,,2136,3717922,,,58.037,35100171,1853,78,55.593,,1744,,reddcoin,rdd
1406,2017/11/27,571.178,1813,4156686505,1.02,906.796,,2476,4091140,,,57.992,35903741,2311,80,55.416,,1652,,reddcoin,rdd
1407,2017/11/28,574.798,1878,4078028273,0.984,738.315,,2585,4073511,,,57.295,36119864,2389,81,55.415,,1577,,reddcoin,rdd
1408,2017/11/29,605.973,1884,4808186375,0.978,1158,,2638,4509968,,,65.005,35468682,2598,85,55.419,,1710,,reddcoin,rdd
1409,2017/11/30,554.008,1914,5176650239,1.048,1119,,2468,3914959,,,70.907,32058636,2303,69,55.484,,1586,,reddcoin,rdd
1410,2017/12/01,630.854,1628,4386910087,1.008,1246,,2272,3608031,,,63.138,31453546,2109,57,55.483,,1588,,reddcoin,rdd
1411,2017/12/02,556.473,1484,4589288142,1.006,1285,,2166,3528505,,,63.168,33336810,1978,73,55.482,,1632,,reddcoin,rdd
1412,2017/12/03,552.358,1628,4524195988,0.992,1208,,2336,3721521,,,63.304,34556191,2187,69,55.447,,1593,,reddcoin,rdd
1413,2017/12/04,646.2,2043,4379348115,1.035,417.8,,2702,4072993,,,61.526,39705589,2663,99,55.454,,1511,,reddcoin,rdd
1414,2017/12/05,654.709,1984,4008005523,1.02,565.509,,2671,4448879,,,57.327,42680226,2704,72,55.453,,1667,,reddcoin,rdd
1415,2017/12/06,611.476,1897,4031904046,1.015,738.269,,2570,4383433,,,56.235,41092936,2626,83,55.479,,1707,,reddcoin,rdd
1416,2017/12/07,577.7,1783,3743035328,0.961,1119,,2588,5119725,,,52.959,45605622,2524,143,55.424,,1980,,reddcoin,rdd
1417,2017/12/08,580.1,1478,5035942734,1.071,1811,,2159,4707421,,,68.164,44853053,1976,151,55.422,,2186,,reddcoin,rdd
1418,2017/12/09,473.242,1446,4466405914,0.991,1955,,2158,4677382,,,63.305,43221839,1891,73,55.421,,2173,,reddcoin,rdd
1419,2017/12/10,448.752,1244,4751643483,0.982,2931,,1996,4590884,,,65.353,41270651,1664,87,55.42,,2306,,reddcoin,rdd
1420,2017/12/11,494.651,1427,4857780196,0.988,2086,,2154,5175202,,,66.384,45249907,1885,105,55.419,,2409,,reddcoin,rdd
1421,2017/12/12,669.006,1552,4883154183,1.008,1603,,2267,4895962,,,67.205,44879499,2099,79,55.418,,2165,,reddcoin,rdd
1422,2017/12/13,637.444,1736,4048345497,1.04,1202,,2354,5346097,,,58.005,45870205,2361,97,55.388,,2273,,reddcoin,rdd
1423,2017/12/14,576.134,1708,3636795815,1.05,1190,,2345,5137557,,,51.757,47249637,2112,121,55.352,,2191,,reddcoin,rdd
1424,2017/12/15,543.959,1793,3250843223,1.011,1338,,2362,5595131,,,46.494,48366696,2318,105,55.351,,2371,,reddcoin,rdd
1425,2017/12/16,677.974,2275,3907117776,0.948,1552,,2841,7412736,,,53.725,55238926,2911,189,55.224,,2613,,reddcoin,rdd
1426,2017/12/17,910.029,2876,5811115521,1.044,1209,,3296,11048367,,,77.725,84534042,3941,272,55.211,,3354,,reddcoin,rdd
1427,2017/12/18,721.763,3117,5136420762,1.003,1585,,3405,12891159,,,73.035,80003807,3706,155,55.191,,3822,,reddcoin,rdd
1428,2017/12/19,915.621,3982,5466956393,0.976,1947,,4070,19198480,,,74.398,91576985,4995,183,55.079,,4719,,reddcoin,rdd
1429,2017/12/20,1990,7381,5429375684,0.998,1010,,7203,40770019,,,74.753,136140031,8613,893,54.728,,5676,,reddcoin,rdd
1430,2017/12/21,3140,15193,5397024081,1.03,1832,,12935,94269558,,,74.872,316513828,19812,845,54.937,,7288,,reddcoin,rdd
1431,2017/12/22,2627,11869,4598805003,1.05,3988,,10843,90426727,,,66.882,218049166,15421,504,54.964,,8343,,reddcoin,rdd
1432,2017/12/23,3465,12750,4256720707,1.008,1455,,11091,83470550,,,60.721,318899766,17873,792,54.777,,7526,,reddcoin,rdd
1433,2017/12/24,2575,11631,4738747883,1.017,643.124,,10798,91010950,,,65.393,348278962,16170,1121,54.96,,8429,,reddcoin,rdd
1434,2017/12/25,2850,14466,4045299857,1.013,1877,,12684,141690381,,,57.978,531362480,19758,1247,55.012,,11194,,reddcoin,rdd
1435,2017/12/26,2193,10591,3676386565,1.028,1760,,9723,92538752,,,52.719,394143206,14446,1260,54.99,,9518,,reddcoin,rdd
1436,2017/12/27,1712,9054,3833353903,0.987,1137,,8154,72338483,,,52.886,401418973,11966,992,54.878,,8872,,reddcoin,rdd
1437,2017/12/28,1764,8089,3807349886,0.998,948.642,,7565,76887505,,,52.829,311089419,10732,776,54.871,,10167,,reddcoin,rdd
1438,2017/12/29,1817,9057,3810528346,1.019,1075,,8260,60248980,,,52.839,301889940,12298,967,54.947,,7298,,reddcoin,rdd
1439,2017/12/30,1500,7032,3788130509,1.013,694.221,,6566,53076789,,,52.679,270122713,9992,1146,54.831,,8086,,reddcoin,rdd
1440,2017/12/31,1238,5468,3750952410,1.007,833.83,,5238,38538349,,,52.269,276781816,7949,1084,54.754,,7357,,reddcoin,rdd
1441,2018/01/01,1353,6437,3739916166,0.997,779.978,,5870,55331525,,,52.067,319912469,8590,1089,54.768,,9426,,reddcoin,rdd
1442,2018/01/02,1486,7311,4051669623,0.968,594.384,,6838,63711629,,,55.113,304753045,9385,1672,54.705,,9331,,reddcoin,rdd
1443,2018/01/03,2909,12727,4228125073,0.997,481.329,,12100,99746659,,,57.907,449673032,17045,3788,54.162,,8301,,reddcoin,rdd
1444,2018/01/04,2828,12991,4208843160,1.001,667.387,,11353,257994863,,,58.311,567946311,16977,2264,54.203,,22730,,reddcoin,rdd
1445,2018/01/05,2200,9800,3546343280,1.044,650.041,,8697,230453523,,,51.02,559473300,13149,1932,54.87,,26525,,reddcoin,rdd
1446,2018/01/06,2515,11482,3569170688,0.996,450.872,,10289,130468724,,,49.262,644141904,14635,2039,54.661,,12680,,reddcoin,rdd
1447,2018/01/07,2836,15826,4071663537,0.958,1394,,13894,358713502,,,55.785,839772842,21520,2637,54.724,,25830,,reddcoin,rdd
1448,2018/01/08,2454,12174,4948243056,0.994,1174,,11102,265448892,,,67.038,736756064,16931,767,54.675,,23910,,reddcoin,rdd
1449,2018/01/09,1602,7366,5648540566,0.976,1400,,7484,185009554,,,75.967,699011052,9988,1402,54.69,,24722,,reddcoin,rdd
1450,2018/01/10,1724,8366,5952047897,0.968,1545,,8177,136431156,,,80.346,590359071,11444,1563,54.737,,16685,,reddcoin,rdd
1451,2018/01/11,1886,9308,5333291697,1.04,818.604,,8555,176319876,,,74.944,566363025,12868,1570,54.636,,20617,,reddcoin,rdd
1452,2018/01/12,1581,7894,5882422472,0.965,749.465,,7448,145112942,,,80.038,556585416,11007,1488,54.639,,19483,,reddcoin,rdd
1453,2018/01/13,1557,7262,6314451932,0.978,594.146,,7036,207883231,,,85.082,605995793,10399,1873,54.288,,29556,,reddcoin,rdd
1454,2018/01/14,1328,6044,6329322435,1.003,578.616,,5926,88636342,,,86.962,553517239,8655,1490,54.304,,14962,,reddcoin,rdd
1455,2018/01/15,1586,6233,5849213966,1.043,606.522,,6181,59213651,,,83.348,507268076,8651,1394,54.313,,9582,,reddcoin,rdd
1456,2018/01/16,2523,9191,5691573404,0.995,2265,,8846,290574497,,,79.997,357565491,15298,899,54.827,,32851,,reddcoin,rdd
1457,2018/01/17,1751,8101,6243127036,0.966,2084,,7707,175805517,,,85.134,289200947,11258,964,54.853,,22823,,reddcoin,rdd
1458,2018/01/18,1587,7788,7168138298,0.999,2262,,7687,122586905,,,97.12,406126282,10679,1010,54.887,,15982,,reddcoin,rdd
1459,2018/01/19,1195,5442,6848603324,1,1044,,5558,80063595,,,95.287,424558038,7718,471,54.897,,14427,,reddcoin,rdd
1460,2018/01/20,1190,5321,7271394465,0.977,765.019,,5412,98415157,,,98.568,419836304,7363,649,55.194,,18247,,reddcoin,rdd
1461,2018/01/21,1036,4783,8190863955,0.955,888.741,,5093,81514919,,,109.511,372249601,6773,996,55.178,,16049,,reddcoin,rdd
1462,2018/01/22,1151,5405,8834035365,0.995,1235,,5620,84359140,,,120.202,330979838,7411,911,55.18,,15011,,reddcoin,rdd
1463,2018/01/23,1041,4854,9091696381,0.976,1107,,5153,73107650,,,123.199,316908954,6812,516,55.055,,14199,,reddcoin,rdd
1464,2018/01/24,1043,4495,8558326679,1.067,834.378,,4559,82384419,,,120.249,320499927,6395,505,55.044,,18318,,reddcoin,rdd
1465,2018/01/25,1077,4619,7679973579,1.01,847.982,,4732,55800616,,,109.891,311112891,6363,306,55.035,,11792,,reddcoin,rdd
1466,2018/01/26,953.48,4249,7507045601,1.003,1069,,4449,54479446,,,106.471,306091270,5999,543,55.028,,12266,,reddcoin,rdd
1467,2018/01/27,942.974,3843,7463328945,1.018,859.768,,4098,80343500,,,104.406,346172710,5591,1241,55.017,,19606,,reddcoin,rdd
1468,2018/01/28,841.753,3439,7017495918,1.057,840.365,,3770,89798033,,,99.579,345587925,4858,823,54.86,,23819,,reddcoin,rdd
1469,2018/01/29,833.218,3544,6584182793,0.988,1077,,3941,75824828,,,93.547,324227342,5065,535,54.439,,19250,,reddcoin,rdd
1470,2018/01/30,1551,4224,7141021088,0.982,1085,,4532,68407638,,,97.195,296874772,9564,742,55.274,,15106,,reddcoin,rdd
1471,2018/01/31,886.461,3910,6957802376,0.995,915.718,,4247,73638328,,,96.786,261951434,5652,721,55.152,,17339,,reddcoin,rdd
1472,2018/02/01,1166,4378,6867264448,1.043,1663,,4577,71397931,,,95.66,238226258,6869,641,55.205,,15607,,reddcoin,rdd
1473,2018/02/02,1218,5224,6416936868,0.978,1418,,5505,66875939,,,90.559,195351934,7852,1018,55.601,,12148,,reddcoin,rdd
1474,2018/02/03,1071,4562,9778329732,0.996,1052,,4913,33255890,,,129.064,215895977,6475,1395,55.533,,6770,,reddcoin,rdd
1475,2018/02/04,809.105,3046,7883895447,1.047,655.068,,3543,31047854,,,113.541,207175499,4375,1652,55.505,,8764,,reddcoin,rdd
1476,2018/02/05,881.063,3667,8226636742,0.951,1045,,4218,38344758,,,113.411,167372702,5363,1755,55.506,,9091,,reddcoin,rdd
1477,2018/02/06,1173,4194,8700281541,1.003,986.015,,4586,21538450,,,118.796,145477969,6063,1302,55.494,,4705,,reddcoin,rdd
1478,2018/02/07,921.584,3731,8252762191,1.038,1033,,4132,40148486,,,115.721,179920785,5861,1532,55.467,,9720,,reddcoin,rdd
1479,2018/02/08,725.83,2517,7952625984,0.997,1604,,2996,26644851,,,111.435,181470602,3755,1387,55.389,,8894,,reddcoin,rdd
1480,2018/02/09,684.006,2762,7882630437,1.008,868.923,,3235,19359091,,,110.269,179231190,4027,890,55.385,,5984,,reddcoin,rdd
1481,2018/02/10,648.73,2582,8667723826,0.956,1069,,3171,21882949,,,117.044,191813082,3925,617,55.381,,6906,,reddcoin,rdd
1482,2018/02/11,602.247,2131,8651828411,1.017,1035,,2694,19477063,,,119.6,178499165,3167,622,55.301,,7230,,reddcoin,rdd
1483,2018/02/12,591.3,2187,8693446922,0.986,1274,,2797,18106234,,,119.75,187735755,3274,633,55.298,,6473,,reddcoin,rdd
1484,2018/02/13,588.211,2195,8183810316,1.039,1283,,2691,17873666,,,115.476,188831845,3299,1020,55.291,,6649,,reddcoin,rdd
1485,2018/02/14,794.295,3181,7474847757,1.006,781.225,,3434,27329401,,,106.599,202896341,4651,653,55.289,,7958,,reddcoin,rdd
1486,2018/02/15,743.278,3032,7544268840,1.054,885.461,,3344,31962768,,,105.282,224932727,4244,713,55.237,,9564,,reddcoin,rdd
1487,2018/02/16,659.013,2658,7521257267,0.977,1180,,3067,34013986,,,104.252,226253330,3542,509,55.239,,11099,,reddcoin,rdd
1488,2018/02/17,685.73,2518,7084791330,1.016,1475,,2957,25832694,,,99.965,232376877,3395,481,55.156,,8750,,reddcoin,rdd
1489,2018/02/18,751.397,2219,7372666985,1.004,1245,,2704,22190159,,,101.577,226237675,3231,341,55.15,,8224,,reddcoin,rdd
1490,2018/02/19,1374,2948,10408663583,0.98,845.172,,3257,24565026,,,139.716,221002756,5238,431,55.389,,7542,,reddcoin,rdd
1491,2018/02/20,2855,6945,10453450598,0.982,778.426,,6668,71390929,,,145.076,264909795,19464,1665,56.344,,10752,,reddcoin,rdd
1492,2018/02/21,949.3,3979,9990067776,1.045,681.933,,4154,37313340,,,140.319,282382308,5842,914,56.303,,8985,,reddcoin,rdd
1493,2018/02/22,721.182,2868,9163801597,0.988,945.425,,3221,26214244,,,129.253,260627422,4304,380,56.264,,8146,,reddcoin,rdd
1494,2018/02/23,714.358,2983,9683230454,0.976,1055,,3409,28571654,,,131.958,271753909,4357,715,56.873,,8381,,reddcoin,rdd
1495,2018/02/24,905.63,3840,9649142396,1.032,726.288,,4066,34688081,,,133.013,295469876,5345,623,56.857,,8531,,reddcoin,rdd
1496,2018/02/25,975.271,3725,8865125374,0.996,709.211,,4061,44489029,,,125.52,304577888,6288,934,56.84,,10955,,reddcoin,rdd
1497,2018/02/26,728.665,2831,9087330856,0.996,853.722,,3196,27537087,,,125.487,293257339,4014,753,56.846,,8633,,reddcoin,rdd
1498,2018/02/27,704.388,2908,12544870181,0.936,960.89,,3375,34703971,,,164.723,279687406,4168,471,56.85,,10284,,reddcoin,rdd
1499,2018/02/28,786.514,3198,13410192600,1.043,533.858,,3410,26715301,,,185.135,254384530,4263,375,56.796,,7835,,reddcoin,rdd
1500,2018/03/01,750.156,3031,12070295848,1.021,644.172,,3289,26837484,,,172.032,263584032,3928,452,56.794,,8160,,reddcoin,rdd
1501,2018/03/02,688.16,2794,12743423442,0.963,851.101,,3206,29116383,,,174.619,257415329,3830,605,56.808,,9093,,reddcoin,rdd
1502,2018/03/03,675.108,2630,13188849798,1.031,769.902,,2931,24204192,,,180.582,255299900,3796,null,56.805,,8258,,reddcoin,rdd
1503,2018/03/04,760.192,2496,12353734520,0.984,1094,,2953,25570334,,,174.432,247166791,4511,null,56.798,,8660,,reddcoin,rdd
1504,2018/03/05,3200,3096,13412004823,0.995,3673,,3541,71936643,,,182.309,253919684,11474,null,61.037,,20354,,reddcoin,rdd
1505,2018/03/06,3672,2621,12506368266,1.018,1667,,2968,26918723,,,176.501,238748345,22423,null,62.116,,9083,,reddcoin,rdd
1506,2018/03/07,796.175,3121,13775988067,0.957,1049,,3365,27818362,,,186.349,215005774,3713,null,62.102,,8273,,reddcoin,rdd
1507,2018/03/08,790.909,2993,13714459286,1.024,664.169,,3258,19350064,,,190.148,193532685,3828,null,62.105,,5948,,reddcoin,rdd
1508,2018/03/09,847.66,3603,14625234609,0.984,724.218,,3681,20392337,,,199.285,173341566,4482,null,61.994,,5542,,reddcoin,rdd
1509,2018/03/10,713.676,2278,13919977059,1.035,1672,,2638,19449521,,,195.115,183575379,3070,null,61.965,,7379,,reddcoin,rdd
1510,2018/03/11,654.981,2606,11777747641,1.043,558.641,,2923,17093501,,,171.327,179519883,3341,null,61.965,,5855,,reddcoin,rdd
1511,2018/03/12,574.713,2173,13084777336,0.971,1543,,2689,20161063,,,182.077,190255412,2945,null,61.943,,7504,,reddcoin,rdd
1512,2018/03/13,841.793,2328,15179825386,1.026,733.863,,2903,20132394,,,208.512,186361489,4394,null,61.942,,6947,,reddcoin,rdd
1513,2018/03/14,726.877,2735,13513036281,1.053,634.306,,3230,19205927,,,192.755,180001568,3712,null,61.899,,5951,,reddcoin,rdd
1514,2018/03/15,747.328,2758,11321937824,1.065,592.303,,3211,15492878,,,165.716,155348421,3758,null,61.913,,4826,,reddcoin,rdd
1515,2018/03/16,615.494,2185,11031666936,1.008,945.803,,2823,14978972,,,158.506,157004182,3186,null,61.911,,5306,,reddcoin,rdd
1516,2018/03/17,646.632,2256,12700854937,0.991,1226,,2845,15862821,,,175.765,146314857,3072,null,61.909,,5576,,reddcoin,rdd
1517,2018/03/18,768.369,3093,12949310161,0.992,585.485,,3626,16971563,,,177.198,124870345,4234,null,61.91,,4685,,reddcoin,rdd
1518,2018/03/19,701.976,2937,13127327753,0.973,475.361,,3472,16003007,,,180.031,145263290,3999,null,62.058,,4615,,reddcoin,rdd
1519,2018/03/20,671.503,2619,13502490894,1.001,625.759,,3127,15659307,,,184.673,155949107,3516,null,62.035,,5019,,reddcoin,rdd
1520,2018/03/21,640.924,2400,13474411828,0.993,624.986,,3022,16520779,,,186.044,165400719,3330,null,62.032,,5472,,reddcoin,rdd
1521,2018/03/22,631.205,2357,13032676705,1.026,563.424,,2900,14705408,,,181.944,156376582,3089,null,62.016,,5071,,reddcoin,rdd
1522,2018/03/23,629.548,2229,12731450214,1.043,678.182,,2781,14128563,,,177.762,148111229,3137,null,62.013,,5088,,reddcoin,rdd
1523,2018/03/24,662.972,2509,10839473312,0.977,507.066,,3048,13585909,,,155.589,149865322,3465,null,62.002,,4457,,reddcoin,rdd
1524,2018/03/25,550.696,1858,14874056802,0.978,1712,,2576,15960791,,,196.663,149670772,2546,null,62.003,,6203,,reddcoin,rdd
1525,2018/03/26,599.166,2123,13633340203,1.037,907.655,,2690,13050925,,,191.824,140864673,2942,null,61.988,,4852,,reddcoin,rdd
1526,2018/03/27,641.281,2563,12498635106,1.002,457.364,,3124,12888816,,,177.706,131898976,3427,null,61.987,,4129,,reddcoin,rdd
1527,2018/03/28,636.259,2272,12295494469,1.044,511.154,,2799,13790709,,,173.134,130493417,3169,null,61.982,,4931,,reddcoin,rdd
1528,2018/03/29,660.17,2365,9916857995,1.043,507.312,,2786,10978641,,,145.426,124383003,3238,null,61.968,,3941,,reddcoin,rdd
1529,2018/03/30,687.649,2435,10591784020,1.008,394.433,,3038,11588533,,,147.706,112946888,3616,null,61.964,,3815,,reddcoin,rdd
1530,2018/03/31,589.866,2089,12266566289,0.963,734.487,,2787,12614782,,,167.856,115308103,2928,null,61.807,,4537,,reddcoin,rdd
1531,2018/04/01,609.988,2295,13381100372,1.038,547.314,,2772,11032762,,,184.206,108866455,3141,null,61.895,,3987,,reddcoin,rdd
1532,2018/04/02,595.607,2171,12159637883,1.016,816.743,,2739,12417366,,,173.667,117273590,2949,null,61.871,,4534,,reddcoin,rdd
1533,2018/04/03,681.185,2264,10561166055,1.079,783.471,,2743,12137160,,,152.695,127362014,3207,null,61.849,,4425,,reddcoin,rdd
1534,2018/04/04,515.585,1572,11910362491,0.987,2785,,2355,13007890,,,167.891,123740571,2319,null,61.838,,5524,,reddcoin,rdd
