,date,block_size,active_addresses,sent_addresses,fee_reward,transactions,av_transaction_value,hashrate,median_transaction_size,mining_profitability,google_trends,difficulty,market_cap,top_100_percent,median_transaction_value,confirmation_time,av_transaction_size,tweets,send_usd,full_name,coin
4290,2020/10/02,8914464938836763,85156994030515774,54672961186274049,,3153071271371002138,9046910941167,,,,,19314656404097105850943.2854653613516E+15,194956251160298745262138929904295,,,,,3209268611339,285256199931391058481169875036,betacoin,betacoin
4291,2020/10/03,8901954518334866,90071390386492202,49818359027256979,,310704114721956528,738361017678.449,,,,,1931465640409798409003.2149681229059E+15,195356752112300383280239214702029,,,,,293744957397,22940993519116639379648955140,betacoin,betacoin
4292,2020/10/04,7750884328537145,79952189479494541,43160557904270853,,267861109816985452,74299840.765635.002,,,,,1930070889794597754603.2535779612691E+15,196382163166304221631139351546992,,,,,310267559397,1990170884792329504625763530,betacoin,betacoin
4293,2020/10/05,7824584511537933,76914693404499780,50548861731251083,,2948461124001027690,741441412868.121,,,,,1929808718626397754603.2609447654595E+15,198230254749305759512139792736448,,,,,293246748508,21860934071158750093892159003,betacoin,betacoin
4294,2020/10/06,8978224711739563,868868107394528754,55655273048268038,,3177921127741083502,733801069865.772,,,,,1929808718626396654833.395395363681E+15,198409788888306620675539472242999,,,,,308435425192,23319560995120503625938065921,betacoin,betacoin
4295,2020/10/07,8965244135037957,95227087736517132,61256753647277220,,3704031131051035384,6051613281147,,,,,1929808718626390956043.3756034428422E+15,196670388529304329782138371160536,,,,,3421549011569,224153504771502525481187638581,betacoin,betacoin
4296,2020/10/08,8042783568937115,90144479502511290,55502754105273049,,3300651058951019446,6576511291006,,,,,1929808718626390956043.2983859544618E+15,198756995533308029755438809651645,,,,,4203743613049,217067169411195338591025495851,betacoin,betacoin
4297,2020/10/09,8936643638237292,83561184003546127,56185357280295119,,339201980231049571,8932616321116,,,,,1929808718626390956043.3136904497006E+15,203375732948313133505940332846981,,,,,4165345114043,302995831931599291411171018453,betacoin,betacoin
4298,2020/10/10,8894493762435619,78658186315538713,48674857258293311,,298343982971036351,708582591842.455,,,,,1929808718626394476143.3350727233987E+15,209854876189325701637942201381371,,,,,373855826577,21139901276254640512873078675,betacoin,betacoin
4299,2020/10/11,7267363385835265,65748086234524122,41556955182285525,,255956903771004701,946991051731.639,,,,,1929808718626395161403.2736139887005E+15,210405613490330347884842173539112,,,,,330705358248,2423887486694998799735078848,betacoin,betacoin
4300,2020/10/12,7986763934138657,81263892106540422,51199659098292939,,314025950481092162,7916325631145,,,,,1929808718626395161403.2954154236108E+15,211970673065334087566942839912230,,,,,3281111587241,248592486422436075201250834303,betacoin,betacoin
4301,2020/10/13,9026324131938207,924999104693588128,55821969831326903,,333049918171127396,785461512900.399,,,,,1929808718626395832493.3206266626056E+15,212112610518330664972943215787287,,,,,337899298311,261595643821388533971015105913,betacoin,betacoin
4302,2020/10/14,8099803897437253,84065793581577804,52836361905315375,,314392886051093927,8701317771233,,,,,1929808718626396790783.2804147542448E+15,211259134456330908188742983850472,,,,,875708019095,273562635391574768651348891911,betacoin,betacoin
4303,2020/10/15,8666964636939337,90696793451730242,57396263983446814,,3408421193761249486,88087957.022758.892,,,,,1929808718626396790783.3420454907483E+15,211424314881328129185742609205211,,,,,632227108731,30023867408114245415948224323,betacoin,betacoin
4304,2020/10/16,8243674887537903,85699499243660125,55038866407402238,,3244921038751161135,826231797946.943,,,,,1929808718626396790783.3405472456123E+15,210561362783315232327041813596756,,,,,3659649512522,268104520411866269511099528544,betacoin,betacoin
4305,2020/10/17,6898134231434983,73247890248598272,44441060710354468,,274912943351051772,999931024515.83,,,,,1952968551763595063023.3360685374194E+15,210174719284311968996241560247671,,,,,2977177215998,2748934549696588221542535693,betacoin,betacoin
4306,2020/10/18,7273133940434916,63185586903534545,38759055822297272,,23143793764995711,105062911.315529.527,,,,,1999733599444694621713.2557400303852E+15,211757005706313324003642223020379,,,,,2690142121066,2431521201885448502527255563,betacoin,betacoin
4307,2020/10/19,8779713986738376,77186293078583651,51675461560319047,,303804962551128930,1300361222757.552,,,,,1999733599444694621713.3274070986065E+15,214523401323315018943442721797669,,,,,3137543819447,39505414322117634241855223056,betacoin,betacoin
4308,2020/10/20,8417564541238673,858805111948573601,54082973561308966,,3304191040951105678,1505251163793.713,,,,,1999733599444694024823.3476715974282E+15,219427649022314157653142276705192,,,,,3758145315321,49736411916121075976877590495,betacoin,betacoin
4309,2020/10/21,8991594966839300,896346106688613091,51504468697334545,,3111621122911159354,15246722701247,,,,,1999733599444690774323.3343567189308E+15,230547056912333607238143451815383,,,,,6487011898048,474420058852548471541446036933,betacoin,betacoin
4310,2020/10/22,9034504830839041,917803103825658869,56462067697366664,,3389501020531189043,15403724731284,,,,,1999733599444690774323.3349194927344E+15,239498874386364222322645983415260,,,,,437907748587,522106942692523442331526339475,betacoin,betacoin
4311,2020/10/23,9034934890837598,814030100791635142,52823863907348014,,3237381009601132676,10950322621067,,,,,1999733599444690774323.3842138173858E+15,239639732083366086431446706913001,,,,,357776216199,354503168032283994571208607902,betacoin,betacoin
4312,2020/10/24,8855904337233663,94824597052553677,46821661538318974,,3066221008111012156,789871666738.379,,,,,1999733599444688557753.3940243644043E+15,241312530924380621743646668601925,,,,,321759487755,24219132183167950500747355034,betacoin,betacoin
4313,2020/10/25,8736666381033759,713541126557499454,37905861272276177,,24215695616965206,883401906618.164,,,,,1999733599444686472953.3595232139869E+15,241929836157386841086146359736311,,,,,284458619459,21392005745182203271596655771,betacoin,betacoin
4314,2020/10/26,8847706458237969,684411124167556547,39493264562300969,,252384952911086139,14679124781222,,,,,1999733599444686472953.2481839335534E+15,242188433433381110282145442221583,,,,,365544968140,370476308252361498951327106289,betacoin,betacoin
4315,2020/10/27,8984185884938239,670055120105550836,40709576478303401,,251839902821078466,13278532221020,,,,,1999733599444686472953.293520933148E+15,247531343929381641660145254634809,,,,,448896176860,334405577942908955571099889277,betacoin,betacoin
4316,2020/10/28,8889105524439478,702641105412583094,42299967920325468,,261240863811139608,13706228011217,,,,,1999733599444683112883.325639369408E+15,249277420651380620666044635679826,,,,,363857079320,358060070212419235181387064719,betacoin,betacoin
4317,2020/10/29,8986904937038598,748561105047556914,46639568142294231,,275962873971107849,1176012391794.982,,,,,1999733599444670107433.4027909667776E+15,246799335823367380798844048600561,,,,,368085528022,32453485266208952417880720559,betacoin,betacoin
4318,2020/10/30,9001224764338732,776502101633564939,46988671145310398,,268253986481111013,11769325181134,,,,,1999733599444670107433.3524779795238E+15,248942586301357397785643328280004,,,,,328063907375,315716078562483660901260014277,betacoin,betacoin
4319,2020/10/31,9049205219337664,708615102040587775,44446270490331932,,275683897451089587,843013785715.807,,,,,1999733599444670107433.3500943466863E+15,254568907163366173727243834581940,,,,,493085135592,23240429716339658679779934466,betacoin,betacoin
4320,2020/11/01,9053594404536823,77318997484549787,43106767429307001,,276155882501050753,1064531554574.052,,,,,1999733599444668259253.396058303736E+15,255190960574365388429144095159277,,,,,404398057593,29397611457137118788603186936,betacoin,betacoin
4321,2020/11/02,8894974502139219,676186109376598267,41412872211330400,,224514920911156870,15542643201126,,,,,1999733599444662042643.2918863046466E+15,252042613279362860706844261857310,,,,,32602190211233,348952947363978614251302389466,betacoin,betacoin
4322,2020/11/03,8946315514938720,899431133341579849,56825884945326256,,331533935471119359,13175528201000,,,,,1786527353901962042643.3493028885339E+15,252248202046351704943343148523205,,,,,364598577229,436812283742638467571119815208,betacoin,betacoin
4323,2020/11/04,8674183588238597,1004914104646625792,55318672514384003,,320538847261137243,8859736781155,,,,,1678777960993362042643.3406505125714E+15,257580343743355588488644129048991,,,,,473156386905,283987455813116295221313597083,betacoin,betacoin
4324,2020/11/05,8861664525338977,886135110577591307,56285771953338757,,318521876041128431,14427647331444,,,,,1678777960993365500433.3018415537933E+15,272571557318375792019146141387564,,,,,6036810076444,459550250654146032421629169838,betacoin,betacoin
4325,2020/11/06,8901384261240265,900624108406626411,58049971599368222,,340198874771171971,14142537951604,,,,,1678777960993365818313.3922873157415E+15,288753610239407015779949692727333,,,,,478239807494,481126571383319877311879841694,betacoin,betacoin
4326,2020/11/07,8784994106339353,94039974870595700,46475451300351557,,270755824811131722,9138935591451,,,,,1678777960993365818313.4384185872398E+15,284614900751412242951651395656991,,,,,3370512997694,247440214002935715221642027144,betacoin,betacoin
4327,2020/11/08,8742783188835311,79515569447542200,42158449386319703,,242909746521016465,937162216699.643,,,,,1678777960993367218223.3107772027261E+15,281639994889398988644550508153430,,,,,306995786252,22764545994165440208711162312,betacoin,betacoin
4328,2020/11/09,8674673473339368,100891678339596433,54910155238350860,,326198803181147695,10104332101087,,,,,1678777960993368544923.3606394350959E+15,285166335387397209805050930428840,,,,,3597773811813,329601477942578380271247324853,betacoin,betacoin
4329,2020/11/10,8258194101740206,86111896391590155,53443968614334163,,303123805851157455,10915935571001,,,,,1678777960993368544923.3830604222309E+15,284091148987388275073750833117638,,,,,351047718386,330885227362866786881158538025,betacoin,betacoin
4330,2020/11/11,8763423624736840,85913781219584531,55476257814342621,,322130767301096582,10019529171307,,,,,1678777960993368532833.4028228858658E+15,288949076795395033946052570766416,,,,,3965767813481,321453188692238542541433055218,betacoin,betacoin
4331,2020/11/12,8339673704137937,87936482264564194,55650159315324161,,324695797211099253,9610626511664,,,,,1678777960993367761303.3587499553672E+15,295157751958389993688152260958623,,,,,442205299993,312051819012113363611828704148,betacoin,betacoin
4332,2020/11/13,8499624211339425,83454788056595740,52887562424338420,,299901824741156377,8570057141315,,,,,1678777960993367761303.4242022426216E+15,302039249786423028236153026879687,,,,,4833712808850,257014376384712587501520290455,betacoin,betacoin
