,date,sent_addresses,transactions,block_size,hashrate,difficulty,tweets,send_usd,median_transaction_size,av_transaction_size,mining_profitability,google_trends,top_100_percent,market_cap,active_addresses,median_transaction_value,fee_reward,confirmation_time,av_transaction_value,full_name,coin
3639,2018/12/27,34279239569164942,29984623365548411,6932382173317564,,510642292466059467832.4989491947117E+15,1952218006689,4732174390100039961354013333,,,,,,65694192615177083958513006807157,54468464817306607,,,,157824282645.526,topcoin,topcoin
3640,2018/12/28,38025241106164509,30810024943572189,7166502355417910,,510642292466059467832.4519098936342E+15,2058915595983,4725783713105416604372025611,,,,,,65360671015179203556112934785711,56090966976326352,,,,153384226650.18,topcoin,topcoin
3641,2018/12/29,33876439780173014,26484224736543746,7453442231216917,,510642292466059467832.4386504204543E+15,1925211396636,442753634785824374526069928,,,,,,68310418638192733466314478531973,48171164751314340,,,,167183470967.492,topcoin,topcoin
3642,2018/12/30,30957339201140079,26746323038460395,6143511998614545,,510642292466058454382.4930857230193E+15,1829522145866,267663826899354091224954513,,,,,,66925315457189214411314409560320,46147464376278684,,,,100084313488.612,topcoin,topcoin
3643,2018/12/31,31062335194155403,25952920550522040,6878042042516503,,524850960685558310702.5042216301111E+15,1861111484953,323123252885595649287773761,,,,,,66397316191185098872014269447137,47226162320298245,,,,124504165551.248,topcoin,topcoin
3644,2019/01/01,24446133019135734,23457617760448168,6530461764113666,,561859584885358310702.3982465769212E+15,1706911004259,2051182606110805492227254178,,,,,,65348535552183388411014199136596,36255856047268428,,,,87446239507.074,topcoin,topcoin
3645,2019/01/02,32935838687165887,27154523310589959,7328112251118126,,561859584885358958522.4243705813828E+15,1883012505770,3802374247125318586410154078,,,,,,67471069759194275581715573600781,50595766636310154,,,,140035376695.225,topcoin,topcoin
3646,2019/01/03,35523538728183848,29086123400596593,7355462195219345,,561859584885359808792.5912083412051E+15,2675412355651,3635535652165149341380407982,,,,,,67636611728193481223515859523142,51649164251330521,,,,124997058637.634,topcoin,topcoin
3647,2019/01/04,35851138952157214,28162323729549398,7345022039218872,,561859584885359808792.5921404439868E+15,2113911185716,3708441874117730855584705525,,,,,,66716274276191677269415936783956,51716962154299588,,,,1316849611064,topcoin,topcoin
3648,2019/01/05,30890940815146872,26502924483511189,6383062055917351,,561859584885359846542.6373343757012E+15,2009614225306,2936051640191838664664350852,,,,,,67429025641204664314916582694929,45911362107283632,,,,1107878361300,topcoin,topcoin
3649,2019/01/06,30680339209150961,25838124596487372,6407252244815855,,561859584885361530862.696379667584E+15,1888317074943,2705473475432559948374879090,,,,,,68542727113224042561816242628184,43383260756285412,,,,1047117587769.185,topcoin,topcoin
3650,2019/01/07,35014636033167336,28464122512550964,7498912076518204,,561859584885361530862.7015740641171E+15,2047613366101,3982561420273772486406857700,,,,,,70771709195230369067716135254357,50783560025321099,,,,1399212165738.447,topcoin,topcoin
3651,2019/01/08,36292436606172132,31835523257553367,6695072044517916,,561859584885361530862.66862829454E+15,1938713146291,3648367033282549261354084794,,,,,,70410186948234955114215756485186,52973962654330172,,,,1146012149639.873,topcoin,topcoin
3652,2019/01/09,36191136952169040,31889223704558847,6775701902117865,,561859584885361291712.7038951321962E+15,2123712205529,3808234266200394043334126158,,,,,,70512242207236234308215873629114,54092157121326447,,,,119428466597.885,topcoin,topcoin
3653,2019/01/10,38192638140164827,32718224429582839,7507431937119150,,561859584885361061682.6743626191911E+15,2094813766232,4448831705230862596432063818,,,,,,66825238691212597172014269284777,57251759494321102,,,,135979450741.309,topcoin,topcoin
3654,2019/01/11,38198237805163141,30822424297541838,7417841676518683,,561859584885361061682.6920326477162E+15,1931713975170,4395542602193882573495150248,,,,,,63988750090197529824513290346230,54842158586304112,,,,142617980913.834,topcoin,topcoin
3655,2019/01/12,32038836923122361,28136423895452707,6802781685815918,,561859584885361899922.6248005363007E+15,1613812564277,291930309492667473188274158,,,,,,63755093368192509478913213050775,44819654508247315,,,,103763878415.885,topcoin,topcoin
3656,2019/01/13,29312834015128361,27686021273481347,6680401734515798,,561859584885364916362.6081397059843E+15,1604112674805,268227153697517338216989274,,,,,,62927338644190164603612751594197,41244454793265431,,,,96884584450.796,topcoin,topcoin
3657,2019/01/14,35474133732195302,32653621552577239,7476361869018452,,586261453172664916362.6333413569056E+15,1901811516104,3394228327125182700422260416,,,,,,62991722386186487877012734925808,51296055558344327,,,,103955808731.517,topcoin,topcoin
3658,2019/01/15,36386035932172573,30214723446539896,8062042152518074,,588398843095564916362.7020839659161E+15,1836310826858,507415808395674556303884607,,,,,,63995177298191732437013293156187,55131456948314794,,,,167944081562.858,topcoin,topcoin
3659,2019/01/16,38946535201144089,30556922655507687,8543161829618008,,588398843095563408082.6210485027326E+15,1879010096989,361852178495850239325110197,,,,,,63400681290188339507812810233133,58109457399286684,,,,118424231640.375,topcoin,topcoin
3660,2019/01/17,36872436349145169,29656823338517082,8314911736217900,,588398843095562399682.580831091839E+15,2154412535989,312883819389634225263149884,,,,,,63357469225186393806312732387849,51468255068282094,,,,105503841508.913,topcoin,topcoin
3661,2019/01/18,38730938279146986,30582725533538899,7946451923517751,,588398843095562399682.5716633962926E+15,1912510795142,3231291413109129197215238341,,,,,,63597039010187513386312709429550,55425358915289440,,,,105664274399.404,topcoin,topcoin
3662,2019/01/19,32173836969138168,28205524162539125,7380451954617863,,588398843095562808522.6370704583209E+15,1692311395088,2338985495116727471180510252,,,,,,64510142528192486597112907056668,45497359115271191,,,,82934831334.821,topcoin,topcoin
3663,2019/01/20,30347335015132806,29396121108537705,6250121778917832,,588398843095564426422.6735663134357E+15,1728510694623,2444347316113832453208898798,,,,,,63627886204191423463012680252218,44605156098258927,,,,83155393388.501,topcoin,topcoin
3664,2019/01/21,35363934632143304,31505222322582751,7349702091221357,,588398843095564426422.8408440876222E+15,185719784532,552506484887389096215576503,,,,,,62243536234185927010312258375064,52301764570283223,,,,175373915369.929,topcoin,topcoin
3665,2019/01/22,35878033338136438,29591020999605558,7936861745022711,,588398843095564426422.8787522965062E+15,1860112074875,4171892796104868135216814949,,,,,,62512548921187761131012313937737,51986555627271341,,,,140994994358.042,topcoin,topcoin
3666,2019/01/23,37998129277147626,29334819718533819,7599901648120710,,588398843095564137762.7528345860568E+15,1943411725182,422519446387260308234174015,,,,,,62852453501191765144812384237653,59323247338288696,,,,144034425438.677,topcoin,topcoin
3667,2019/01/24,37432233176145665,30798420641520130,6921861757319842,,588398843095563996672.8051048493802E+15,1999410515977,5290597583118082551277612283,,,,,,62569599523192284394712208840227,56673953160281288,,,,171785721533.736,topcoin,topcoin
3668,2019/01/25,38820336944146123,30094723775504903,7605202236118310,,588398843095563996672.8125242151352E+15,1778711495519,6544143203117962907229236871,,,,,,62656579186195968770812179989291,52377865888287777,,,,217454962454.022,topcoin,topcoin
3669,2019/01/26,35518636507123843,28813522337464380,7182151910917422,,588398843095564724182.7491335570158E+15,163079735476,3438265948136251333150615082,,,,,,63018022520200370790912211758679,51250156941260485,,,,119336100324.336,topcoin,topcoin
3670,2019/01/27,30642934041140118,27651420614488814,6788701525218274,,588398843095566618292.7395007961806E+15,1479410964601,262455572683963139214852582,,,,,,62624884981197079424612028191465,43018154128281358,,,,94924073439.539,topcoin,topcoin
3671,2019/01/28,38086335913162901,30791722394568564,7701252011221577,,583665516880966618292.6052585046369E+15,1906911217092,5691947440127208810346934778,,,,,,60806247894186915481011163094654,54164859007321660,,,,184855680610.195,topcoin,topcoin
3672,2019/01/29,38133435290152733,32601622087566026,7781811802922103,,581466193589266618292.4437677123644E+15,1924212176104,536881342792263484240339397,,,,,,60083631409186321794311013742978,53421960507294068,,,,164684177424.608,topcoin,topcoin
3673,2019/01/30,36968435034139512,32184422290555347,8295411751821568,,581466193589269598552.4045365187422E+15,1978513146534,777086252184951643254506346,,,,,,60657442089189498313311228397878,52851855384284285,,,,241453811458.283,topcoin,topcoin
3674,2019/01/31,38774535743142724,35379022061517057,7836961927120803,,581466193589269752072.4657579398281E+15,2061616206358,7535315366102595403254538770,,,,,,60570988690190853202111306893134,57217655968282939,,,,212994651492.284,topcoin,topcoin
3675,2019/02/01,40306237789137469,33918324853498856,7840722166420373,,581466193589269752072.4080279669112E+15,1465812074182,9686004103138615720208485254,,,,,,60501634950194745255011159547642,59024364119268450,,,,285575577417.927,topcoin,topcoin
3676,2019/02/02,33804136011116852,32188822814450314,7573961812217499,,581466193589269718252.3589101706118E+15,1572813094623,528247923991120883130954867,,,,,,60582064029199066918811233463496,49955655253238505,,,,164113994290.808,topcoin,topcoin
3677,2019/02/03,31251436823107546,30003321527424378,7241601696816597,,581466193589269673392.3546100288006E+15,1520816415250,2386470365121576682140520033,,,,,,60500054155203707934711328588417,44739658938218617,,,,79545648331.12,topcoin,topcoin
3678,2019/02/04,36559435705101681,33514122157416394,7844631930616326,,581466193589269673392.3619027052487E+15,1865819295596,7223419127139681398110134945,,,,,,60302185373203663711811219643173,52479157992210708,,,,215536304264.497,topcoin,topcoin
3679,2019/02/05,39625734769104858,35392222150414815,8025651855316601,,581466193589269713932.3639988557562E+15,1979212614877,9525234097101461422105630975,,,,,,60370276297205203249511190807567,55950954552214209,,,,269134581254.646,topcoin,topcoin
3680,2019/02/06,38577933983104705,34943221415429065,8001371773217023,,581466193589271070872.3488397434334E+15,2067314344763,1247087955089987636181981141,,,,,,59571675744197389515310834969940,59821055969221771,,,,356894202424.134,topcoin,topcoin
3681,2019/02/07,38152235250105025,35287221709428676,7131601800917432,,581466193589271070872.3340707426532E+15,1883415744724,889357628479007707151520894,,,,,,59437674442199725979810959860323,56221858061215655,,,,252033639353.463,topcoin,topcoin
3682,2019/02/08,41127845093123866,33511731023471952,7292612718218982,,581466193589271070872.3717170265586E+15,2030430664644,10211663202214794406237315982,,,,,,60998792673226107538511546701940,57668870166239795,,,,304726924502.839,topcoin,topcoin
3683,2019/02/09,33959543124107532,31074229388417129,7053522427617138,,581466193589271313362.3700896799382E+15,1840021014551,6168083064288925493137848828,,,,,,63979979513264530633512472263630,49201966408218470,,,,198509831330.47,topcoin,topcoin
3684,2019/02/10,3013313902698713,29946924705381151,7053462190618598,,589400879504271506742.7996162340002E+15,1529417693650,2251314713357170170171925857,,,,,,63901881186269066055312430167025,42904661779201596,,,,751814457451.07,topcoin,topcoin
3685,2019/02/11,36508938819117185,31558024721429007,7841902049320700,,606151883102771506742.7904539714605E+15,1713715164699,7975809082238061983231450282,,,,,,63768521747264737254912697795848,54254465135231053,,,,252739630539.502,topcoin,topcoin
3686,2019/02/12,37993338829116886,27144524061438111,8899582018120824,,606151883102771794242.8454966654988E+15,1853612744456,11465845339298286470185877344,,,,,,63316502244261852879312656630011,74491259960238315,,,,4224012397424.27,topcoin,topcoin
3687,2019/02/13,43394840578123583,35249824334491354,8576172001823368,,606151883102773512352.8136831362485E+15,1903713274972,13588742270253613183221354747,,,,,,63417379805257995069012856601894,68368963988249619,,,,3855010422450.5,topcoin,topcoin
3688,2019/02/14,38006637645126718,35434223170474782,8600012004523305,,606151883102773512352.763885682502E+15,2014612124997,9889612553273670932203731260,,,,,,63145280953250726891512806228871,53500960456248998,,,,2791011811429.105,topcoin,topcoin
3689,2019/02/15,37834038713128615,29660224256468599,8078732100522751,,606151883102773512352.7585561016444E+15,1797314764579,7745408703263805853193633843,,,,,,63158177392254606437112778848977,50949560855256574,,,,2611410876413.219,topcoin,topcoin
3690,2019/02/16,36150638266119855,33198723423454309,7667571899721513,,606151883102774825292.7914927384984E+15,1450312384190,2601337099238651954132738695,,,,,,63443243993262936079812881848219,55047359764240103,,,,783610189292.177,topcoin,topcoin
3691,2019/02/17,31254437239117429,32730422042447945,6902731861422199,,606151883102775378602.7871839925336E+15,1501311544412,2461920877185463034221531567,,,,,,63502617351262486734013241037190,46220657467233796,,,,75228414494.551,topcoin,topcoin
3692,2019/02/18,40289841253153474,34411926120512455,8094312520024106,,606151883102775378602.800543669059E+15,2008814436086,4499857866197717902425315427,,,,,,66599922754277364947014833668075,60458269636294114,,,,130767570829.957,topcoin,topcoin
3693,2019/02/19,42634540809144299,34808625854533602,8126492126124581,,606151883102775894692.9313164439076E+15,2065712495261,6996671026236319009408530999,,,,,,69033889855289716709215451256667,58947363168288144,,,,201009141765.61,topcoin,topcoin
3694,2019/02/20,41535042075136466,31419025819530268,8931952255724759,,606151883102776979802.9343304326814E+15,1978315224891,5406756206384094460325396216,,,,,,69183566555299915693115258934591,61197065313265497,,,,1720915006613.645,topcoin,topcoin
3695,2019/02/21,39378640354127436,29747624425544817,8951042108825217,,606151883102776979802.935972745889E+15,1867311184536,4266665219242789735313147504,,,,,,69185476839299093711915301530563,56841561801253127,,,,143439940574.776,topcoin,topcoin
3696,2019/02/22,43143941374132887,34767725684530839,8133632179024969,,606151883102776979802.9099846144192E+15,1899014644460,5406375461198720434311490693,,,,,,69472553572298305181215480944849,65965563994259869,,,,155507737586.789,topcoin,topcoin
