,top_100_percent,send_usd,mining_profitability,date,market_cap,av_transaction_size,median_transaction_size,tweets,median_transaction_value,av_transaction_value,sent_addresses,transactions,confirmation_time,block_size,hashrate,active_addresses,google_trends,fee_reward,difficulty,full_name,coin
347,,,,2014/07/17,47515955,,,,,,,314782,,,,,,,,xrp,xrp
348,,,,2014/07/18,50196318,,,,,,,237770,,,,,,,,xrp,xrp
349,,,,2014/07/19,41928431,,,,,,,272825,,,,,,,,xrp,xrp
350,,,,2014/07/20,41514318,,,,,,,202441,,,,,,,,xrp,xrp
351,,,,2014/07/21,41995431,,,,,,,194461,,,,,,,,xrp,xrp
352,,,,2014/07/22,43187972,,,,,,,225428,,,,,,,,xrp,xrp
353,,,,2014/07/23,49959099,,,,,,,207239,,,,,,,,xrp,xrp
354,,,,2014/07/24,49273391,,,,,,,250588,,,,,,,,xrp,xrp
355,,,,2014/07/25,49638981,,,,,,,167861,,,,,,,,xrp,xrp
356,,,,2014/07/26,49940448,,,,,,,152613,,,,,,,,xrp,xrp
357,,,,2014/07/27,49801805,,,,,,,132246,,,,,,,,xrp,xrp
358,,,,2014/07/28,50490978,,,,,,,153145,,,,,,,,xrp,xrp
359,,,,2014/07/29,50209482,,,,,,,167660,,,,,,,,xrp,xrp
360,,,,2014/07/30,42232188,,,,,,,203400,,,,,,,,xrp,xrp
361,,,,2014/07/31,43919928,,,,,,,252923,,,,,,,,xrp,xrp
362,,,,2014/08/01,43485181,,,,,,,228850,,,,,,,,xrp,xrp
363,,,,2014/08/02,43617717,,,,,,,166863,,,,,,,,xrp,xrp
364,,,,2014/08/03,43109687,,,,,,,138433,,,,,,,,xrp,xrp
365,,,,2014/08/04,40652145,,,,,,,195904,,,,,,,,xrp,xrp
366,,,,2014/08/05,42152056,,,,,,,171743,,,,,,,,xrp,xrp
367,,,,2014/08/06,42910470,,,,,,,156180,,,,,,,,xrp,xrp
368,,,,2014/08/07,44174520,,,,,,,184540,,,,,,,,xrp,xrp
369,,,,2014/08/08,45170444,,,,,,,248659,,,,,,,,xrp,xrp
370,,,,2014/08/09,43483695,,,,,,,198413,,,,,,,,xrp,xrp
371,,,,2014/08/10,41248313,,,,,,,217299,,,,,,,,xrp,xrp
372,,,,2014/08/11,42813419,,,,,,,277136,,,,,,,,xrp,xrp
373,,,,2014/08/12,41581141,,,,,,,286274,,,,,,,,xrp,xrp
374,,,,2014/08/13,40713380,,,,,,,253886,,,,,,,,xrp,xrp
375,,,,2014/08/14,43587843,,,,,,,359375,,,,,,,,xrp,xrp
376,,,,2014/08/15,44443638,,,,,,,303216,,,,,,,,xrp,xrp
377,,,,2014/08/16,44689070,,,,,,,257002,,,,,,,,xrp,xrp
378,,,,2014/08/17,42611560,,,,,,,256663,,,,,,,,xrp,xrp
379,,,,2014/08/18,40993473,,,,,,,308344,,,,,,,,xrp,xrp
380,,,,2014/08/19,41487969,,,,,,,280928,,,,,,,,xrp,xrp
381,,,,2014/08/20,43702554,,,,,,,320591,,,,,,,,xrp,xrp
382,,,,2014/08/21,42524083,,,,,,,281972,,,,,,,,xrp,xrp
383,,,,2014/08/22,41851578,,,,,,,230673,,,,,,,,xrp,xrp
384,,,,2014/08/23,41224051,,,,,,,185397,,,,,,,,xrp,xrp
385,,,,2014/08/24,42496932,,,,,,,180658,,,,,,,,xrp,xrp
386,,,,2014/08/25,40959885,,,,,,,222937,,,,,,,,xrp,xrp
387,,,,2014/08/26,140067950,,,,,,,251268,,,,,,,,xrp,xrp
388,,,,2014/08/27,145055550,,,,,,,208601,,,,,,,,xrp,xrp
389,,,,2014/08/28,146104671,,,,,,,276971,,,,,,,,xrp,xrp
390,,,,2014/08/29,146259764,,,,,,,206815,,,,,,,,xrp,xrp
391,,,,2014/08/30,143974251,,,,,,,216846,,,,,,,,xrp,xrp
392,,,,2014/08/31,141596553,,,,,,,259382,,,,,,,,xrp,xrp
393,,,,2014/09/01,146295711,,,,,,,245714,,,,,,,,xrp,xrp
394,,,,2014/09/02,135259792,,,,,,,198075,,,,,,,,xrp,xrp
395,,,,2014/09/03,138627763,,,,,,,230300,,,,,,,,xrp,xrp
396,,,,2014/09/04,139074778,,,,,,,182771,,,,,,,,xrp,xrp
397,,,,2014/09/05,141349854,,,,,,,197519,,,,,,,,xrp,xrp
398,,,,2014/09/06,139460915,,,,,,,164024,,,,,,,,xrp,xrp
399,,,,2014/09/07,136523434,,,,,,,178592,,,,,,,,xrp,xrp
400,,,,2014/09/08,136955953,,,,,,,274997,,,,,,,,xrp,xrp
401,,,,2014/09/09,136616779,,,,,,,313818,,,,,,,,xrp,xrp
402,,,,2014/09/10,138009713,,,,,,,308676,,,,,,,,xrp,xrp
403,,,,2014/09/11,137761855,,,,,,,194351,,,,,,,,xrp,xrp
404,,,,2014/09/12,135993800,,,,,,,240897,,,,,,,,xrp,xrp
405,,,,2014/09/13,136147443,,,,,,,232067,,,,,,,,xrp,xrp
406,,,,2014/09/14,150680625,,,,,,,368300,,,,,,,,xrp,xrp
407,,,,2014/09/15,147155822,,,,,,,329356,,,,,,,,xrp,xrp
408,,,,2014/09/16,148349309,,,,,,,369070,,,,,,,,xrp,xrp
409,,,,2014/09/17,155798677,,,,,,,434954,,,,,,,,xrp,xrp
410,,,,2014/09/18,147664583,,,,,,,570514,,,,,,,,xrp,xrp
411,,,,2014/09/19,143177917,,,,,,,480343,,,,,,,,xrp,xrp
412,,,,2014/09/20,138418751,,,,,,,494561,,,,,,,,xrp,xrp
413,,,,2014/09/21,132417106,,,,,,,494410,,,,,,,,xrp,xrp
414,,,,2014/09/22,135157750,,,,,,,317023,,,,,,,,xrp,xrp
415,,,,2014/09/23,134086307,,,,,,,314343,,,,,,,,xrp,xrp
416,,,,2014/09/24,134025430,,,,,,,338128,,,,,,,,xrp,xrp
417,,,,2014/09/25,135658104,,,,,,,462116,,,,,,,,xrp,xrp
418,,,,2014/09/26,134104570,,,,,,,457190,,,,,,,,xrp,xrp
419,,,,2014/09/27,136052358,,,,,,,362637,,,,,,,,xrp,xrp
420,,,,2014/09/28,153981341,,,,,,,314274,,,,,,,,xrp,xrp
421,,,,2014/09/29,136571846,,,,,,,297979,,,,,,,,xrp,xrp
422,,,,2014/09/30,135301827,,,,,,,290778,,,,,,,,xrp,xrp
423,,,,2014/10/01,null,,,,,,,257835,,,,,,,,xrp,xrp
424,,,,2014/10/02,140387411,,,,,,,143265,,,,,,,,xrp,xrp
425,,,,2014/10/03,144193990,,,,,,,273612,,,,,,,,xrp,xrp
426,,,,2014/10/04,146708228,,,,,,,355972,,,,,,,,xrp,xrp
427,,,,2014/10/05,138751258,,,,,,,280720,,,,,,,,xrp,xrp
428,,,,2014/10/06,136934501,,,,,,,190964,,,,,,,,xrp,xrp
429,,,,2014/10/07,138119582,,,,,,,150549,,,,,,,,xrp,xrp
430,,,,2014/10/08,138706034,,,,,,,232774,,,,,,,,xrp,xrp
431,,,,2014/10/09,141234767,,,,,,,163979,,,,,,,,xrp,xrp
432,,,,2014/10/10,140024176,,,,,,,185494,,,,,,,,xrp,xrp
433,,,,2014/10/11,139988519,,,,,,,182353,,,,,,,,xrp,xrp
434,,,,2014/10/12,137871724,,,,,,,152682,,,,,,,,xrp,xrp
435,,,,2014/10/13,139327564,,,,,,,218266,,,,,,,,xrp,xrp
436,,,,2014/10/14,140421908,,,,,,,168636,,,,,,,,xrp,xrp
437,,,,2014/10/15,139751677,,,,,,,148235,,,,,,,,xrp,xrp
438,,,,2014/10/16,140233188,,,,,,,122905,,,,,,,,xrp,xrp
439,,,,2014/10/17,141037930,,,,,,,124273,,,,,,,,xrp,xrp
440,,,,2014/10/18,142526818,,,,,,,85430,,,,,,,,xrp,xrp
441,,,,2014/10/19,142936436,,,,,,,67075,,,,,,,,xrp,xrp
442,,,,2014/10/20,144935245,,,,,,,104422,,,,,,,,xrp,xrp
443,,,,2014/10/21,150239988,,,,,,,141341,,,,,,,,xrp,xrp
444,,,,2014/10/22,150107217,,,,,,,182945,,,,,,,,xrp,xrp
445,,,,2014/10/23,151076618,,,,,,,219630,,,,,,,,xrp,xrp
446,,,,2014/10/24,148623837,,,,,,,179301,,,,,,,,xrp,xrp
447,,,,2014/10/25,141844121,,,,,,,209938,,,,,,,,xrp,xrp
448,,,,2014/10/26,131905736,,,,,,,227208,,,,,,,,xrp,xrp
449,,,,2014/10/27,136262820,,,,,,,222673,,,,,,,,xrp,xrp
450,,,,2014/10/28,141420298,,,,,,,175934,,,,,,,,xrp,xrp
451,,,,2014/10/29,138542245,,,,,,,245515,,,,,,,,xrp,xrp
452,,,,2014/10/30,138818223,,,,,,,156067,,,,,,,,xrp,xrp
453,,,,2014/10/31,141346376,,,,,,,161389,,,,,,,,xrp,xrp
454,,,,2014/11/01,137390792,,,,,,,150023,,,,,,,,xrp,xrp
455,,,,2014/11/02,135338643,,,,,,,108130,,,,,,,,xrp,xrp
456,,,,2014/11/03,138835037,,,,,,,138291,,,,,,,,xrp,xrp
457,,,,2014/11/04,139676015,,,,,,,148566,,,,,,,,xrp,xrp
458,,,,2014/11/05,140694407,,,,,,,178764,,,,,,,,xrp,xrp
459,,,,2014/11/06,140783404,,,,,,,249520,,,,,,,,xrp,xrp
460,,,,2014/11/07,141035611,,,,,,,188958,,,,,,,,xrp,xrp
461,,,,2014/11/08,141632210,,,,,,,120954,,,,,,,,xrp,xrp
462,,,,2014/11/09,141544082,,,,,,,153253,,,,,,,,xrp,xrp
463,,,,2014/11/10,143217342,,,,,,,558511,,,,,,,,xrp,xrp
464,,,,2014/11/11,141558287,,,,,,,1044305,,,,,,,,xrp,xrp
465,,,,2014/11/12,145206584,,,,,,,885599,,,,,,,,xrp,xrp
466,,,,2014/11/13,147492097,,,,,,,885004,,,,,,,,xrp,xrp
467,,,,2014/11/14,148932283,,,,,,,676900,,,,,,,,xrp,xrp
468,,,,2014/11/15,148532811,,,,,,,156010,,,,,,,,xrp,xrp
469,,,,2014/11/16,150789045,,,,,,,169017,,,,,,,,xrp,xrp
470,,,,2014/11/17,155309049,,,,,,,228490,,,,,,,,xrp,xrp
471,,,,2014/11/18,156898530,,,,,,,255829,,,,,,,,xrp,xrp
472,,,,2014/11/19,161990202,,,,,,,302685,,,,,,,,xrp,xrp
473,,,,2014/11/20,175557172,,,,,,,374832,,,,,,,,xrp,xrp
474,,,,2014/11/21,181279940,,,,,,,366966,,,,,,,,xrp,xrp
475,,,,2014/11/22,210990735,,,,,,,412190,,,,,,,,xrp,xrp
476,,,,2014/11/23,245920175,,,,,,,506167,,,,,,,,xrp,xrp
477,,,,2014/11/24,260645167,,,,,,,624353,,,,,,,,xrp,xrp
478,,,,2014/11/25,300070473,,,,,,,585124,,,,,,,,xrp,xrp
479,,,,2014/11/26,315514859,,,,,,,563617,,,,,,,,xrp,xrp
480,,,,2014/11/27,403477326,,,,,,,735524,,,,,,,,xrp,xrp
481,,,,2014/11/28,449413350,,,,,,,717054,,,,,,,,xrp,xrp
482,,,,2014/11/29,448317062,,,,,,,681919,,,,,,,,xrp,xrp
483,,,,2014/11/30,398943943,,,,,,,624741,,,,,,,,xrp,xrp
484,,,,2014/12/01,345068321,,,,,,,742964,,,,,,,,xrp,xrp
485,,,,2014/12/02,408992737,,,,,,,568064,,,,,,,,xrp,xrp
486,,,,2014/12/03,403007930,,,,,,,411602,,,,,,,,xrp,xrp
487,,,,2014/12/04,408940239,,,,,,,533026,,,,,,,,xrp,xrp
488,,,,2014/12/05,418899478,,,,,,,464728,,,,,,,,xrp,xrp
489,,,,2014/12/06,429247822,,,,,,,436727,,,,,,,,xrp,xrp
490,,,,2014/12/07,453054263,,,,,,,331993,,,,,,,,xrp,xrp
491,,,,2014/12/08,415064013,,,,,,,528939,,,,,,,,xrp,xrp
492,,,,2014/12/09,458174392,,,,,,,372120,,,,,,,,xrp,xrp
493,,,,2014/12/10,486733474,,,,,,,216605,,,,,,,,xrp,xrp
494,,,,2014/12/11,505654484,,,,,,,341801,,,,,,,,xrp,xrp
495,,,,2014/12/12,505654484,,,,,,,364444,,,,,,,,xrp,xrp
496,,,,2014/12/13,522243951,,,,,,,339451,,,,,,,,xrp,xrp
497,,,,2014/12/14,529961203,,,,,,,179459,,,,,,,,xrp,xrp
498,,,,2014/12/15,559036003,,,,,,,377916,,,,,,,,xrp,xrp
499,,,,2014/12/16,650274983,,,,,,,560581,,,,,,,,xrp,xrp
500,,,,2014/12/17,780785789,,,,,,,502914,,,,,,,,xrp,xrp
501,,,,2014/12/18,857164657,,,,,,,417914,,,,,,,,xrp,xrp
502,,,,2014/12/19,723457631,,,,,,,592962,,,,,,,,xrp,xrp
503,,,,2014/12/20,738777874,,,,,,,472168,,,,,,,,xrp,xrp
504,,,,2014/12/21,772673738,,,,,,,326784,,,,,,,,xrp,xrp
505,,,,2014/12/22,792378892,,,,,,,335603,,,,,,,,xrp,xrp
506,,,,2014/12/23,749796429,,,,,,,411747,,,,,,,,xrp,xrp
507,,,,2014/12/24,718728518,,,,,,,263735,,,,,,,,xrp,xrp
508,,,,2014/12/25,746469384,,,,,,,246724,,,,,,,,xrp,xrp
509,,,,2014/12/26,785603987,,,,,,,251253,,,,,,,,xrp,xrp
510,,,,2014/12/27,751642723,,,,,,,191264,,,,,,,,xrp,xrp
511,,,,2014/12/28,732990824,,,,,,,237061,,,,,,,,xrp,xrp
512,,,,2014/12/29,750908542,,,,,,,223842,,,,,,,,xrp,xrp
513,,,,2014/12/30,749994689,,,,,,,204700,,,,,,,,xrp,xrp
514,,,,2014/12/31,752296360,,,,,,,176813,,,,,,,,xrp,xrp
515,,,,2015/01/01,755350798,,,,,,,127509,,,,,,,,xrp,xrp
516,,,,2015/01/02,753891731,,,,,,,141062,,,,,,,,xrp,xrp
517,,,,2015/01/03,693778776,,,,,,,419569,,,,,,,,xrp,xrp
518,,,,2015/01/04,588081583,,,,,,,540611,,,,,,,,xrp,xrp
519,,,,2015/01/05,622705778,,,,,,,470646,,,,,,,,xrp,xrp
520,,,,2015/01/06,640202195,,,,,,,383694,,,,,,,,xrp,xrp
521,,,,2015/01/07,645078144,,,,,,,222087,,,,,,,,xrp,xrp
522,,,,2015/01/08,643842119,,,,,,,256611,,,,,,,,xrp,xrp
523,,,,2015/01/09,null,,,,,,,277103,,,,,,,,xrp,xrp
524,,,,2015/01/10,629316499,,,,,,,346750,,,,,,,,xrp,xrp
525,,,,2015/01/11,593434595,,,,,,,230740,,,,,,,,xrp,xrp
526,,,,2015/01/12,582198847,,,,,,,202189,,,,,,,,xrp,xrp
527,,,,2015/01/13,531605455,,,,,,,532854,,,,,,,,xrp,xrp
528,,,,2015/01/14,454259396,,,,,,,454003,,,,,,,,xrp,xrp
529,,,,2015/01/15,461576418,,,,,,,548865,,,,,,,,xrp,xrp
530,,,,2015/01/16,521642906,,,,,,,520142,,,,,,,,xrp,xrp
531,,,,2015/01/17,495091597,,,,,,,380560,,,,,,,,xrp,xrp
532,,,,2015/01/18,469066916,,,,,,,384878,,,,,,,,xrp,xrp
533,,,,2015/01/19,486839038,,,,,,,323732,,,,,,,,xrp,xrp
534,,,,2015/01/20,492923132,,,,,,,331154,,,,,,,,xrp,xrp
535,,,,2015/01/21,505689197,,,,,,,289248,,,,,,,,xrp,xrp
536,,,,2015/01/22,521131767,,,,,,,297537,,,,,,,,xrp,xrp
537,,,,2015/01/23,521977469,,,,,,,339644,,,,,,,,xrp,xrp
538,,,,2015/01/24,514892783,,,,,,,261480,,,,,,,,xrp,xrp
539,,,,2015/01/25,514381645,,,,,,,327144,,,,,,,,xrp,xrp
540,,,,2015/01/26,532054637,,,,,,,566206,,,,,,,,xrp,xrp
541,,,,2015/01/27,482740639,,,,,,,412426,,,,,,,,xrp,xrp
542,,,,2015/01/28,480088916,,,,,,,434791,,,,,,,,xrp,xrp
543,,,,2015/01/29,458147145,,,,,,,394298,,,,,,,,xrp,xrp
544,,,,2015/01/30,457118673,,,,,,,381507,,,,,,,,xrp,xrp
545,,,,2015/01/31,445867436,,,,,,,298089,,,,,,,,xrp,xrp
546,,,,2015/02/01,442766531,,,,,,,321269,,,,,,,,xrp,xrp
547,,,,2015/02/02,433730226,,,,,,,391657,,,,,,,,xrp,xrp
548,,,,2015/02/03,415388108,,,,,,,323346,,,,,,,,xrp,xrp
549,,,,2015/02/04,407448427,,,,,,,302021,,,,,,,,xrp,xrp
550,,,,2015/02/05,420858836,,,,,,,377099,,,,,,,,xrp,xrp
551,,,,2015/02/06,470340115,,,,,,,531751,,,,,,,,xrp,xrp
552,,,,2015/02/07,467565578,,,,,,,304602,,,,,,,,xrp,xrp
553,,,,2015/02/08,463149435,,,,,,,314689,,,,,,,,xrp,xrp
554,,,,2015/02/09,456528410,,,,,,,242846,,,,,,,,xrp,xrp
555,,,,2015/02/10,442418449,,,,,,,295910,,,,,,,,xrp,xrp
556,,,,2015/02/11,434999711,,,,,,,263968,,,,,,,,xrp,xrp
557,,,,2015/02/12,441416520,,,,,,,313102,,,,,,,,xrp,xrp
558,,,,2015/02/13,457817516,,,,,,,338975,,,,,,,,xrp,xrp
559,,,,2015/02/14,477840132,,,,,,,334711,,,,,,,,xrp,xrp
560,,,,2015/02/15,471815798,,,,,,,562386,,,,,,,,xrp,xrp
561,,,,2015/02/16,437214164,,,,,,,292072,,,,,,,,xrp,xrp
562,,,,2015/02/17,439862574,,,,,,,297817,,,,,,,,xrp,xrp
563,,,,2015/02/18,447501481,,,,,,,252550,,,,,,,,xrp,xrp
564,,,,2015/02/19,440223141,,,,,,,204564,,,,,,,,xrp,xrp
565,,,,2015/02/20,436981232,,,,,,,428048,,,,,,,,xrp,xrp
566,,,,2015/02/21,426700296,,,,,,,233912,,,,,,,,xrp,xrp
567,,,,2015/02/22,426706678,,,,,,,276982,,,,,,,,xrp,xrp
568,,,,2015/02/23,419495346,,,,,,,265397,,,,,,,,xrp,xrp
569,,,,2015/02/24,427312941,,,,,,,247416,,,,,,,,xrp,xrp
570,,,,2015/02/25,428515893,,,,,,,245639,,,,,,,,xrp,xrp
571,,,,2015/02/26,424929372,,,,,,,276572,,,,,,,,xrp,xrp
572,,,,2015/02/27,427233169,,,,,,,344147,,,,,,,,xrp,xrp
573,,,,2015/02/28,420608954,,,,,,,221935,,,,,,,,xrp,xrp
574,,,,2015/03/01,409686657,,,,,,,460260,,,,,,,,xrp,xrp
575,,,,2015/03/02,386785889,,,,,,,427248,,,,,,,,xrp,xrp
576,,,,2015/03/03,368878810,,,,,,,666369,,,,,,,,xrp,xrp
577,,,,2015/03/04,314803707,,,,,,,601705,,,,,,,,xrp,xrp
578,,,,2015/03/05,360758084,,,,,,,599814,,,,,,,,xrp,xrp
579,,,,2015/03/06,348731751,,,,,,,440166,,,,,,,,xrp,xrp
580,,,,2015/03/07,340234503,,,,,,,380298,,,,,,,,xrp,xrp
581,,,,2015/03/08,321012792,,,,,,,348594,,,,,,,,xrp,xrp
582,,,,2015/03/09,342407476,,,,,,,555088,,,,,,,,xrp,xrp
583,,,,2015/03/10,325448081,,,,,,,550744,,,,,,,,xrp,xrp
584,,,,2015/03/11,326386192,,,,,,,392567,,,,,,,,xrp,xrp
585,,,,2015/03/12,330601312,,,,,,,348820,,,,,,,,xrp,xrp
586,,,,2015/03/13,337697774,,,,,,,318001,,,,,,,,xrp,xrp
587,,,,2015/03/14,353377636,,,,,,,338324,,,,,,,,xrp,xrp
588,,,,2015/03/15,347104415,,,,,,,297479,,,,,,,,xrp,xrp
589,,,,2015/03/16,351332298,,,,,,,399090,,,,,,,,xrp,xrp
590,,,,2015/03/17,348316939,,,,,,,336043,,,,,,,,xrp,xrp
591,,,,2015/03/18,344149683,,,,,,,563830,,,,,,,,xrp,xrp
592,,,,2015/03/19,330920397,,,,,,,497813,,,,,,,,xrp,xrp
593,,,,2015/03/20,336766044,,,,,,,282708,,,,,,,,xrp,xrp
594,,,,2015/03/21,325218339,,,,,,,257248,,,,,,,,xrp,xrp
595,,,,2015/03/22,324825864,,,,,,,223840,,,,,,,,xrp,xrp
596,,,,2015/03/23,327330685,,,,,,,355698,,,,,,,,xrp,xrp
597,,,,2015/03/24,317411274,,,,,,,352134,,,,,,,,xrp,xrp
598,,,,2015/03/25,292726180,,,,,,,364600,,,,,,,,xrp,xrp
599,,,,2015/03/26,281274520,,,,,,,275709,,,,,,,,xrp,xrp
600,,,,2015/03/27,283988023,,,,,,,233107,,,,,,,,xrp,xrp
601,,,,2015/03/28,282338989,,,,,,,242011,,,,,,,,xrp,xrp
602,,,,2015/03/29,273413529,,,,,,,202407,,,,,,,,xrp,xrp
603,,,,2015/03/30,270960719,,,,,,,353360,,,,,,,,xrp,xrp
604,,,,2015/03/31,254836370,,,,,,,407168,,,,,,,,xrp,xrp
605,,,,2015/04/01,null,,,,,,,364292,,,,,,,,xrp,xrp
606,,,,2015/04/02,245822524,,,,,,,282051,,,,,,,,xrp,xrp
607,,,,2015/04/03,252802519,,,,,,,421629,,,,,,,,xrp,xrp
608,,,,2015/04/04,279657075,,,,,,,272416,,,,,,,,xrp,xrp
609,,,,2015/04/05,281175603,,,,,,,252072,,,,,,,,xrp,xrp
610,,,,2015/04/06,281698585,,,,,,,290293,,,,,,,,xrp,xrp
611,,,,2015/04/07,281337699,,,,,,,382228,,,,,,,,xrp,xrp
612,,,,2015/04/08,290639361,,,,,,,429591,,,,,,,,xrp,xrp
613,,,,2015/04/09,293558355,,,,,,,317494,,,,,,,,xrp,xrp
614,,,,2015/04/10,278479650,,,,,,,335868,,,,,,,,xrp,xrp
615,,,,2015/04/11,270649929,,,,,,,197079,,,,,,,,xrp,xrp
616,,,,2015/04/12,265476596,,,,,,,191348,,,,,,,,xrp,xrp
617,,,,2015/04/13,274902382,,,,,,,232116,,,,,,,,xrp,xrp
618,,,,2015/04/14,261838383,,,,,,,317236,,,,,,,,xrp,xrp
619,,,,2015/04/15,254263931,,,,,,,268189,,,,,,,,xrp,xrp
620,,,,2015/04/16,255132163,,,,,,,217894,,,,,,,,xrp,xrp
621,,,,2015/04/17,256293315,,,,,,,170089,,,,,,,,xrp,xrp
622,,,,2015/04/18,256131219,,,,,,,142834,,,,,,,,xrp,xrp
623,,,,2015/04/19,251845582,,,,,,,147791,,,,,,,,xrp,xrp
624,,,,2015/04/20,251055207,,,,,,,177428,,,,,,,,xrp,xrp
625,,,,2015/04/21,252615216,,,,,,,206883,,,,,,,,xrp,xrp
626,,,,2015/04/22,255804157,,,,,,,210160,,,,,,,,xrp,xrp
627,,,,2015/04/23,255918070,,,,,,,192768,,,,,,,,xrp,xrp
628,,,,2015/04/24,254689591,,,,,,,216344,,,,,,,,xrp,xrp
629,,,,2015/04/25,264251946,,,,,,,130044,,,,,,,,xrp,xrp
630,,,,2015/04/26,246857956,,,,,,,228889,,,,,,,,xrp,xrp
631,,,,2015/04/27,247974117,,,,,,,257577,,,,,,,,xrp,xrp
632,,,,2015/04/28,243333018,,,,,,,294494,,,,,,,,xrp,xrp
633,,,,2015/04/29,250390871,,,,,,,273982,,,,,,,,xrp,xrp
634,,,,2015/04/30,256491467,,,,,,,239824,,,,,,,,xrp,xrp
635,,,,2015/05/01,256475832,,,,,,,187119,,,,,,,,xrp,xrp
636,,,,2015/05/02,256821401,,,,,,,92845,,,,,,,,xrp,xrp
637,,,,2015/05/03,256995303,,,,,,,146879,,,,,,,,xrp,xrp
638,,,,2015/05/04,255806390,,,,,,,151121,,,,,,,,xrp,xrp
639,,,,2015/05/05,null,,,,,,,203388,,,,,,,,xrp,xrp
640,,,,2015/05/06,251909399,,,,,,,184115,,,,,,,,xrp,xrp
641,,,,2015/05/07,247275958,,,,,,,441651,,,,,,,,xrp,xrp
642,,,,2015/05/08,238315718,,,,,,,148540,,,,,,,,xrp,xrp
643,,,,2015/05/09,242603589,,,,,,,109284,,,,,,,,xrp,xrp
644,,,,2015/05/10,241285766,,,,,,,223655,,,,,,,,xrp,xrp
645,,,,2015/05/11,235681986,,,,,,,265250,,,,,,,,xrp,xrp
646,,,,2015/05/12,234170797,,,,,,,320572,,,,,,,,xrp,xrp
647,,,,2015/05/13,230191162,,,,,,,325432,,,,,,,,xrp,xrp
648,,,,2015/05/14,216999848,,,,,,,281604,,,,,,,,xrp,xrp
649,,,,2015/05/15,209916788,,,,,,,165913,,,,,,,,xrp,xrp
650,,,,2015/05/16,212175275,,,,,,,148548,,,,,,,,xrp,xrp
651,,,,2015/05/17,208689904,,,,,,,251256,,,,,,,,xrp,xrp
652,,,,2015/05/18,200299869,,,,,,,397113,,,,,,,,xrp,xrp
653,,,,2015/05/19,182129864,,,,,,,293031,,,,,,,,xrp,xrp
654,,,,2015/05/20,212014137,,,,,,,226105,,,,,,,,xrp,xrp
655,,,,2015/05/21,211690584,,,,,,,135915,,,,,,,,xrp,xrp
656,,,,2015/05/22,209463686,,,,,,,153889,,,,,,,,xrp,xrp
657,,,,2015/05/23,214570969,,,,,,,198192,,,,,,,,xrp,xrp
658,,,,2015/05/24,218078038,,,,,,,159490,,,,,,,,xrp,xrp
659,,,,2015/05/25,218816721,,,,,,,168362,,,,,,,,xrp,xrp
660,,,,2015/05/26,220359180,,,,,,,169819,,,,,,,,xrp,xrp
661,,,,2015/05/27,217349885,,,,,,,155278,,,,,,,,xrp,xrp
662,,,,2015/05/28,222676060,,,,,,,191884,,,,,,,,xrp,xrp
663,,,,2015/05/29,273177087,,,,,,,297103,,,,,,,,xrp,xrp
664,,,,2015/05/30,285785432,,,,,,,171603,,,,,,,,xrp,xrp
665,,,,2015/05/31,266139975,,,,,,,121965,,,,,,,,xrp,xrp
666,,,,2015/06/01,255913603,,,,,,,247995,,,,,,,,xrp,xrp
667,,,,2015/06/02,237537468,,,,,,,215722,,,,,,,,xrp,xrp
668,,,,2015/06/03,255989226,,,,,,,185369,,,,,,,,xrp,xrp
669,,,,2015/06/04,252432380,,,,,,,171236,,,,,,,,xrp,xrp
670,,,,2015/06/05,252226570,,,,,,,228588,,,,,,,,xrp,xrp
671,,,,2015/06/06,252695945,,,,,,,204561,,,,,,,,xrp,xrp
672,,,,2015/06/07,252181260,,,,,,,113021,,,,,,,,xrp,xrp
673,,,,2015/06/08,255166943,,,,,,,121197,,,,,,,,xrp,xrp
674,,,,2015/06/09,254086519,,,,,,,130251,,,,,,,,xrp,xrp
675,,,,2015/06/10,256242899,,,,,,,170199,,,,,,,,xrp,xrp
676,,,,2015/06/11,255742254,,,,,,,216448,,,,,,,,xrp,xrp
677,,,,2015/06/12,255310851,,,,,,,214498,,,,,,,,xrp,xrp
678,,,,2015/06/13,255990184,,,,,,,121064,,,,,,,,xrp,xrp
679,,,,2015/06/14,261208508,,,,,,,185333,,,,,,,,xrp,xrp
680,,,,2015/06/15,264199297,,,,,,,270420,,,,,,,,xrp,xrp
681,,,,2015/06/16,292008876,,,,,,,484578,,,,,,,,xrp,xrp
682,,,,2015/06/17,306273913,,,,,,,379292,,,,,,,,xrp,xrp
683,,,,2015/06/18,318236429,,,,,,,256842,,,,,,,,xrp,xrp
684,,,,2015/06/19,354031761,,,,,,,249798,,,,,,,,xrp,xrp
685,,,,2015/06/20,348431810,,,,,,,166224,,,,,,,,xrp,xrp
686,,,,2015/06/21,347803212,,,,,,,206712,,,,,,,,xrp,xrp
687,,,,2015/06/22,328504920,,,,,,,194462,,,,,,,,xrp,xrp
688,,,,2015/06/23,337656292,,,,,,,191891,,,,,,,,xrp,xrp
689,,,,2015/06/24,344516631,,,,,,,152584,,,,,,,,xrp,xrp
690,,,,2015/06/25,348731751,,,,,,,156409,,,,,,,,xrp,xrp
691,,,,2015/06/26,355684624,,,,,,,129959,,,,,,,,xrp,xrp
692,,,,2015/06/27,367819446,,,,,,,121920,,,,,,,,xrp,xrp
693,,,,2015/06/28,359804018,,,,,,,130750,,,,,,,,xrp,xrp
