,date,block_size,transactions,sent_addresses,av_transaction_size,median_transaction_value,send_usd,mining_profitability,fee_reward,google_trends,confirmation_time,active_addresses,av_transaction_value,difficulty,top_100_percent,median_transaction_size,market_cap,hashrate,tweets,full_name,coin
3645,2018/12/27,6932382173317564,29984623365548411,34279239569164942,,,4732174390100039961354013333,,,,,54468464817306607,157824282645.526,510642292466059467832.4989491947117E+15,,,65694192615177083958513006807157,,1952218006689,aircoin,aircoin
3646,2018/12/28,7166502355417910,30810024943572189,38025241106164509,,,4725783713105416604372025611,,,,,56090966976326352,153384226650.18,510642292466059467832.4519098936342E+15,,,65360671015179203556112934785711,,2058915595983,aircoin,aircoin
3647,2018/12/29,7453442231216917,26484224736543746,33876439780173014,,,442753634785824374526069928,,,,,48171164751314340,167183470967.492,510642292466059467832.4386504204543E+15,,,68310418638192733466314478531973,,1925211396636,aircoin,aircoin
3648,2018/12/30,6143511998614545,26746323038460395,30957339201140079,,,267663826899354091224954513,,,,,46147464376278684,100084313488.612,510642292466058454382.4930857230193E+15,,,66925315457189214411314409560320,,1829522145866,aircoin,aircoin
3649,2018/12/31,6878042042516503,25952920550522040,31062335194155403,,,323123252885595649287773761,,,,,47226162320298245,124504165551.248,524850960685558310702.5042216301111E+15,,,66397316191185098872014269447137,,1861111484953,aircoin,aircoin
3650,2019/01/01,6530461764113666,23457617760448168,24446133019135734,,,2051182606110805492227254178,,,,,36255856047268428,87446239507.074,561859584885358310702.3982465769212E+15,,,65348535552183388411014199136596,,1706911004259,aircoin,aircoin
3651,2019/01/02,7328112251118126,27154523310589959,32935838687165887,,,3802374247125318586410154078,,,,,50595766636310154,140035376695.225,561859584885358958522.4243705813828E+15,,,67471069759194275581715573600781,,1883012505770,aircoin,aircoin
3652,2019/01/03,7355462195219345,29086123400596593,35523538728183848,,,3635535652165149341380407982,,,,,51649164251330521,124997058637.634,561859584885359808792.5912083412051E+15,,,67636611728193481223515859523142,,2675412355651,aircoin,aircoin
3653,2019/01/04,7345022039218872,28162323729549398,35851138952157214,,,3708441874117730855584705525,,,,,51716962154299588,1316849611064,561859584885359808792.5921404439868E+15,,,66716274276191677269415936783956,,2113911185716,aircoin,aircoin
3654,2019/01/05,6383062055917351,26502924483511189,30890940815146872,,,2936051640191838664664350852,,,,,45911362107283632,1107878361300,561859584885359846542.6373343757012E+15,,,67429025641204664314916582694929,,2009614225306,aircoin,aircoin
3655,2019/01/06,6407252244815855,25838124596487372,30680339209150961,,,2705473475432559948374879090,,,,,43383260756285412,1047117587769.185,561859584885361530862.696379667584E+15,,,68542727113224042561816242628184,,1888317074943,aircoin,aircoin
3656,2019/01/07,7498912076518204,28464122512550964,35014636033167336,,,3982561420273772486406857700,,,,,50783560025321099,1399212165738.447,561859584885361530862.7015740641171E+15,,,70771709195230369067716135254357,,2047613366101,aircoin,aircoin
3657,2019/01/08,6695072044517916,31835523257553367,36292436606172132,,,3648367033282549261354084794,,,,,52973962654330172,1146012149639.873,561859584885361530862.66862829454E+15,,,70410186948234955114215756485186,,1938713146291,aircoin,aircoin
3658,2019/01/09,6775701902117865,31889223704558847,36191136952169040,,,3808234266200394043334126158,,,,,54092157121326447,119428466597.885,561859584885361291712.7038951321962E+15,,,70512242207236234308215873629114,,2123712205529,aircoin,aircoin
3659,2019/01/10,7507431937119150,32718224429582839,38192638140164827,,,4448831705230862596432063818,,,,,57251759494321102,135979450741.309,561859584885361061682.6743626191911E+15,,,66825238691212597172014269284777,,2094813766232,aircoin,aircoin
3660,2019/01/11,7417841676518683,30822424297541838,38198237805163141,,,4395542602193882573495150248,,,,,54842158586304112,142617980913.834,561859584885361061682.6920326477162E+15,,,63988750090197529824513290346230,,1931713975170,aircoin,aircoin
3661,2019/01/12,6802781685815918,28136423895452707,32038836923122361,,,291930309492667473188274158,,,,,44819654508247315,103763878415.885,561859584885361899922.6248005363007E+15,,,63755093368192509478913213050775,,1613812564277,aircoin,aircoin
3662,2019/01/13,6680401734515798,27686021273481347,29312834015128361,,,268227153697517338216989274,,,,,41244454793265431,96884584450.796,561859584885364916362.6081397059843E+15,,,62927338644190164603612751594197,,1604112674805,aircoin,aircoin
3663,2019/01/14,7476361869018452,32653621552577239,35474133732195302,,,3394228327125182700422260416,,,,,51296055558344327,103955808731.517,586261453172664916362.6333413569056E+15,,,62991722386186487877012734925808,,1901811516104,aircoin,aircoin
3664,2019/01/15,8062042152518074,30214723446539896,36386035932172573,,,507415808395674556303884607,,,,,55131456948314794,167944081562.858,588398843095564916362.7020839659161E+15,,,63995177298191732437013293156187,,1836310826858,aircoin,aircoin
3665,2019/01/16,8543161829618008,30556922655507687,38946535201144089,,,361852178495850239325110197,,,,,58109457399286684,118424231640.375,588398843095563408082.6210485027326E+15,,,63400681290188339507812810233133,,1879010096989,aircoin,aircoin
3666,2019/01/17,8314911736217900,29656823338517082,36872436349145169,,,312883819389634225263149884,,,,,51468255068282094,105503841508.913,588398843095562399682.580831091839E+15,,,63357469225186393806312732387849,,2154412535989,aircoin,aircoin
3667,2019/01/18,7946451923517751,30582725533538899,38730938279146986,,,3231291413109129197215238341,,,,,55425358915289440,105664274399.404,588398843095562399682.5716633962926E+15,,,63597039010187513386312709429550,,1912510795142,aircoin,aircoin
3668,2019/01/19,7380451954617863,28205524162539125,32173836969138168,,,2338985495116727471180510252,,,,,45497359115271191,82934831334.821,588398843095562808522.6370704583209E+15,,,64510142528192486597112907056668,,1692311395088,aircoin,aircoin
3669,2019/01/20,6250121778917832,29396121108537705,30347335015132806,,,2444347316113832453208898798,,,,,44605156098258927,83155393388.501,588398843095564426422.6735663134357E+15,,,63627886204191423463012680252218,,1728510694623,aircoin,aircoin
3670,2019/01/21,7349702091221357,31505222322582751,35363934632143304,,,552506484887389096215576503,,,,,52301764570283223,175373915369.929,588398843095564426422.8408440876222E+15,,,62243536234185927010312258375064,,185719784532,aircoin,aircoin
3671,2019/01/22,7936861745022711,29591020999605558,35878033338136438,,,4171892796104868135216814949,,,,,51986555627271341,140994994358.042,588398843095564426422.8787522965062E+15,,,62512548921187761131012313937737,,1860112074875,aircoin,aircoin
3672,2019/01/23,7599901648120710,29334819718533819,37998129277147626,,,422519446387260308234174015,,,,,59323247338288696,144034425438.677,588398843095564137762.7528345860568E+15,,,62852453501191765144812384237653,,1943411725182,aircoin,aircoin
3673,2019/01/24,6921861757319842,30798420641520130,37432233176145665,,,5290597583118082551277612283,,,,,56673953160281288,171785721533.736,588398843095563996672.8051048493802E+15,,,62569599523192284394712208840227,,1999410515977,aircoin,aircoin
3674,2019/01/25,7605202236118310,30094723775504903,38820336944146123,,,6544143203117962907229236871,,,,,52377865888287777,217454962454.022,588398843095563996672.8125242151352E+15,,,62656579186195968770812179989291,,1778711495519,aircoin,aircoin
3675,2019/01/26,7182151910917422,28813522337464380,35518636507123843,,,3438265948136251333150615082,,,,,51250156941260485,119336100324.336,588398843095564724182.7491335570158E+15,,,63018022520200370790912211758679,,163079735476,aircoin,aircoin
3676,2019/01/27,6788701525218274,27651420614488814,30642934041140118,,,262455572683963139214852582,,,,,43018154128281358,94924073439.539,588398843095566618292.7395007961806E+15,,,62624884981197079424612028191465,,1479410964601,aircoin,aircoin
3677,2019/01/28,7701252011221577,30791722394568564,38086335913162901,,,5691947440127208810346934778,,,,,54164859007321660,184855680610.195,583665516880966618292.6052585046369E+15,,,60806247894186915481011163094654,,1906911217092,aircoin,aircoin
3678,2019/01/29,7781811802922103,32601622087566026,38133435290152733,,,536881342792263484240339397,,,,,53421960507294068,164684177424.608,581466193589266618292.4437677123644E+15,,,60083631409186321794311013742978,,1924212176104,aircoin,aircoin
3679,2019/01/30,8295411751821568,32184422290555347,36968435034139512,,,777086252184951643254506346,,,,,52851855384284285,241453811458.283,581466193589269598552.4045365187422E+15,,,60657442089189498313311228397878,,1978513146534,aircoin,aircoin
3680,2019/01/31,7836961927120803,35379022061517057,38774535743142724,,,7535315366102595403254538770,,,,,57217655968282939,212994651492.284,581466193589269752072.4657579398281E+15,,,60570988690190853202111306893134,,2061616206358,aircoin,aircoin
3681,2019/02/01,7840722166420373,33918324853498856,40306237789137469,,,9686004103138615720208485254,,,,,59024364119268450,285575577417.927,581466193589269752072.4080279669112E+15,,,60501634950194745255011159547642,,1465812074182,aircoin,aircoin
3682,2019/02/02,7573961812217499,32188822814450314,33804136011116852,,,528247923991120883130954867,,,,,49955655253238505,164113994290.808,581466193589269718252.3589101706118E+15,,,60582064029199066918811233463496,,1572813094623,aircoin,aircoin
3683,2019/02/03,7241601696816597,30003321527424378,31251436823107546,,,2386470365121576682140520033,,,,,44739658938218617,79545648331.12,581466193589269673392.3546100288006E+15,,,60500054155203707934711328588417,,1520816415250,aircoin,aircoin
3684,2019/02/04,7844631930616326,33514122157416394,36559435705101681,,,7223419127139681398110134945,,,,,52479157992210708,215536304264.497,581466193589269673392.3619027052487E+15,,,60302185373203663711811219643173,,1865819295596,aircoin,aircoin
3685,2019/02/05,8025651855316601,35392222150414815,39625734769104858,,,9525234097101461422105630975,,,,,55950954552214209,269134581254.646,581466193589269713932.3639988557562E+15,,,60370276297205203249511190807567,,1979212614877,aircoin,aircoin
3686,2019/02/06,8001371773217023,34943221415429065,38577933983104705,,,1247087955089987636181981141,,,,,59821055969221771,356894202424.134,581466193589271070872.3488397434334E+15,,,59571675744197389515310834969940,,2067314344763,aircoin,aircoin
3687,2019/02/07,7131601800917432,35287221709428676,38152235250105025,,,889357628479007707151520894,,,,,56221858061215655,252033639353.463,581466193589271070872.3340707426532E+15,,,59437674442199725979810959860323,,1883415744724,aircoin,aircoin
3688,2019/02/08,7292612718218982,33511731023471952,41127845093123866,,,10211663202214794406237315982,,,,,57668870166239795,304726924502.839,581466193589271070872.3717170265586E+15,,,60998792673226107538511546701940,,2030430664644,aircoin,aircoin
3689,2019/02/09,7053522427617138,31074229388417129,33959543124107532,,,6168083064288925493137848828,,,,,49201966408218470,198509831330.47,581466193589271313362.3700896799382E+15,,,63979979513264530633512472263630,,1840021014551,aircoin,aircoin
3690,2019/02/10,7053462190618598,29946924705381151,3013313902698713,,,2251314713357170170171925857,,,,,42904661779201596,751814457451.07,589400879504271506742.7996162340002E+15,,,63901881186269066055312430167025,,1529417693650,aircoin,aircoin
3691,2019/02/11,7841902049320700,31558024721429007,36508938819117185,,,7975809082238061983231450282,,,,,54254465135231053,252739630539.502,606151883102771506742.7904539714605E+15,,,63768521747264737254912697795848,,1713715164699,aircoin,aircoin
3692,2019/02/12,8899582018120824,27144524061438111,37993338829116886,,,11465845339298286470185877344,,,,,74491259960238315,4224012397424.27,606151883102771794242.8454966654988E+15,,,63316502244261852879312656630011,,1853612744456,aircoin,aircoin
3693,2019/02/13,8576172001823368,35249824334491354,43394840578123583,,,13588742270253613183221354747,,,,,68368963988249619,3855010422450.5,606151883102773512352.8136831362485E+15,,,63417379805257995069012856601894,,1903713274972,aircoin,aircoin
3694,2019/02/14,8600012004523305,35434223170474782,38006637645126718,,,9889612553273670932203731260,,,,,53500960456248998,2791011811429.105,606151883102773512352.763885682502E+15,,,63145280953250726891512806228871,,2014612124997,aircoin,aircoin
3695,2019/02/15,8078732100522751,29660224256468599,37834038713128615,,,7745408703263805853193633843,,,,,50949560855256574,2611410876413.219,606151883102773512352.7585561016444E+15,,,63158177392254606437112778848977,,1797314764579,aircoin,aircoin
3696,2019/02/16,7667571899721513,33198723423454309,36150638266119855,,,2601337099238651954132738695,,,,,55047359764240103,783610189292.177,606151883102774825292.7914927384984E+15,,,63443243993262936079812881848219,,1450312384190,aircoin,aircoin
3697,2019/02/17,6902731861422199,32730422042447945,31254437239117429,,,2461920877185463034221531567,,,,,46220657467233796,75228414494.551,606151883102775378602.7871839925336E+15,,,63502617351262486734013241037190,,1501311544412,aircoin,aircoin
3698,2019/02/18,8094312520024106,34411926120512455,40289841253153474,,,4499857866197717902425315427,,,,,60458269636294114,130767570829.957,606151883102775378602.800543669059E+15,,,66599922754277364947014833668075,,2008814436086,aircoin,aircoin
3699,2019/02/19,8126492126124581,34808625854533602,42634540809144299,,,6996671026236319009408530999,,,,,58947363168288144,201009141765.61,606151883102775894692.9313164439076E+15,,,69033889855289716709215451256667,,2065712495261,aircoin,aircoin
3700,2019/02/20,8931952255724759,31419025819530268,41535042075136466,,,5406756206384094460325396216,,,,,61197065313265497,1720915006613.645,606151883102776979802.9343304326814E+15,,,69183566555299915693115258934591,,1978315224891,aircoin,aircoin
3701,2019/02/21,8951042108825217,29747624425544817,39378640354127436,,,4266665219242789735313147504,,,,,56841561801253127,143439940574.776,606151883102776979802.935972745889E+15,,,69185476839299093711915301530563,,1867311184536,aircoin,aircoin
3702,2019/02/22,8133632179024969,34767725684530839,43143941374132887,,,5406375461198720434311490693,,,,,65965563994259869,155507737586.789,606151883102776979802.9099846144192E+15,,,69472553572298305181215480944849,,1899014644460,aircoin,aircoin
