,date,transactions,block_size,active_addresses,difficulty,av_transaction_value,send_usd,sent_addresses,top_100_percent,av_transaction_size,confirmation_time,median_transaction_value,market_cap,median_transaction_size,mining_profitability,fee_reward,google_trends,tweets,hashrate,full_name,coin
368,2010/01/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
369,2010/01/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
370,2010/01/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
371,2010/01/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
372,2010/01/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
373,2010/01/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
374,2010/01/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
375,2010/01/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
376,2010/01/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
377,2010/01/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
378,2010/01/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
379,2010/01/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
380,2010/01/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
381,2010/01/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
382,2010/01/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
383,2010/01/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
384,2010/01/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
385,2010/01/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
386,2010/01/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
387,2010/01/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
388,2010/01/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
389,2010/01/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
390,2010/01/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
391,2010/01/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
392,2010/01/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
393,2010/01/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
394,2010/02/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
395,2010/02/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
396,2010/02/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
397,2010/02/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
398,2010/02/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
399,2010/02/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
400,2010/02/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
401,2010/02/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
402,2010/02/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
403,2010/02/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
404,2010/02/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
405,2010/02/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
406,2010/02/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
407,2010/02/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
408,2010/02/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
409,2010/02/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
410,2010/02/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
411,2010/02/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
412,2010/02/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
413,2010/02/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
414,2010/02/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
415,2010/02/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
416,2010/02/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
417,2010/02/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
418,2010/02/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
419,2010/02/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
420,2010/02/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
421,2010/02/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
422,2010/03/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
423,2010/03/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
424,2010/03/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
425,2010/03/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
426,2010/03/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
427,2010/03/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
428,2010/03/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
429,2010/03/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
430,2010/03/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
431,2010/03/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
432,2010/03/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
433,2010/03/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
434,2010/03/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
435,2010/03/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
436,2010/03/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
437,2010/03/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
438,2010/03/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
439,2010/03/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
440,2010/03/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
441,2010/03/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
442,2010/03/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
443,2010/03/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
444,2010/03/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
445,2010/03/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
446,2010/03/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
447,2010/03/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
448,2010/03/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
449,2010/03/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
450,2010/03/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
451,2010/03/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
452,2010/03/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
453,2010/04/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
454,2010/04/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
455,2010/04/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
456,2010/04/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
457,2010/04/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
458,2010/04/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
459,2010/04/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
460,2010/04/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
461,2010/04/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
462,2010/04/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
463,2010/04/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
464,2010/04/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
465,2010/04/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
466,2010/04/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
467,2010/04/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
468,2010/04/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
469,2010/04/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
470,2010/04/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
471,2010/04/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
472,2010/04/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
473,2010/04/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
474,2010/04/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
475,2010/04/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
476,2010/04/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
477,2010/04/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
478,2010/04/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
479,2010/04/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
480,2010/04/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
481,2010/04/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
482,2010/04/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
483,2010/05/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
484,2010/05/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
485,2010/05/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
486,2010/05/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
487,2010/05/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
488,2010/05/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
489,2010/05/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
490,2010/05/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
491,2010/05/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
492,2010/05/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
493,2010/05/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
494,2010/05/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
495,2010/05/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
496,2010/05/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
497,2010/05/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
498,2010/05/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
499,2010/05/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
500,2010/05/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
501,2010/05/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
502,2010/05/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
503,2010/05/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
504,2010/05/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
505,2010/05/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
506,2010/05/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
507,2010/05/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
508,2010/05/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
509,2010/05/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
510,2010/05/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
511,2010/05/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
512,2010/05/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
513,2010/05/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
514,2010/06/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
515,2010/06/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
516,2010/06/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
517,2010/06/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
518,2010/06/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
519,2010/06/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
520,2010/06/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
521,2010/06/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
522,2010/06/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
523,2010/06/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
524,2010/06/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
525,2010/06/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
526,2010/06/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
527,2010/06/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
528,2010/06/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
529,2010/06/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
530,2010/06/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
531,2010/06/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
532,2010/06/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
533,2010/06/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
534,2010/06/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
535,2010/06/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
536,2010/06/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
537,2010/06/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
538,2010/06/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
539,2010/06/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
540,2010/06/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
541,2010/06/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
542,2010/06/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
543,2010/06/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
544,2010/07/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
545,2010/07/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
546,2010/07/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
547,2010/07/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
548,2010/07/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
549,2010/07/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
550,2010/07/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
551,2010/07/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
552,2010/07/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
553,2010/07/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
554,2010/07/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
555,2010/07/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
556,2010/07/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
557,2010/07/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
558,2010/07/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
559,2010/07/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
560,2010/07/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
561,2010/07/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
562,2010/07/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
563,2010/07/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
564,2010/07/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
565,2010/07/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
566,2010/07/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
567,2010/07/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
568,2010/07/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
569,2010/07/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
570,2010/07/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
571,2010/07/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
572,2010/07/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
573,2010/07/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
574,2010/07/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
575,2010/08/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
576,2010/08/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
577,2010/08/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
578,2010/08/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
579,2010/08/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
580,2010/08/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
581,2010/08/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
582,2010/08/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
583,2010/08/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
584,2010/08/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
585,2010/08/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
586,2010/08/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
587,2010/08/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
588,2010/08/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
589,2010/08/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
590,2010/08/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
591,2010/08/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
592,2010/08/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
593,2010/08/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
594,2010/08/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
595,2010/08/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
596,2010/08/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
597,2010/08/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
598,2010/08/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
599,2010/08/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
600,2010/08/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
601,2010/08/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
602,2010/08/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
603,2010/08/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
604,2010/08/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
605,2010/08/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
606,2010/09/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
607,2010/09/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
608,2010/09/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
609,2010/09/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
610,2010/09/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
611,2010/09/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
612,2010/09/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
613,2010/09/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
614,2010/09/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
615,2010/09/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
616,2010/09/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
617,2010/09/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
618,2010/09/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
619,2010/09/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
620,2010/09/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
621,2010/09/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
622,2010/09/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
623,2010/09/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
624,2010/09/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
625,2010/09/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
626,2010/09/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
627,2010/09/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
628,2010/09/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
629,2010/09/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
630,2010/09/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
631,2010/09/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
632,2010/09/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
633,2010/09/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
634,2010/09/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
635,2010/09/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
636,2010/10/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
637,2010/10/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
638,2010/10/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
639,2010/10/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
640,2010/10/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
641,2010/10/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
642,2010/10/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
643,2010/10/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
644,2010/10/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
645,2010/10/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
646,2010/10/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
647,2010/10/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
648,2010/10/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
649,2010/10/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
650,2010/10/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
651,2010/10/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
652,2010/10/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
653,2010/10/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
654,2010/10/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
655,2010/10/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
656,2010/10/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
657,2010/10/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
658,2010/10/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
659,2010/10/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
660,2010/10/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
661,2010/10/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
662,2010/10/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
663,2010/10/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
664,2010/10/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
665,2010/10/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
666,2010/10/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
667,2010/11/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
668,2010/11/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
669,2010/11/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
670,2010/11/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
671,2010/11/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
672,2010/11/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
673,2010/11/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
674,2010/11/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
675,2010/11/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
676,2010/11/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
677,2010/11/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
678,2010/11/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
679,2010/11/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
680,2010/11/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
681,2010/11/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
682,2010/11/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
683,2010/11/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
684,2010/11/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
685,2010/11/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
686,2010/11/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
687,2010/11/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
688,2010/11/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
689,2010/11/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
690,2010/11/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
691,2010/11/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
692,2010/11/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
693,2010/11/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
694,2010/11/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
695,2010/11/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
696,2010/11/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
697,2010/12/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
698,2010/12/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
699,2010/12/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
700,2010/12/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
701,2010/12/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
702,2010/12/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
703,2010/12/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
704,2010/12/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
705,2010/12/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
706,2010/12/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
707,2010/12/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
708,2010/12/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
709,2010/12/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
710,2010/12/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
711,2010/12/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
712,2010/12/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
713,2010/12/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
714,2010/12/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
715,2010/12/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
716,2010/12/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
717,2010/12/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
718,2010/12/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
719,2010/12/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
720,2010/12/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
721,2010/12/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
722,2010/12/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
723,2010/12/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
724,2010/12/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
725,2010/12/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
726,2010/12/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
727,2010/12/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
728,2011/01/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
729,2011/01/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
730,2011/01/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
731,2011/01/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
732,2011/01/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
733,2011/01/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
734,2011/01/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
735,2011/01/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
736,2011/01/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
737,2011/01/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
738,2011/01/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
739,2011/01/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
740,2011/01/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
741,2011/01/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
742,2011/01/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
