,date,transactions,sent_addresses,block_size,median_transaction_value,confirmation_time,hashrate,market_cap,av_transaction_value,av_transaction_size,mining_profitability,active_addresses,fee_reward,send_usd,top_100_percent,difficulty,google_trends,median_transaction_size,tweets,full_name,coin
2664,2016/04/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2665,2016/04/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2666,2016/04/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2667,2016/04/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2668,2016/04/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2669,2016/04/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2670,2016/04/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2671,2016/04/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2672,2016/04/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2673,2016/04/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2674,2016/04/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2675,2016/05/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2676,2016/05/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2677,2016/05/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2678,2016/05/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2679,2016/05/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2680,2016/05/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2681,2016/05/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2682,2016/05/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2683,2016/05/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2684,2016/05/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2685,2016/05/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2686,2016/05/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2687,2016/05/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2688,2016/05/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2689,2016/05/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2690,2016/05/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2691,2016/05/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2692,2016/05/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2693,2016/05/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2694,2016/05/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2695,2016/05/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2696,2016/05/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2697,2016/05/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2698,2016/05/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2699,2016/05/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2700,2016/05/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2701,2016/05/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2702,2016/05/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2703,2016/05/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2704,2016/05/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2705,2016/05/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2706,2016/06/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2707,2016/06/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2708,2016/06/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2709,2016/06/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2710,2016/06/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2711,2016/06/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2712,2016/06/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2713,2016/06/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2714,2016/06/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2715,2016/06/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2716,2016/06/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2717,2016/06/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2718,2016/06/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2719,2016/06/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2720,2016/06/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2721,2016/06/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2722,2016/06/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2723,2016/06/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2724,2016/06/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2725,2016/06/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2726,2016/06/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2727,2016/06/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2728,2016/06/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2729,2016/06/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2730,2016/06/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2731,2016/06/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2732,2016/06/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2733,2016/06/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2734,2016/06/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2735,2016/06/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2736,2016/07/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2737,2016/07/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2738,2016/07/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2739,2016/07/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2740,2016/07/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2741,2016/07/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2742,2016/07/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2743,2016/07/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2744,2016/07/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2745,2016/07/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2746,2016/07/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2747,2016/07/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2748,2016/07/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2749,2016/07/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2750,2016/07/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2751,2016/07/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2752,2016/07/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2753,2016/07/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2754,2016/07/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2755,2016/07/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2756,2016/07/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2757,2016/07/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2758,2016/07/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2759,2016/07/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2760,2016/07/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2761,2016/07/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2762,2016/07/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2763,2016/07/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2764,2016/07/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2765,2016/07/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2766,2016/07/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2767,2016/08/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2768,2016/08/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2769,2016/08/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2770,2016/08/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2771,2016/08/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2772,2016/08/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2773,2016/08/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2774,2016/08/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2775,2016/08/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2776,2016/08/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2777,2016/08/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2778,2016/08/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2779,2016/08/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2780,2016/08/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2781,2016/08/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2782,2016/08/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2783,2016/08/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2784,2016/08/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2785,2016/08/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2786,2016/08/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2787,2016/08/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2788,2016/08/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2789,2016/08/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2790,2016/08/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2791,2016/08/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2792,2016/08/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2793,2016/08/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2794,2016/08/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2795,2016/08/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2796,2016/08/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2797,2016/08/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2798,2016/09/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2799,2016/09/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2800,2016/09/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2801,2016/09/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2802,2016/09/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2803,2016/09/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2804,2016/09/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2805,2016/09/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2806,2016/09/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2807,2016/09/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2808,2016/09/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2809,2016/09/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2810,2016/09/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2811,2016/09/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2812,2016/09/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2813,2016/09/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2814,2016/09/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2815,2016/09/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2816,2016/09/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2817,2016/09/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2818,2016/09/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2819,2016/09/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2820,2016/09/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2821,2016/09/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2822,2016/09/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2823,2016/09/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2824,2016/09/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2825,2016/09/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2826,2016/09/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2827,2016/09/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2828,2016/10/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2829,2016/10/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2830,2016/10/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2831,2016/10/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2832,2016/10/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2833,2016/10/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2834,2016/10/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2835,2016/10/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2836,2016/10/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2837,2016/10/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2838,2016/10/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2839,2016/10/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2840,2016/10/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2841,2016/10/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2842,2016/10/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2843,2016/10/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2844,2016/10/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2845,2016/10/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2846,2016/10/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2847,2016/10/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2848,2016/10/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2849,2016/10/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2850,2016/10/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2851,2016/10/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2852,2016/10/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2853,2016/10/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2854,2016/10/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2855,2016/10/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2856,2016/10/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2857,2016/10/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2858,2016/10/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2859,2016/11/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2860,2016/11/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2861,2016/11/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2862,2016/11/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2863,2016/11/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2864,2016/11/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2865,2016/11/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2866,2016/11/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2867,2016/11/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2868,2016/11/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2869,2016/11/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2870,2016/11/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2871,2016/11/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2872,2016/11/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2873,2016/11/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2874,2016/11/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2875,2016/11/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2876,2016/11/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2877,2016/11/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2878,2016/11/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2879,2016/11/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2880,2016/11/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2881,2016/11/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2882,2016/11/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2883,2016/11/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2884,2016/11/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2885,2016/11/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2886,2016/11/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2887,2016/11/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2888,2016/11/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2889,2016/12/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2890,2016/12/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2891,2016/12/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2892,2016/12/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2893,2016/12/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2894,2016/12/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2895,2016/12/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2896,2016/12/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2897,2016/12/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2898,2016/12/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2899,2016/12/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2900,2016/12/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2901,2016/12/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2902,2016/12/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2903,2016/12/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2904,2016/12/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2905,2016/12/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2906,2016/12/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2907,2016/12/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2908,2016/12/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2909,2016/12/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2910,2016/12/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2911,2016/12/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2912,2016/12/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2913,2016/12/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2914,2016/12/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2915,2016/12/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2916,2016/12/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2917,2016/12/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2918,2016/12/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2919,2016/12/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2920,2017/01/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2921,2017/01/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2922,2017/01/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2923,2017/01/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2924,2017/01/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2925,2017/01/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2926,2017/01/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2927,2017/01/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2928,2017/01/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2929,2017/01/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2930,2017/01/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2931,2017/01/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2932,2017/01/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2933,2017/01/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2934,2017/01/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2935,2017/01/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2936,2017/01/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2937,2017/01/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2938,2017/01/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2939,2017/01/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2940,2017/01/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2941,2017/01/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2942,2017/01/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2943,2017/01/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2944,2017/01/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2945,2017/01/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2946,2017/01/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2947,2017/01/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2948,2017/01/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2949,2017/01/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2950,2017/01/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2951,2017/02/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2952,2017/02/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2953,2017/02/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2954,2017/02/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2955,2017/02/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2956,2017/02/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2957,2017/02/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2958,2017/02/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2959,2017/02/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2960,2017/02/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2961,2017/02/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2962,2017/02/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2963,2017/02/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2964,2017/02/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2965,2017/02/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2966,2017/02/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2967,2017/02/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2968,2017/02/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2969,2017/02/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2970,2017/02/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2971,2017/02/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2972,2017/02/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2973,2017/02/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2974,2017/02/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2975,2017/02/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2976,2017/02/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2977,2017/02/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2978,2017/02/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2979,2017/03/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2980,2017/03/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2981,2017/03/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2982,2017/03/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2983,2017/03/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2984,2017/03/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2985,2017/03/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2986,2017/03/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2987,2017/03/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2988,2017/03/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2989,2017/03/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2990,2017/03/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2991,2017/03/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2992,2017/03/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2993,2017/03/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2994,2017/03/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2995,2017/03/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2996,2017/03/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2997,2017/03/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2998,2017/03/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
2999,2017/03/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3000,2017/03/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3001,2017/03/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3002,2017/03/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3003,2017/03/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3004,2017/03/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3005,2017/03/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3006,2017/03/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3007,2017/03/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3008,2017/03/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3009,2017/03/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3010,2017/04/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3011,2017/04/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3012,2017/04/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3013,2017/04/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3014,2017/04/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3015,2017/04/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3016,2017/04/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3017,2017/04/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3018,2017/04/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3019,2017/04/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3020,2017/04/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3021,2017/04/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3022,2017/04/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3023,2017/04/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3024,2017/04/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3025,2017/04/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3026,2017/04/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3027,2017/04/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3028,2017/04/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
