,date,block_size,mining_profitability,difficulty,hashrate,active_addresses,median_transaction_size,av_transaction_size,google_trends,transactions,fee_reward,tweets,confirmation_time,sent_addresses,send_usd,av_transaction_value,market_cap,median_transaction_value,top_100_percent,full_name,coin
2534,2020/03/24,263.355,0.0767,65.459,4531390229,131,,,,64,,,1.041,63,10000,156.255,1381849,,70.382,feathercoin,ftc
2535,2020/03/25,329.999,0.0743,68.211,4730676159,216,,,,62,,,1.041,59,64397,1039,1397466,,70.329,feathercoin,ftc
2536,2020/03/26,310.56,0.0725,70.472,4882860311,139,,,,78,,,1.044,70,4072,52.208,1413260,,70.294,feathercoin,ftc
2537,2020/03/27,278.917,0.0734,70.245,4868668538,162,,,,58,,,1.036,57,2947,50.818,1414319,,70.298,feathercoin,ftc
2538,2020/03/28,131.642,0.0709,68.239,4729967975,133,,,,62,,,1.039,58,8863,142.946,1331170,,70.132,feathercoin,ftc
2539,2020/03/29,137.749,0.0702,68.71,4761476990,130,,,,59,,,1.045,62,726.322,12.311,1336394,,70.11,feathercoin,ftc
2540,2020/03/30,126.33,0.077,63.746,4416286514,108,,,,65,,,1.04,63,5011,77.087,1353577,,70.084,feathercoin,ftc
2541,2020/03/31,593.468,0.0737,68.801,4764726281,133,,,,57,,,1.047,49,3989,69.984,1406159,,70.132,feathercoin,ftc
2542,2020/04/01,312.883,0.0766,64.259,4454538805,133,,,,72,,,1.033,63,11291,156.816,1348259,,70.14,feathercoin,ftc
2543,2020/04/02,121.845,0.0756,67.468,4680240827,92,,,,57,,,1.046,46,1817,31.875,1416093,,70.127,feathercoin,ftc
2544,2020/04/03,373.729,0.0745,69.866,4841167991,96,,,,52,,,1.04,50,4527,87.061,1436454,,70.056,feathercoin,ftc
2545,2020/04/04,253.403,0.0714,71.219,4939373244,101,,,,60,,,1.05,55,2955,49.253,1417256,,70.026,feathercoin,ftc
2546,2020/04/05,127.116,0.0771,68.49,4742079180,142,,,,79,,,1.035,86,2080,26.326,1448900,,69.966,feathercoin,ftc
2547,2020/04/06,125.221,0.0775,70.627,4895625359,124,,,,52,,,1.043,46,1459,28.057,1515352,,69.992,feathercoin,ftc
2548,2020/04/07,519.932,0.0835,67.185,4656480457,123,,,,71,,,1.044,60,4261,60.012,1555075,,69.901,feathercoin,ftc
2549,2020/04/08,384.029,0.0886,65.041,4511430801,136,,,,66,,,1.035,56,5603,84.893,1586349,,69.909,feathercoin,ftc
2550,2020/04/09,126.951,0.088,64.059,4436850108,114,,,,63,,,1.043,52,5166,82.004,1560461,,69.919,feathercoin,ftc
2551,2020/04/10,121.379,0.0817,64.203,4449170101,82,,,,46,,,1.042,50,53.143,1.155,1453056,,69.901,feathercoin,ftc
2552,2020/04/11,116.227,0.0822,62.893,4357493314,69,,,,36,,,1.043,36,61056,1696,1434486,,69.917,feathercoin,ftc
2553,2020/04/12,116.821,0.0798,66.237,4587061612,81,,,,44,,,1.037,51,612.493,13.92,1456868,,69.889,feathercoin,ftc
2554,2020/04/13,694.295,0.0832,62.418,4324453851,76,,,,46,,,1.045,45,2203,47.901,1442227,,69.971,feathercoin,ftc
2555,2020/04/14,266.919,0.0843,61.516,4262592797,78,,,,46,,,1.04,37,996.371,21.66,1435408,,69.948,feathercoin,ftc
2556,2020/04/15,123.531,0.0787,66.55,4613002749,86,,,,42,,,1.041,40,6026,143.473,1450795,,69.908,feathercoin,ftc
2557,2020/04/16,622.948,0.0777,65.799,4556793234,860,,,,486,,,1.047,762,4265,8.775,1422680,,69.927,feathercoin,ftc
2558,2020/04/17,245.79,0.0752,68.884,4774143958,91,,,,46,,,1.037,38,3370,73.271,1430267,,69.934,feathercoin,ftc
2559,2020/04/18,364.016,0.0818,62.973,4363523532,134,,,,55,,,1.045,50,2791,50.737,1433242,,69.95,feathercoin,ftc
2560,2020/04/19,189.004,0.0856,63.287,4385897610,128,,,,63,,,1.037,56,3836,60.896,1496254,,69.928,feathercoin,ftc
2561,2020/04/20,257.131,0.0814,64.365,4457471094,127,,,,82,,,1.043,77,3150,38.41,1454808,,69.893,feathercoin,ftc
2562,2020/04/21,246.915,0.0771,64.897,4494353921,82,,,,51,,,1.05,44,1012,19.851,1398547,,69.888,feathercoin,ftc
2563,2020/04/22,308.55,0.082,63.531,4403173403,105,,,,59,,,1.036,55,6831,115.772,1439353,,69.898,feathercoin,ftc
2564,2020/04/23,253.271,0.0807,65.727,4554222260,118,,,,58,,,1.045,46,5084,87.653,1478301,,69.894,feathercoin,ftc
2565,2020/04/24,309.44,0.0741,75.511,5237753698,119,,,,60,,,1.04,48,4566,76.105,1553353,,69.884,feathercoin,ftc
2566,2020/04/25,140.988,0.0901,62.212,4310719230,162,,,,93,,,1.037,91,4743,51,1550522,,69.863,feathercoin,ftc
2567,2020/04/26,368.757,0.0885,62.304,4314800417,101,,,,60,,,1.042,62,2770,46.166,1531608,,69.896,feathercoin,ftc
2568,2020/04/27,210.91,0.0925,60.59,4198217625,98,,,,69,,,1.043,65,1813,26.275,1559912,,69.888,feathercoin,ftc
2569,2020/04/28,375.796,0.0924,62.364,4323485634,2357,,,,1753,,,1.04,2715,3264,1.862,1599840,,69.854,feathercoin,ftc
2570,2020/04/29,893.125,0.0951,64.206,4447669346,2997,,,,1867,,,1.044,3111,11710,6.272,1700907,,69.913,feathercoin,ftc
2571,2020/04/30,414.813,0.105,61.239,4243622705,2941,,,,1839,,,1.039,2974,83679,45.503,1776104,,69.8,feathercoin,ftc
2572,2020/05/01,321.775,0.108,59.375,4115384859,2073,,,,1300,,,1.043,2048,6205,4.773,1791252,,69.97,feathercoin,ftc
2573,2020/05/02,617.424,0.109,60.149,4170061684,912,,,,630,,,1.04,1103,9733,15.449,1821106,,69.973,feathercoin,ftc
2574,2020/05/03,325.463,0.117,56.135,3889192571,2327,,,,1387,,,1.041,2272,5445,3.926,1822396,,69.925,feathercoin,ftc
2575,2020/05/04,289.489,0.107,59.485,4122941781,2021,,,,1140,,,1.039,2028,31971,28.044,1770005,,69.894,feathercoin,ftc
2576,2020/05/05,771.936,0.114,57.814,4004674349,1947,,,,1021,,,1.043,1887,22283,21.825,1838470,,69.941,feathercoin,ftc
2577,2020/05/06,315.076,0.117,58.925,4086459818,1817,,,,941,,,1.038,1732,15864,16.859,1920116,,69.847,feathercoin,ftc
2578,2020/05/07,562.096,0.122,58.687,4065170216,2216,,,,1295,,,1.042,2187,11649,8.996,1992358,,69.861,feathercoin,ftc
2579,2020/05/08,427.063,0.126,58.543,4058375065,2232,,,,1205,,,1.039,2181,11547,9.583,2059426,,69.881,feathercoin,ftc
2580,2020/05/09,234.57,0.127,58.331,4041501666,1419,,,,742,,,1.04,1387,10715,14.441,2064031,,69.897,feathercoin,ftc
2581,2020/05/10,332.926,0.116,56.476,3912222022,1735,,,,909,,,1.039,1655,15268,16.797,1820213,,69.917,feathercoin,ftc
2582,2020/05/11,254.831,0.118,56.616,3921954689,1620,,,,858,,,1.047,1565,9237,10.766,1872202,,69.903,feathercoin,ftc
2583,2020/05/12,755.836,0.124,55.27,3831488307,1612,,,,834,,,1.037,1534,12107,14.517,1908866,,69.973,feathercoin,ftc
2584,2020/05/13,377.141,0.131,53.151,3680630010,1467,,,,822,,,1.043,1495,22677,27.587,1943924,,69.969,feathercoin,ftc
2585,2020/05/14,417.033,0.135,54.378,3771059829,1438,,,,809,,,1.045,1458,37627,46.511,2051171,,69.994,feathercoin,ftc
2586,2020/05/15,308.424,0.129,55.448,3841694962,2316,,,,1284,,,1.043,2286,64175,49.981,1994319,,69.838,feathercoin,ftc
2587,2020/05/16,249.691,0.13,53.08,3674667904,1575,,,,862,,,1.047,1588,13437,15.588,1938332,,69.843,feathercoin,ftc
2588,2020/05/17,319.281,0.144,49.192,3399987194,1875,,,,1063,,,1.05,1885,12286,11.558,1991231,,69.89,feathercoin,ftc
2589,2020/05/18,837.906,0.138,53.525,3707091698,2184,,,,1245,,,1.038,2141,12845,10.318,2054360,,69.992,feathercoin,ftc
2590,2020/05/19,409.34,0.129,55.469,3844203534,1859,,,,974,,,1.04,1859,12151,12.475,1998529,,69.995,feathercoin,ftc
2591,2020/05/20,482.122,0.119,59.313,4109499484,2127,,,,1116,,,1.042,2074,18576,16.645,1973213,,69.782,feathercoin,ftc
2592,2020/05/21,383.566,0.118,57.738,4000833735,1684,,,,893,,,1.04,1682,8098,9.069,1908119,,69.775,feathercoin,ftc
2593,2020/05/22,346.789,0.109,60.874,4220858233,1377,,,,746,,,1.04,1363,13142,17.617,1846764,,69.775,feathercoin,ftc
2594,2020/05/23,249.086,0.117,57.701,3999867981,1497,,,,809,,,1.042,1460,10117,12.506,1888152,,69.624,feathercoin,ftc
2595,2020/05/24,278.517,0.118,56.846,3937194842,248,,,,132,,,1.04,210,4169,31.584,1870903,,69.542,feathercoin,ftc
2596,2020/05/25,196.661,0.114,57.524,3986746758,818,,,,521,,,1.042,998,8829,16.947,1835027,,69.431,feathercoin,ftc
2597,2020/05/26,796.473,0.113,57.194,3962645347,2024,,,,1139,,,1.047,1978,12398,10.885,1822784,,69.499,feathercoin,ftc
2598,2020/05/27,357.663,0.127,53.344,3696228242,1246,,,,698,,,1.04,1183,9516,13.634,1900756,,69.485,feathercoin,ftc
2599,2020/05/28,228.69,0.128,54.454,3773236865,301,,,,699,,,1.04,1264,6023,8.617,1943281,,69.476,feathercoin,ftc
2600,2020/05/29,498.509,0.13,55.557,3849749537,1389,,,,930,,,1.033,1613,89294,96.015,1999359,,69.505,feathercoin,ftc
2601,2020/05/30,287.615,0.118,61.821,4277449024,1830,,,,1112,,,1.05,1926,101881,91.619,2051877,,69.537,feathercoin,ftc
2602,2020/05/31,592.337,0.123,61.36,4254792261,1343,,,,801,,,1.04,1536,21576,26.936,2112027,,69.589,feathercoin,ftc
2603,2020/06/01,419.406,0.134,56.955,3947307671,2038,,,,1094,,,1.039,2003,15983,14.609,2130253,,69.592,feathercoin,ftc
2604,2020/06/02,353.043,0.132,57.059,3943771222,1189,,,,643,,,1.048,1173,50334,78.28,2122605,,69.622,feathercoin,ftc
2605,2020/06/03,294.071,0.123,57.371,3966511268,449,,,,335,,,1.05,592,8569,25.579,1994985,,69.641,feathercoin,ftc
2606,2020/06/04,192.592,0.108,66.972,4638160061,832,,,,489,,,1.035,888,3330,6.81,2024551,,69.631,feathercoin,ftc
2607,2020/06/05,251.385,0.137,52.635,3519893134,885,,,,515,,,1.096,912,4123,8.006,2049848,,69.633,feathercoin,ftc
2608,2020/06/06,260.689,0.127,56.845,3920152415,1420,,,,822,,,1.042,1358,8570,10.426,2018869,,69.644,feathercoin,ftc
2609,2020/06/07,211.807,0.128,56.145,3890535195,1054,,,,551,,,1.036,1056,6047,10.974,2014305,,69.619,feathercoin,ftc
2610,2020/06/08,828.548,0.129,56.063,3884530580,713,,,,440,,,1.042,810,5643,12.825,2027977,,69.69,feathercoin,ftc
2611,2020/06/09,210.781,0.111,62.368,4321579812,844,,,,543,,,1.047,962,13342,24.572,1960921,,69.799,feathercoin,ftc
2612,2020/06/10,512.37,0.125,55.736,3858599837,1148,,,,740,,,1.042,1298,51959,70.215,1954450,,69.825,feathercoin,ftc
2613,2020/06/11,275.709,0.121,57.42,3977588485,823,,,,560,,,1.038,1008,42038,75.067,1948465,,69.809,feathercoin,ftc
2614,2020/06/12,255.995,0.119,55.595,3851559187,786,,,,404,,,1.043,734,37162,91.986,1854153,,69.802,feathercoin,ftc
2615,2020/06/13,144.023,0.122,53.866,3733100090,276,,,,138,,,1.047,208,25868,187.448,1859264,,69.786,feathercoin,ftc
2616,2020/06/14,130.872,0.134,49.274,3414547955,107,,,,60,,,1.036,73,5556,92.601,1843995,,69.792,feathercoin,ftc
2617,2020/06/15,134.278,0.122,53.562,3708572678,150,,,,82,,,1.041,99,30926,377.151,1833230,,69.775,feathercoin,ftc
2618,2020/06/16,961.164,0.126,52.283,3623447176,161,,,,106,,,1.04,126,29911,282.18,1850485,,69.909,feathercoin,ftc
2619,2020/06/17,276.415,0.126,51.417,3559241955,177,,,,91,,,1.046,98,29386,322.921,1834842,,69.871,feathercoin,ftc
2620,2020/06/18,131.2,0.119,54.974,3808516384,127,,,,69,,,1.04,75,4342,62.923,1831149,,69.809,feathercoin,ftc
2621,2020/06/19,130.767,0.118,53.146,3684729841,159,,,,87,,,1.042,100,28378,326.18,1768716,,69.792,feathercoin,ftc
2622,2020/06/20,527.335,0.107,57.324,3975944680,160,,,,95,,,1.043,104,5529,58.204,1729895,,69.822,feathercoin,ftc
2623,2020/06/21,327.573,0.102,59.622,4133612301,161,,,,87,,,1.038,98,5384,61.888,1705276,,69.827,feathercoin,ftc
2624,2020/06/22,285.65,0.1,60.767,4207563455,173,,,,88,,,1.047,94,4272,48.545,1720278,,69.833,feathercoin,ftc
2625,2020/06/23,201.503,0.108,57.287,3970613219,165,,,,96,,,1.037,100,19357,201.631,1735552,,69.814,feathercoin,ftc
2626,2020/06/24,152.633,0.11,55.822,3867291627,158,,,,88,,,1.042,93,17973,204.233,1737662,,69.805,feathercoin,ftc
2627,2020/06/25,474.549,0.109,54.942,3805405228,149,,,,96,,,1.044,98,36443,379.616,1698233,,69.868,feathercoin,ftc
2628,2020/06/26,148.141,0.11,53.743,3722681035,123,,,,74,,,1.043,72,787.396,10.64,1664786,,69.856,feathercoin,ftc
2629,2020/06/27,203.435,0.116,50.612,3504895171,166,,,,102,,,1.04,108,10773,105.615,1648106,,69.84,feathercoin,ftc
2630,2020/06/28,494.975,0.115,50.665,3507681517,154,,,,99,,,1.047,105,16637,168.048,1645925,,69.975,feathercoin,ftc
2631,2020/06/29,280.68,0.0887,66.561,4600486972,116,,,,69,,,1.046,67,3956,57.337,1668385,,69.988,feathercoin,ftc
2632,2020/06/30,265.014,0.0819,72.233,5006168566,118,,,,60,,,1.043,59,5643,94.049,1674021,,69.994,feathercoin,ftc
2633,2020/07/01,257.983,0.0884,66.89,4638786581,112,,,,71,,,1.043,65,11405,160.639,1674855,,70,feathercoin,ftc
2634,2020/07/02,268.96,0.0821,71.479,4952090026,103,,,,67,,,1.039,58,3565,53.202,1653254,,70.003,feathercoin,ftc
2635,2020/07/03,334.383,0.0883,65.26,4521070367,111,,,,82,,,1.034,87,11383,138.819,1615272,,70.041,feathercoin,ftc
2636,2020/07/04,262.409,0.0837,68.577,4755046417,89,,,,55,,,1.047,54,1601,29.116,1631684,,70.053,feathercoin,ftc
2637,2020/07/05,252.665,0.0791,72.486,4999368799,97,,,,54,,,1.052,49,2573,47.644,1628600,,70.06,feathercoin,ftc
2638,2020/07/06,298.842,0.0801,71.443,4929361534,404,,,,86,,,1.04,83,109833,1277,1609460,,72.044,feathercoin,ftc
2639,2020/07/07,265.139,0.0812,72.287,5004731431,91,,,,61,,,1.053,63,21237,348.151,1677504,,71.731,feathercoin,ftc
2640,2020/07/08,281.245,0.0908,71.995,4978382431,200,,,,95,,,1.037,101,37327,392.92,1839438,,71.901,feathercoin,ftc
2641,2020/07/09,250.911,0.097,71.168,4931735369,119,,,,64,,,1.039,71,5424,84.753,1948410,,71.891,feathercoin,ftc
2642,2020/07/10,298.079,0.089,72.342,5015497392,174,,,,105,,,1.038,127,4384,41.754,1816932,,71.874,feathercoin,ftc
2643,2020/07/11,280.368,0.0856,74.54,5168606897,98,,,,105,,,1.048,130,3039,28.939,1819282,,71.86,feathercoin,ftc
2644,2020/07/12,274.673,0.0884,74.542,5166540077,246,,,,143,,,1.035,168,3117,21.8,1855460,,71.846,feathercoin,ftc
2645,2020/07/13,279.962,0.0867,76.9,5327609319,130,,,,72,,,1.042,78,10194,141.589,1889341,,71.799,feathercoin,ftc
2646,2020/07/14,275.21,0.0841,79.725,5526717499,121,,,,70,,,1.04,71,1962,28.031,1899188,,71.743,feathercoin,ftc
2647,2020/07/15,283.181,0.0864,76.364,5291423463,134,,,,78,,,1.044,80,7156,91.748,1874171,,71.742,feathercoin,ftc
2648,2020/07/16,287.665,0.0866,73.703,5105646670,177,,,,117,,,1.038,116,109309,934.269,1802093,,73.219,feathercoin,ftc
2649,2020/07/17,278.983,0.0848,74.189,5142104956,131,,,,68,,,1.041,64,15652,230.178,1783778,,73.228,feathercoin,ftc
2650,2020/07/18,276.001,0.0835,73.778,5112247496,174,,,,97,,,1.044,115,1327,13.68,1751420,,73.384,feathercoin,ftc
2651,2020/07/19,270.329,0.0785,78.231,5420628348,134,,,,78,,,1.042,78,5383,69.012,1742791,,73.375,feathercoin,ftc
2652,2020/07/20,274.285,0.0784,76.931,5329942373,224,,,,146,,,1.048,198,3714,25.435,1721402,,73.376,feathercoin,ftc
2653,2020/07/21,148.189,0.079,78.35,5428820650,135,,,,77,,,1.04,79,2180,28.313,1752649,,73.348,feathercoin,ftc
2654,2020/07/22,377.503,0.0869,72.912,5053189480,107,,,,52,,,1.035,49,4766,91.661,1788736,,73.368,feathercoin,ftc
2655,2020/07/23,114.973,0.0847,73.937,5124895391,62,,,,33,,,1.04,31,9434,285.865,1776232,,73.352,feathercoin,ftc
2656,2020/07/24,384.03,0.0851,72.634,5035752266,110,,,,63,,,1.044,68,2452,38.924,1760690,,73.328,feathercoin,ftc
2657,2020/07/25,312.187,0.0874,72.388,5015809984,77,,,,40,,,1.038,38,2735,68.382,1790433,,73.329,feathercoin,ftc
2658,2020/07/26,257.69,0.0911,69.576,4821034746,68,,,,43,,,1.04,37,7427,172.725,1799729,,73.334,feathercoin,ftc
2659,2020/07/27,248.785,0.0854,76.298,5287284992,81,,,,54,,,1.044,47,7310,135.378,1856259,,73.348,feathercoin,ftc
2660,2020/07/28,306.79,0.089,75.044,5197937724,96,,,,60,,,1.049,54,10198,169.97,1912497,,73.387,feathercoin,ftc
2661,2020/07/29,261.385,0.0927,75.934,5261127705,106,,,,65,,,1.032,56,24255,373.15,1983853,,73.351,feathercoin,ftc
2662,2020/07/30,262.532,0.0966,73.791,5112493266,69,,,,67,,,1.041,50,85237,1272,2027155,,73.374,feathercoin,ftc
2663,2020/07/31,261.174,0.0956,76.31,5288435231,98,,,,65,,,1.049,57,9220,141.85,2091569,,71.823,feathercoin,ftc
2664,2020/08/01,288.644,0.102,71.921,4985330513,77,,,,47,,,1.034,44,3067,65.253,2065611,,71.991,feathercoin,ftc
2665,2020/08/02,129.155,0.0986,73.005,5060781996,105,,,,59,,,1.041,63,1887,31.989,2049876,,71.96,feathercoin,ftc
2666,2020/08/03,386.775,0.0959,76.356,5293613410,71,,,,53,,,1.04,44,16611,313.409,2084454,,71.995,feathercoin,ftc
2667,2020/08/04,129.687,0.0956,73.973,5130736228,114,,,,76,,,1.043,70,3383,44.513,2019892,,71.861,feathercoin,ftc
2668,2020/08/05,381.152,0.0957,75.03,5200494165,124,,,,80,,,1.04,67,7018,87.731,2041674,,71.882,feathercoin,ftc
2669,2020/08/06,147.487,0.0944,77.361,5358868382,433,,,,182,,,1.041,367,2070,11.375,2079967,,71.998,feathercoin,ftc
2670,2020/08/07,121.337,0.111,65.7,4551238647,99,,,,67,,,1.038,65,565.256,8.437,2068327,,71.98,feathercoin,ftc
2671,2020/08/08,127.542,0.104,69.555,4823345569,187,,,,111,,,1.039,118,1484,13.368,2061616,,71.962,feathercoin,ftc
2672,2020/08/09,126.354,0.111,65.22,4519639819,98,,,,78,,,1.043,75,1891,24.245,2067690,,71.945,feathercoin,ftc
2673,2020/08/10,177.029,0.115,66.441,4603013012,103,,,,69,,,1.045,67,684.067,9.914,2185797,,71.928,feathercoin,ftc
2674,2020/08/11,123.35,0.123,61.819,4283349651,89,,,,58,,,1.043,62,29.56,0.51,2175833,,71.912,feathercoin,ftc
2675,2020/08/12,128.497,0.119,65.162,4514078758,119,,,,85,,,1.04,92,227.244,2.673,2207163,,71.905,feathercoin,ftc
2676,2020/08/13,123.142,0.124,63.5,4397790945,96,,,,75,,,1.04,84,37.121,0.495,2250593,,71.904,feathercoin,ftc
2677,2020/08/14,139.752,0.122,65.961,4574144329,123,,,,82,,,1.04,82,55281,674.164,2293004,,71.914,feathercoin,ftc
2678,2020/08/15,123.229,0.12,65.35,4529552483,97,,,,73,,,1.045,74,7944,108.822,2240025,,71.932,feathercoin,ftc
2679,2020/08/16,1652,0.134,59.541,4129022275,171,,,,113,,,1.04,114,15015,132.879,2272604,,72.099,feathercoin,ftc
2680,2020/08/17,316.64,0.126,63.952,4433178972,117,,,,80,,,1.035,76,6311,78.882,2288360,,72.106,feathercoin,ftc
2681,2020/08/18,261.887,0.133,63.2,4378464219,146,,,,78,,,1.047,78,10733,137.597,2416411,,72.096,feathercoin,ftc
2682,2020/08/19,282.245,0.122,65.517,4540525036,176,,,,115,,,1.036,122,19871,172.789,2270673,,72.118,feathercoin,ftc
2683,2020/08/20,255.168,0.119,66.248,4590339439,87,,,,76,,,1.046,60,48244,634.791,2254911,,72.109,feathercoin,ftc
2684,2020/08/21,252.337,0.117,65.164,4516250244,120,,,,78,,,1.043,80,68785,881.854,2180006,,72.007,feathercoin,ftc
2685,2020/08/22,301.514,0.123,60.729,4207301697,75,,,,48,,,1.04,51,1023,21.303,2132617,,72.016,feathercoin,ftc
2686,2020/08/23,255.625,0.128,60.685,4205867084,117,,,,103,,,1.042,88,6724,65.28,2228771,,72.019,feathercoin,ftc
2687,2020/08/24,250.546,0.121,64.825,4496326323,106,,,,59,,,1.039,64,1995,33.81,2240253,,72.157,feathercoin,ftc
2688,2020/08/25,250.341,0.127,60.159,4168157591,106,,,,62,,,1.037,62,2642,42.607,2184720,,72.074,feathercoin,ftc
2689,2020/08/26,284.991,0.117,62.751,4345099219,123,,,,60,,,1.048,55,2381,39.682,2110780,,72.057,feathercoin,ftc
2690,2020/08/27,244.534,0.121,62.219,4312111594,122,,,,68,,,1.034,69,1637,24.079,2143354,,72.053,feathercoin,ftc
2691,2020/08/28,281.907,0.11,67.266,4660994959,129,,,,79,,,1.053,77,2641,33.427,2150188,,72.061,feathercoin,ftc
2692,2020/08/29,248.948,0.119,63.607,4405879216,123,,,,95,,,1.038,93,3595,37.841,2168529,,72.038,feathercoin,ftc
2693,2020/08/30,313.302,0.12,62.593,4339459249,80,,,,57,,,1.043,57,2426,42.567,2160958,,72.036,feathercoin,ftc
2694,2020/08/31,241.142,0.123,61.83,4284708245,130,,,,88,,,1.038,89,852.417,9.687,2163403,,72.032,feathercoin,ftc
2695,2020/09/01,122.12,0.122,62.923,4364447664,104,,,,66,,,1.04,68,7383,111.87,2193303,,71.997,feathercoin,ftc
2696,2020/09/02,406.432,0.119,61.929,4287445642,108,,,,76,,,1.041,75,40945,538.749,2110238,,71.851,feathercoin,ftc
2697,2020/09/03,331.959,0.114,57.628,3992735816,642,,,,272,,,1.044,572,11004,40.457,1892228,,71.879,feathercoin,ftc
2698,2020/09/04,273.632,0.0991,59.266,4109965424,185,,,,133,,,1.041,126,8555,64.326,1685951,,71.897,feathercoin,ftc
2699,2020/09/05,258.671,0.0958,61.12,4231011962,262,,,,137,,,1.043,133,1976,14.422,1680365,,71.903,feathercoin,ftc
2700,2020/09/06,119.557,0.0944,63.391,4392156772,94,,,,86,,,1.05,75,2981,34.668,1731015,,71.843,feathercoin,ftc
2701,2020/09/07,135.168,0.102,59.881,4151368882,199,,,,158,,,1.037,135,5232,33.112,1754848,,71.886,feathercoin,ftc
2702,2020/09/08,556.493,0.105,58.065,4022522332,120,,,,97,,,1.037,96,11445,117.994,1737336,,72.02,feathercoin,ftc
2703,2020/09/09,278.786,0.099,60.577,4198139760,109,,,,79,,,1.043,77,506.352,6.41,1726144,,72.032,feathercoin,ftc
2704,2020/09/10,244.818,0.107,56.969,3946028554,109,,,,68,,,1.041,71,4627,68.046,1751087,,72.038,feathercoin,ftc
2705,2020/09/11,116.98,0.109,57.163,3963196038,92,,,,52,,,1.04,47,7937,152.633,1790188,,71.927,feathercoin,ftc
2706,2020/09/12,447.498,0.109,57.106,3958494408,121,,,,78,,,1.036,72,29167,373.93,1787061,,72.504,feathercoin,ftc
2707,2020/09/13,117.074,0.11,55.308,3833752151,92,,,,67,,,1.049,67,1742,25.994,1764436,,72.577,feathercoin,ftc
2708,2020/09/14,439.456,0.11,56.753,3933364100,140,,,,95,,,1.038,94,3840,40.416,1783330,,72.608,feathercoin,ftc
2709,2020/09/15,118.424,0.115,54.244,3758070235,103,,,,69,,,1.037,68,155.75,2.257,1788275,,72.586,feathercoin,ftc
2710,2020/09/16,443.044,0.111,55.306,3837761783,123,,,,93,,,1.047,94,1751,18.831,1774747,,72.615,feathercoin,ftc
2711,2020/09/17,114.286,0.111,55.725,3857614129,75,,,,46,,,1.038,49,3186,69.267,1771780,,72.618,feathercoin,ftc
2712,2020/09/18,120.617,0.117,53.362,3692930244,109,,,,90,,,1.047,88,22515,250.167,1797155,,72.648,feathercoin,ftc
2713,2020/09/19,118.933,0.115,54.899,3806490518,75,,,,82,,,1.04,82,18.402,0.224,1817843,,72.631,feathercoin,ftc
2714,2020/09/20,126.432,0.11,56.43,3911526233,98,,,,70,,,1.041,70,10753,153.621,1790340,,72.637,feathercoin,ftc
2715,2020/09/21,824.85,0.111,51.566,3573344327,138,,,,89,,,1.043,80,27569,309.768,1657222,,72.695,feathercoin,ftc
2716,2020/09/22,115.724,0.104,53.017,3673697546,95,,,,54,,,1.042,55,320.564,5.936,1591194,,72.602,feathercoin,ftc
2717,2020/09/23,374.758,0.106,52.405,3630661738,110,,,,77,,,1.042,74,2090,27.149,1600697,,72.584,feathercoin,ftc
2718,2020/09/24,316.028,0.0994,52.601,3644933122,99,,,,64,,,1.04,63,6324,98.82,1506040,,72.541,feathercoin,ftc
2719,2020/09/25,247.076,0.0945,54.777,3797918878,105,,,,77,,,1.045,78,751.636,9.762,1498123,,72.615,feathercoin,ftc
2720,2020/09/26,123.24,0.0984,53.755,3722629456,123,,,,80,,,1.037,81,254.103,3.176,1518262,,72.595,feathercoin,ftc
2721,2020/09/27,376.833,0.104,49.735,3445325690,119,,,,93,,,1.043,89,1569,16.869,1490699,,72.577,feathercoin,ftc
2722,2020/09/28,119.383,0.0944,52.698,3652617844,118,,,,72,,,1.052,69,5541,76.961,1449789,,72.515,feathercoin,ftc
2723,2020/09/29,431.629,0.0957,52.002,3603879871,103,,,,77,,,1.032,73,815.248,10.588,1424427,,72.497,feathercoin,ftc
