,date,transactions,block_size,sent_addresses,av_transaction_size,median_transaction_size,median_transaction_value,av_transaction_value,top_100_percent,send_usd,active_addresses,confirmation_time,hashrate,difficulty,market_cap,mining_profitability,tweets,fee_reward,google_trends,full_name,coin
4018,2020/01/04,28704719141559074,5391391175519029,36430522633152368,,,,169285216272.785,,485907761299837800152506767,54097337643261746,,,1379878382751650645562.0771792117405E+15,134067207558272751004914697491561,,1635712792250,,,paycoin,paycoin
4019,2020/01/05,28761618806524664,5551351308018408,34676223777142715,,,,146957456236.293,,4226406095140219497123974581,51546739362246995,,,1379878382751650673792.0411284021712E+15,136141190076280414024815025215835,,1653312272321,,,paycoin,paycoin
4020,2020/01/06,29901120221626525,8030951273920292,40074123664171432,,,,278115801377.197,,8315790248117296316236323126,59569141141292517,,,1379878382751651099602.0318461425145E+15,137682313444287521517315448238891,,1654018862762,,,paycoin,paycoin
4021,2020/01/07,34390322192646478,6749101568521160,44256932707173444,,,,181459232311.012,,6240260831204866070201062329,64963975012293108,,,1379878382751651099602.107075773207E+15,144326460877292910804715632832169,,2095011082861,,,paycoin,paycoin
4022,2020/01/08,31787721734653759,7610041342822384,43108425579185215,,,,2340911466425.188,,7441155087249201233277970695,61987443472306662,,,1379878382751651099602.0652599629138E+15,150154701171301076972515638939380,,2082011032647,,,paycoin,paycoin
4023,2020/01/09,32190019374621399,7435771431320203,42315824022179860,,,,2979917010300.699,,9592320206329547131186854134,68992239587303464,,,1379878382751655731242.0150769155334E+15,144170864339289921671415220224023,,2050010783260,,,paycoin,paycoin
4024,2020/01/10,33058522369605095,7804091559120076,44532326346165961,,,,217216865306.224,,7180643746153566676185294698,67750243266285825,,,1379878382751656403732.0771294665634E+15,144014597649297045408315289315013,,1826610593759,,,paycoin,paycoin
4025,2020/01/11,30890720953549612,5963971393618343,39328725415152099,,,,156129509355.07,,4822575749199249991195150566,55380039941262527,,,1379878382751656403732.0962469414131E+15,147425940102318003567015738932188,,1590011622808,,,paycoin,paycoin
4026,2020/01/12,28298518332523951,5789051156558220,34252722295138615,,,,143888978277.844,,4071681707164585630145576429,47705337112239461,,,1379878382751656296292.0745221244746E+15,147902197486324645074315809963535,,1438310062602,,,paycoin,paycoin
4027,2020/01/13,29145418662565389,6965171432623743,39194824002155727,,,,1923433981366.706,,5605835768634144560207331322,57030040521274787,,,1379878382751656115572.0798073442721E+15,148009908739321174202815783462207,,153058643126,,,paycoin,paycoin
4028,2020/01/14,34680825122671748,8847012071422776,47797635750193421,,,,3096728441598.741,,10739727732714495786402203076,70532477738321645,,,1381900969734156115572.0731165238952E+15,156271686247354143434816919068958,,2077211283585,,,paycoin,paycoin
4029,2020/01/15,33250724009698399,7583951711323365,45072928595198936,,,,4223134364495.874,,14041955268825056805346318123,63254951019337297,,,1477636753568956115572.1194925582432E+15,159439640804372404500818039826148,,181428933644,,,paycoin,paycoin
4030,2020/01/16,32578821473693649,6830791505321422,43133625922212693,,,,2364713982396,,7703768092300230684274684870,65464143471351069,,,1477636753568956352762.084330104282E+15,157911800208362429366817761012175,,185138143536,,,paycoin,paycoin
4031,2020/01/17,32383325070676556,6800371821722155,44171629786185957,,,,3052712169396.686,,9885784377305084087268380066,60700349259316359,,,1477636753568956383482.0813150692023E+15,161113855150382913479518487245264,,172728393482,,,paycoin,paycoin
4032,2020/01/18,28710522981628164,6775621469620423,37758329247180224,,,,1563610821475.498,,4489168546248679830298690792,51876145027303855,,,1477636753568956383482.0745140106516E+15,161824912923386224314718867428237,,176518263331,,,paycoin,paycoin
4033,2020/01/19,28381022862615368,6080591484520571,36814130359173906,,,,196736976328.435,,5583419276159478574202108461,54952049084288121,,,1477636753568956054172.0680508582302E+15,160973290851377883651218639865192,,205578963264,,,paycoin,paycoin
4034,2020/01/20,31350920802599266,6986121414220165,41032626300170447,,,,2703211578295.193,,8474757221240851272176899408,61552842057285123,,,1477636753568955409992.0966622536759E+15,157559875298367469545618176068555,,185868073912,,,paycoin,paycoin
4035,2020/01/21,31505721842558962,6920321978118522,42185333750167246,,,,183374452296.8,,577723844797234539165900116,62099874230282948,,,1477636753568955409992.0968239359383E+15,157601598412369097059118376103308,,192858234214,,,paycoin,paycoin
4036,2020/01/22,32843021726513767,7487091757117212,42469029312151024,,,,237043804303.126,,778518767382641494155736061,65203546604260829,,,1477636753568955409992.0912563281045E+15,158012056516372487562818449556298,,194018393625,,,paycoin,paycoin
4037,2020/01/23,32975921707552533,7142001576118583,42152528248173711,,,,222268252332.675,,7329353780179132082183813892,65833144257275403,,,1477636753568953362272.0761609135469E+15,153939988881357849454417904463356,,185469593629,,,paycoin,paycoin
4038,2020/01/24,31373523234497135,7300921746019244,42475430716132882,,,,185236183486.143,,5811405887143663904241678762,64466749989226791,,,1477636753568952186172.1272915732141E+15,152896249004344597858417613580229,,1664310213076,,,paycoin,paycoin
4039,2020/01/25,28542020217435515,5913921167316540,36556827777112956,,,,142303572166.843,,40615172357221657372662563,52444441140210010,,,1477636753568952186172.0932599983647E+15,151807484217342906236817560314807,,1391912762930,,,paycoin,paycoin
4040,2020/01/26,26110419741428804,5681891277116846,36585627306113664,,,,186713104234.986,,487500182061273745100762757,49944640151195225,,,1477636753568952333092.072439146289E+15,153939003359350716072117915775111,,1448512192833,,,paycoin,paycoin
4041,2020/01/27,27911121498476541,7331731560917354,43080529738135477,,,,472264961383.741,,13181361017106647488182868486,57499945940237874,,,1477636753568952999452.0766632673693E+15,159015265967369867890718496778467,,182238693146,,,paycoin,paycoin
4042,2020/01/28,33991024049526284,8546782103919065,49665638501145987,,,,279175555390.605,,9489423319133600852205569234,70299181581247192,,,1520380671307052999452.0538448201974E+15,164576653493382587170218861546603,,204228833951,,,paycoin,paycoin
4043,2020/01/29,34040223817551529,7068671673919057,48146731544150940,,,,244906014405.966,,8336366816143243814223901759,66949248835259360,,,1546609893555552999452.083501344068E+15,170045037127390044307019342616541,,220628463844,,,paycoin,paycoin
4044,2020/01/30,33240227038566052,7048831840720606,47329535376150134,,,,4107610294426.297,,13653606582278340705241306064,62035352031263820,,,1546609893555553057692.0576706001405E+15,170887750331408531078519429441325,,1845213993928,,,paycoin,paycoin
4045,2020/01/31,33429026369583358,7704861713321319,47356034987157985,,,,3369113085596.145,,11262725718345051080347765953,64406451295269250,,,1546609893555553088002.0577865915838E+15,170398289340435145280319851645180,,1768513343507,,,paycoin,paycoin
4046,2020/02/01,30357325936545761,6507691553418761,42729934362149327,,,,252617435366.675,,7668678902192839186200116988,58520948521256506,,,1546609893555553088002.0465681553838E+15,170902882145455462366119994443977,,158189693298,,,paycoin,paycoin
4047,2020/02/02,29073627365530094,6841271807117803,39900137788143245,,,,223108418392.353,,6486338285230352115207984135,61997956263248496,,,1546609893555553102502.092379465869E+15,171009759343456355537620620146538,,7554315833924,,,paycoin,paycoin
4048,2020/02/03,33086434575621191,7912571774820790,46283147087186028,,,,451815895404.744,,14948823465203803367251423147,73041167672307540,,,1546609893555553161152.0834307279637E+15,170261723796451608585020837889900,,329178794094,,,paycoin,paycoin
4049,2020/02/04,30905824912524476,7990121655117656,44246940400153678,,,,2675611014564.279,,8269148365274372715295950722,67696980390266476,,,1546609893555553161152.1032726971834E+15,168033849754438769811920625046143,,285378703989,,,paycoin,paycoin
4050,2020/02/05,36844528228610780,7649521822220346,48667342189181351,,,,216489310507.869,,7976059501262814591310196506,71550772168303751,,,1546609893555553222102.1000433280211E+15,171472966044454533236521506260001,,349758314835,,,paycoin,paycoin
4051,2020/02/06,31523528107606505,8136602058620244,43188745385179226,,,,4827613707802.755,,15218130350385252965486875024,66472777426307448,,,1546609893555558751272.0940868581508E+15,176692561777471189105023023352170,,302608244277,,,paycoin,paycoin
4052,2020/02/07,33479926957626252,9035602340121437,46667745363186639,,,,485649875847.657,,16259134511266209572530846966,75216885302314027,,,1546609893555558751272.0899332176062E+15,178370032130475529664924135229941,,255777264363,,,paycoin,paycoin
4053,2020/02/08,31822426179661649,8002121996421965,40329542766199505,,,,2417513217437.011,,7692983590345996123289147715,62087975784333591,,,1546609893555558751272.142113384249E+15,178841168035484995975324492355331,,224959873934,,,paycoin,paycoin
4054,2020/02/09,31691726158628631,6709212126420937,38747046839202804,,,,1814015673475.703,,5748984678409985005299041623,58756688097332599,,,1546609893555560361222.1140449341691E+15,183592363636495275184524951758661,,386747324307,,,paycoin,paycoin
4055,2020/02/10,29798226394668760,8268532274521715,41274540210193155,,,,3482514826609.071,,10377194325391311655407322402,61757170589331955,,,1546609893555561142832.1153939738435E+15,180868687356479546774324455432821,,271707953940,,,paycoin,paycoin
4056,2020/02/11,36543524744709280,8854192419123173,49485639789211442,,,,277876129459.844,,10154420392151649543326158144,78324585060360902,,,1552113494790261142832.1448444481041E+15,181532535507481248208224852670520,,281178764876,,,paycoin,paycoin
4057,2020/02/12,34447327773798162,8035812351826521,47941337352251919,,,,329448053887.874,,11348185988223661949708667253,63880062158433964,,,1554674576552961142832.1643950970199E+15,188166980323510613392228071693200,,2834111775840,,,paycoin,paycoin
4058,2020/02/13,33994027783764763,8649902223625627,47325238598234894,,,,3231417123808.951,,10984790680475721540618656029,71460368438396743,,,1554674576552957837552.1957625365685E+15,187415274491521681230529408976414,,2686911386045,,,paycoin,paycoin
4059,2020/02/14,32594327323771827,7492861954826041,44719334761214840,,,,3296612258675.303,,10744969720334927002521217046,60607959131357404,,,1554674576552957653922.2012484430702E+15,187122912131524569718129917110420,,257549413995,,,paycoin,paycoin
4060,2020/02/15,32257925858699151,7705731659423067,43249533600205742,,,,2731111266749.63,,8809813386291315498524104864,66765955827344036,,,1554674576552957653922.2158599218543E+15,184966135577513326995030447837375,,239189023712,,,paycoin,paycoin
4061,2020/02/16,29209422549661490,6499181643322163,36472528895193863,,,,3264323180670.365,,9534924534522674868443439946,55054648049319651,,,1554674576552959487162.2172244589907E+15,180676721411490855806128914900663,,2399611003174,,,paycoin,paycoin
4062,2020/02/17,34133423506695366,7216951722524138,45365033043206710,,,,3701119417976.433,,12633251162456406303678978435,69016853706340534,,,1554674576552960714382.2332641176887E+15,177190999250462753408927881315552,,252798634413,,,paycoin,paycoin
4063,2020/02/18,32845824477733983,7678242111124219,44400840541214917,,,,313217536838.76,,10287578136184449423615635747,64723886510359297,,,1554674576552960714382.2421893499362E+15,179327553972478768055929874046306,,296239525403,,,paycoin,paycoin
4064,2020/02/19,33466424939695837,8194632204523010,44677733892200172,,,,4136116489710.279,,13841935953411217655494238634,67284165706339950,,,1554674576552960920252.3143494248552E+15,183930560311492962869530523968915,,3162711314294,,,paycoin,paycoin
4065,2020/02/20,31650023546689600,8506471782623417,43757533057196262,,,,3165627604850.008,,10019150825649961229586165486,63881657696333708,,,1554674576552961979342.2692763649757E+15,175204110979450415697028345742358,,267898854128,,,paycoin,paycoin
4066,2020/02/21,33833024189670542,7499301643022264,44929332041207197,,,,2361310425669.458,,7988870560252173495448899856,63732649659341865,,,1554674576552961979342.236946954561E+15,176614193896467347892828833390765,,236859164166,,,paycoin,paycoin
4067,2020/02/22,30444922117605859,6686031343320004,40643630003200928,,,,1854012247400.35,,5572357660270876602242555845,58284444563321074,,,1554674576552961979342.2782175395537E+15,176226781487482131609528775058621,,240888784822,,,paycoin,paycoin
4068,2020/02/23,28543720513606290,6393561349119887,35870728673211631,,,,2302012624553.531,,6570750903258944167335600294,54187043436332808,,,1554674576552960694802.2652920357214E+15,179596476973502652072829604612696,,258037074097,,,paycoin,paycoin
4069,2020/02/24,32874921704687702,7999461319723637,43441529883215341,,,,2410823778665.696,,7925393119516071631457800387,62554247730350004,,,1554674576552959757432.3125239596015E+15,177887040043489283486629443808457,,288298434748,,,paycoin,paycoin
4070,2020/02/25,33444921821670257,7458971821524109,44500835804184107,,,,248449519718.415,,8308962577207710971481522675,62690376681327743,,,1550935056225759757432.250327706547E+15,173626812664471546240628253869337,,2725111033707,,,paycoin,paycoin
4071,2020/02/26,32983124434704929,8119841747325491,46341532920194826,,,,2414918037949.255,,7965058491440709852669157221,67088653367341499,,,1548691344029360271382.253688236794E+15,165329813675421954123425782600245,,2738810584174,,,paycoin,paycoin
4072,2020/02/27,33863425182714482,7681471773824706,45742032191206938,,,,260447787852.179,,8674620412196094209608866887,68455951109349069,,,1548691344029362161552.3415558747823E+15,160576632199397529673324901611459,,258829834109,,,paycoin,paycoin
4073,2020/02/28,36843223666688694,7476401668324027,48974332520201090,,,,239476549591.29,,8822966509154987709407217822,70105249440341329,,,1548691344029362161552.286565472767E+15,158830122561387620517624770758599,,252899466553,,,paycoin,paycoin
4074,2020/02/29,30738824045620465,6888531567820707,40964533313181134,,,,180424271420.605,,5545814213102686213260970738,58864652212305189,,,1548691344029362161552.2964069807312E+15,158545057821384533481824896721469,,228846644712,,,paycoin,paycoin
