,date,mining_profitability,block_size,difficulty,top_100_percent,active_addresses,send_usd,market_cap,fee_reward,median_transaction_value,tweets,transactions,median_transaction_size,confirmation_time,av_transaction_size,hashrate,sent_addresses,av_transaction_value,google_trends,full_name,coin
2174,2018/06/26,3.67,23306,10457237,44.526,75676,266724568,4607641377,,159.261,2461,23372,,2.682,,2.9553173276838E+14,43896,11412,,litecoin,ltc
2175,2018/06/27,3.709,44960,10457237,44.499,100675,213905865,4489369514,,150.424,2628,25168,,2.791,,273841798223682,45742,8499,,litecoin,ltc
2176,2018/06/28,3.996,34824,10457237,44.503,100353,159735882,4530255276,,144.735,2257,23694,,2.692,,2.657361822342E+14,43090,6742,,litecoin,ltc
2177,2018/06/29,3.955,23526,9842220,44.509,77487,171530852,4267122233,,133.905,2440,26267,,2.368,,2.8729751890817E+14,45187,6530,,litecoin,ltc
2178,2018/06/30,4.17,20645,9773635,44.561,74020,175386757,4661384494,,122.223,2190,24450,,2.311,,3.0481677515395E+14,42255,7173,,litecoin,ltc
2179,2018/07/01,4.018,21568,9773635,44.542,71203,185218850,4584828339,,132.597,1990,19808,,2.562,,2.8066020165175E+14,40119,9351,,litecoin,ltc
2180,2018/07/02,4.029,32428,9817255,44.574,97157,228350845,4712636111,,164.665,2374,24424,,2.775,,2.657389645469E+14,44331,9349,,litecoin,ltc
2181,2018/07/03,4.454,25964,9869969,44.562,72470,240587282,4977053341,,200.297,2147,24786,,2.682,,2.626199862667E+14,44277,9707,,litecoin,ltc
2182,2018/07/04,4.402,26004,9869969,44.552,77195,235689203,4909606511,,146.696,1787,23752,,2.712,,259151230445432,44012,9923,,litecoin,ltc
2183,2018/07/05,4.222,24684,9869969,44.546,77489,332234628,4841875693,,160.955,1890,24041,,2.707,,2.6685297464801E+14,44935,13820,,litecoin,ltc
2184,2018/07/06,4.729,22128,9429041,44.536,74164,242554549,4759652372,,137.065,2076,23975,,2.453,,2.5831476826816E+14,43782,10117,,litecoin,ltc
2185,2018/07/07,4.434,20059,9232470,44.548,71638,268570019,4704084016,,140.798,1882,22246,,2.416,,2.7632984253005E+14,41574,12073,,litecoin,ltc
2186,2018/07/08,4.666,26242,9232470,44.581,78029,343075367,4833791446,,177.104,2147,23498,,2.388,,2.7302739808486E+14,43641,14600,,litecoin,ltc
2187,2018/07/09,4.383,24023,9387023,44.579,82177,307198050,4710943919,,170.817,2028,25370,,2.304,,2.9324999322943E+14,45561,12109,,litecoin,ltc
2188,2018/07/10,3.749,31680,9683852,44.537,81400,343276332,4444717892,,167.027,2643,25265,,2.791,,2.6728117578818E+14,45736,13587,,litecoin,ltc
2189,2018/07/11,4.172,23184,9683852,44.567,75956,542423182,4465230824,,156.466,3800,23993,,2.599,,2.5891573110547E+14,44913,22608,,litecoin,ltc
2190,2018/07/12,3.893,23996,9683852,44.542,74352,208416581,4383670384,,131.683,3394,23309,,2.567,,2.7580810536776E+14,43374,8941,,litecoin,ltc
2191,2018/07/13,4.213,23078,9418500,44.536,77599,205646707,4432873295,,120.027,3889,22931,,2.47,,2.6772792175705E+14,41643,8968,,litecoin,ltc
2192,2018/07/14,4.183,19683,9308366,44.544,69778,107878434,4386280604,,108.828,17403,20652,,2.424,,2.7168283368726E+14,35923,5224,,litecoin,ltc
2193,2018/07/15,4.217,21014,9308366,44.545,69082,144360609,4450321139,,122.797,12046,20578,,2.38,,2.7842166389144E+14,40234,7015,,litecoin,ltc
2194,2018/07/16,4.395,22529,9447383,44.578,79019,202326028,4654354308,,132.493,4677,24580,,2.271,,2.9277207662973E+14,44814,8241,,litecoin,ltc
2195,2018/07/17,4.226,25363,9693243,44.581,79521,240554138,4867018665,,159.484,3109,26348,,2.384,,3.0328577109336E+14,47277,9130,,litecoin,ltc
2196,2018/07/18,4.658,26280,9693243,44.628,83146,329384104,5182384127,,165.696,2925,27438,,2.449,,2.8519158110457E+14,48371,12005,,litecoin,ltc
2197,2018/07/19,4.383,23027,9693243,44.623,79550,203118173,4980323745,,138.382,2622,24101,,2.517,,2.8322012225308E+14,44750,8428,,litecoin,ltc
2198,2018/07/20,4.072,25572,10007938,44.631,86617,240610557,4829918785,,137.207,2725,26160,,2.613,,2.8472350109736E+14,45617,9198,,litecoin,ltc
2199,2018/07/21,4.124,21706,10021646,44.641,79069,171076624,4756788103,,107.943,2287,21282,,2.738,,2.6419559472943E+14,40523,8039,,litecoin,ltc
2200,2018/07/22,4.18,21610,10021646,44.663,70491,220563906,4776980117,,115.152,2339,20243,,2.722,,2.6318242759433E+14,39024,10896,,litecoin,ltc
2201,2018/07/23,4.602,23374,9869276,44.665,80768,293288573,4817408764,,135.383,2343,24764,,2.334,,2.8118716586972E+14,43733,11843,,litecoin,ltc
2202,2018/07/24,4.342,23049,9510707,44.678,81398,285700786,4960409159,,152.868,2555,27110,,2.286,,3.1326718854549E+14,47237,10539,,litecoin,ltc
2203,2018/07/25,4.871,25024,9510707,44.679,80663,214656014,5010463148,,145.929,1977,26322,,2.311,,2.7883311733719E+14,46746,8155,,litecoin,ltc
2204,2018/07/26,4.613,21289,9606819,44.675,75586,252606512,4982685958,,128.182,1953,24811,,2.233,,3.0302316739373E+14,44331,10181,,litecoin,ltc
2205,2018/07/27,3.548,24572,10449982,44.648,76165,224455362,4807781121,,112.95,2039,23944,,2.791,,3.0406344959614E+14,43905,9374,,litecoin,ltc
2206,2018/07/28,4.185,19268,10449982,44.671,70200,177669209,4826136436,,105.644,1935,20812,,2.54,,2.841884718193E+14,39864,8537,,litecoin,ltc
2207,2018/07/29,4.048,20065,10449982,44.667,71480,136284038,4834733202,,117.441,1993,20677,,2.437,,3.0675729986950E+14,39166,6591,,litecoin,ltc
2208,2018/07/30,3.661,27423,10281531,44.615,75539,250715836,4775868158,,126.62,2524,24424,,2.903,,2.8125345660897E+14,42499,10265,,litecoin,ltc
2209,2018/07/31,4.306,27367,10070202,44.627,80811,274047720,4581319994,,136.022,2415,26512,,2.712,,2.4552694356004E+14,45373,10337,,litecoin,ltc
2210,2018/08/01,3.615,28826,10070202,44.627,77095,225949128,4467869584,,125.21,2382,25343,,3.064,,252499090812310,43352,8916,,litecoin,ltc
2211,2018/08/02,4.172,24473,10070202,44.58,75188,192258892,4439292122,,107.216,2512,25224,,2.47,,2.6938388152831E+14,42853,7622,,litecoin,ltc
2212,2018/08/03,3.978,26801,9448090,44.552,80530,207155898,4388226546,,107.103,2357,26825,,2.652,,2.6011092771253E+14,43077,7724,,litecoin,ltc
2213,2018/08/04,4.22,21209,9049638,44.566,70350,231233157,4369846281,,100.006,1870,23147,,2.5,,2.5886050898364E+14,39556,9990,,litecoin,ltc
2214,2018/08/05,4.159,18113,9049638,44.533,68752,155816405,4258654669,,101.773,1917,20405,,2.416,,2.6471857566408E+14,37965,7636,,litecoin,ltc
2215,2018/08/06,4.091,23690,9072309,44.464,77283,162344523,4295910283,,116.703,2160,25206,,2.428,,2.701577019004E+14,41160,6441,,litecoin,ltc
2216,2018/08/07,3.991,24167,9217686,44.411,83284,206792921,4236427031,,117.885,1807,27812,,2.308,,2.8733608094557E+14,47266,7435,,litecoin,ltc
2217,2018/08/08,3.605,30447,9217686,44.327,84608,274015521,3738624294,,130.937,2174,30339,,2.445,,2.6502510886296E+14,49453,9032,,litecoin,ltc
2218,2018/08/09,3.509,28287,9217686,44.495,86074,186674358,3641866581,,114.022,2073,28422,,2.271,,2.8530070496148E+14,47319,6568,,litecoin,ltc
2219,2018/08/10,null,25475,9740951,null,null,151416861,3567236102,,103.911,2028,28160,,2.687,,2.8935437204998E+14,46841,5377,,litecoin,ltc
2220,2018/08/11,2.882,24720,9845135,null,null,110716365,3298442695,,102.175,1808,26817,,2.824,,2.5292222135182E+14,43986,4129,,litecoin,ltc
2221,2018/08/12,3.076,21748,9845135,null,null,123600987,3450635849,,87.435,1693,21981,,2.857,,2.4492544217426E+14,37958,5623,,litecoin,ltc
2222,2018/08/13,2.982,25839,9845135,44.624,77625,176151676,3383464546,,106.456,1869,28397,,2.692,,2.629840067764E+14,47855,6203,,litecoin,ltc
2223,2018/08/14,3.096,26372,8907657,44.658,82054,196763983,3012178155,,133.998,1908,31445,,2.553,,2.376526780316E+14,50156,6257,,litecoin,ltc
2224,2018/08/15,3.117,24096,8873191,44.638,77493,194583746,3247250295,,122.109,1831,29572,,2.535,,2.5615135660282E+14,48715,6580,,litecoin,ltc
2225,2018/08/16,3.136,24958,8873191,44.627,73787,163348108,3227223709,,100.488,1593,27953,,2.628,,2.4406831215511E+14,46325,5844,,litecoin,ltc
2226,2018/08/17,3.272,26181,8747566,44.627,76818,157893795,3349604049,,112.051,1682,29406,,2.753,,2.3168490660033E+14,47364,5369,,litecoin,ltc
2227,2018/08/18,3.697,19525,8479765,44.626,70534,149661178,3375685839,,112.428,1810,25886,,2.282,,2.4913836953684E+14,43387,5782,,litecoin,ltc
2228,2018/08/19,3.318,38724,8479765,44.63,73955,107560042,3322838099,,90.607,1832,22699,,2.504,,2.4910250047521E+14,38923,4739,,litecoin,ltc
2229,2018/08/20,3.357,21237,8479765,44.613,70333,163715391,3278589813,,111.476,2065,26384,,2.353,,2.5885705032887E+14,39272,6205,,litecoin,ltc
2230,2018/08/21,3.065,21420,8809283,44.602,68823,132905174,3198016508,,95.773,1983,24430,,2.509,,2.5884912593093E+14,40078,5440,,litecoin,ltc
2231,2018/08/22,3.288,21129,8827455,44.66,69099,191049027,3292609973,,118.811,1855,25595,,2.491,,2.500964450573E+14,41441,7464,,litecoin,ltc
2232,2018/08/23,3.114,22404,8827455,44.666,69157,126013936,3234246181,,106.71,1936,25387,,2.522,,2.5621557903439E+14,40696,4964,,litecoin,ltc
2233,2018/08/24,3.288,21528,8794638,44.663,71790,130506654,3308003379,,102.721,1630,25651,,2.509,,2.4938649156766E+14,41693,5088,,litecoin,ltc
2234,2018/08/25,3.403,18310,8752407,44.609,65523,117874055,3356773359,,85.035,1627,23083,,2.345,,2.6144774173381E+14,38952,5107,,litecoin,ltc
2235,2018/08/26,3.107,19169,8752407,44.592,62824,138425936,3300059747,,97.831,1597,21534,,2.618,,2.5213694712548E+14,37440,6428,,litecoin,ltc
2236,2018/08/27,3.355,21594,8752407,44.59,68478,153921985,3345785587,,110.163,1745,24818,,2.54,,2.439923739646E+14,41121,6202,,litecoin,ltc
2237,2018/08/28,3.437,29472,8806280,44.612,75626,241186218,3554313208,,122.465,2162,27061,,2.628,,2.445547574451E+14,45530,8913,,litecoin,ltc
2238,2018/08/29,3.727,21983,8809843,44.554,70419,232599905,3604107266,,104.963,2193,25522,,2.396,,2.5071213221826E+14,42491,9114,,litecoin,ltc
2239,2018/08/30,3.291,23055,8809843,44.532,69975,164650604,3488277600,,97.811,2505,25178,,2.549,,2.5825551390256E+14,42970,6539,,litecoin,ltc
2240,2018/08/31,3.514,22916,8758761,44.536,73796,139493692,3535662842,,81.228,2099,26726,,2.509,,2.4896372502405E+14,45195,5219,,litecoin,ltc
2241,2018/09/01,3.768,21967,8686646,44.524,74073,244704128,3766989043,,102.719,2159,28620,,2.38,,2.6065885210249E+14,47080,8550,,litecoin,ltc
2242,2018/09/02,3.672,22508,8686646,44.531,69937,209497856,3815934436,,86.909,1920,25248,,2.647,,2.4358663819354E+14,41736,8298,,litecoin,ltc
2243,2018/09/03,3.947,42469,8686646,44.551,81248,219968957,3786661431,,0.0569,1846,74778,,2.408,,2.4719832772229E+14,45961,2942,,litecoin,ltc
2244,2018/09/04,3.689,31474,8812555,44.551,82697,291401344,3929987536,,107.275,2093,28882,,2.553,,2.5898654869489E+14,46296,10089,,litecoin,ltc
2245,2018/09/05,3.839,27075,8819878,44.467,77420,298566750,3724777199,,107.051,1953,28653,,2.341,,2.5700470869016E+14,46162,10420,,litecoin,ltc
2246,2018/09/06,2.959,24835,8819878,44.485,75496,216877992,3244437085,,84.038,1954,29506,,2.623,,2.5914699166004E+14,46288,7350,,litecoin,ltc
2247,2018/09/07,3.218,23918,8769201,44.491,72288,106962458,3302048886,,83.994,1994,28434,,2.637,,2.4110694079815E+14,44303,3762,,litecoin,ltc
2248,2018/09/08,3.378,20473,8697985,44.488,67278,116106857,3231154260,,77.134,1944,25991,,2.396,,2.4729463663212E+14,43033,4467,,litecoin,ltc
2249,2018/09/09,3.042,21314,8697985,44.49,69460,103265166,3170799865,,81.994,2211,25265,,2.567,,2.5150940178538E+14,42294,4087,,litecoin,ltc
2250,2018/09/10,3.199,22200,8697985,44.498,71669,152798529,3175805335,,89.193,2628,27868,,2.445,,2.5150395454046E+14,44664,5483,,litecoin,ltc
2251,2018/09/11,3.121,22997,8779654,44.311,72321,144127924,3092903266,,96.492,2070,28481,,2.441,,2.514117317173E+14,45918,5060,,litecoin,ltc
2252,2018/09/12,2.619,23720,8785276,44.389,73754,150105348,2913409721,,100.608,2129,28478,,2.618,,2.6302756499116E+14,46162,5271,,litecoin,ltc
2253,2018/09/13,3.265,23045,8785276,44.416,74915,124631166,3125309999,,97.054,1824,26906,,2.466,,2.402344308835E+14,44227,4632,,litecoin,ltc
2254,2018/09/14,3.175,21627,8791699,44.432,71982,109047487,3213706699,,95.837,2575,27316,,2.4,,2.6088217984546E+14,44053,3992,,litecoin,ltc
2255,2018/09/15,3.237,20789,8799549,44.478,68781,109282934,3348495864,,73.396,2155,24969,,2.491,,2.5675653313211E+14,41386,4377,,litecoin,ltc
2256,2018/09/16,3.072,18767,8799549,44.44,62723,100886550,3282405601,,77.733,2136,22179,,2.604,,2.5369322039367E+14,39997,4549,,litecoin,ltc
2257,2018/09/17,3.156,22157,8799549,44.384,68849,132986071,3214470689,,78.842,2272,26124,,2.581,,2.4399766203092E+14,43616,5091,,litecoin,ltc
2258,2018/09/18,3.229,21477,8705902,44.423,71769,122561788,3086025033,,78.701,2226,26103,,2.311,,2.5555314407179E+14,45334,4695,,litecoin,ltc
2259,2018/09/19,2.743,28894,8696471,44.421,69709,98826748,3141188147,,79.855,2167,25047,,2.84,,2.4911077405726E+14,43605,3946,,litecoin,ltc
2260,2018/09/20,3.476,23539,8696471,44.409,76694,157344296,3171672265,,101.655,2629,27979,,2.388,,2.3601555305149E+14,46537,5624,,litecoin,ltc
2261,2018/09/21,3.393,35532,8724697,44.574,111378,179576270,3403597083,,130.244,2666,33476,,2.376,,2.607255833321E+14,53857,5364,,litecoin,ltc
2262,2018/09/22,3.423,22549,8760776,44.833,73551,220078394,3498641570,,92.566,2192,27046,,2.334,,2.7036081142237E+14,45659,8137,,litecoin,ltc
2263,2018/09/23,3.499,20564,8760776,44.871,66942,196920247,3586340423,,97.17,3900,26115,,2.349,,2.6919960331601E+14,43281,7541,,litecoin,ltc
2264,2018/09/24,3.183,26752,8800493,44.804,72921,210513406,3446960187,,96.458,2589,27627,,2.535,,2.6357481867592E+14,43970,7620,,litecoin,ltc
2265,2018/09/25,3.121,27574,9230765,44.806,69935,207419690,3291933885,,102.576,2751,28344,,2.531,,2.5708653794218E+14,45971,7318,,litecoin,ltc
2266,2018/09/26,2.952,29398,9230765,44.845,69366,155942643,3369479438,,102.209,2556,28463,,2.785,,2.5271944405783E+14,44780,5479,,litecoin,ltc
2267,2018/09/27,3.447,31234,9230765,44.943,73919,271000341,3534271150,,117.833,2939,31736,,2.567,,2.4632049449959E+14,47450,8539,,litecoin,ltc
2268,2018/09/28,3.617,35307,9075578,44.556,91872,327034445,3657028255,,110.81,2666,30752,,2.315,,2.69259773258E+14,47338,10635,,litecoin,ltc
2269,2018/09/29,3.213,23541,8910079,44.563,74798,128987716,3568927278,,95.544,2766,27191,,2.647,,2.5863689194585E+14,44958,4744,,litecoin,ltc
2270,2018/09/30,3.615,27171,8910079,44.62,89262,299488219,3575323860,,80.634,2657,25678,,2.357,,258500758663422,42332,11663,,litecoin,ltc
2271,2018/10/01,3.345,22998,8923220,44.683,74768,259618524,3555286994,,90.076,2577,28782,,2.428,,2.69598615304E+14,47165,9020,,litecoin,ltc
2272,2018/10/02,3.25,22986,9146223,44.65,72523,176499586,3535677688,,83.233,2646,27095,,2.599,,2.5777791090498E+14,46317,6514,,litecoin,ltc
2273,2018/10/03,3.007,24131,9146223,44.554,71211,334757633,3380267244,,80.199,2721,28000,,2.743,,2.5234664199309E+14,45102,11956,,litecoin,ltc
2274,2018/10/04,3.189,23304,9146223,44.511,70376,174571736,3434466891,,68.593,2306,24039,,2.732,,2.4257660312109E+14,41227,7262,,litecoin,ltc
2275,2018/10/05,3.59,20888,8916459,44.521,71135,201959611,3408553311,,62.465,2598,26361,,2.504,,2.3327795712522E+14,43248,7661,,litecoin,ltc
2276,2018/10/06,3.386,20025,8478981,44.529,68765,189058903,3405049494,,61.526,2358,25146,,2.445,,2.5304259969786E+14,42032,7518,,litecoin,ltc
2277,2018/10/07,3.371,20870,8478981,44.517,58268,218716409,3389104463,,68.032,1970,21492,,2.42,,2.5543019384192E+14,38514,10177,,litecoin,ltc
2278,2018/10/08,3.517,20642,8478981,44.522,70941,201676171,3440169248,,75.458,2697,23160,,2.311,,2.6020765990524E+14,40725,8708,,litecoin,ltc
2279,2018/10/09,3.262,21362,8969901,44.49,62051,222157856,3458663380,,84.643,2284,22835,,2.567,,2.5393864280102E+14,40468,9729,,litecoin,ltc
2280,2018/10/10,3.188,22085,8979720,44.468,66838,244961024,3398635485,,85.818,2124,22736,,2.549,,2.5708117231817E+14,40809,10774,,litecoin,ltc
2281,2018/10/11,2.989,25602,8979720,44.467,80304,402893590,3083559392,,99.853,2402,28090,,2.513,,2.5231669817458E+14,46077,14343,,litecoin,ltc
2282,2018/10/12,3.002,20852,8925324,44.507,67419,164265660,3096968224,,79.988,2618,24858,,2.424,,2.6140371092664E+14,43970,6608,,litecoin,ltc
2283,2018/10/13,3,19194,8858250,44.561,65726,133286736,3155087184,,93.465,2722,23406,,2.59,,2.4935998807318E+14,41009,5695,,litecoin,ltc
2284,2018/10/14,3.149,15871,8858250,44.556,54537,116261102,3143196630,,77.208,2751,20822,,2.38,,2.5736046347788E+14,39217,5584,,litecoin,ltc
2285,2018/10/15,2.984,21982,8860230,44.475,71608,195518930,3221246956,,104.574,1902,25061,,2.42,,2.7379973171259E+14,45524,7802,,litecoin,ltc
2286,2018/10/16,3.075,33160,9054557,44.567,69835,178180861,3230227030,,112.374,1815,26416,,2.504,,2.5761332290720E+14,44878,6745,,litecoin,ltc
2287,2018/10/17,2.942,57573,9054557,44.522,103596,166497736,3182731831,,150.819,1863,27262,,2.633,,2.5254664156052E+14,43445,6107,,litecoin,ltc
2288,2018/10/18,3.145,73124,9054557,44.468,82111,163770474,3155070908,,135.974,1591,28438,,2.345,,2.6297072750614E+14,39792,5759,,litecoin,ltc
2289,2018/10/19,2.735,45649,8974885,44.611,74317,113144115,3130144599,,96.413,1743,26501,,2.796,,2.5124419312121E+14,44711,4269,,litecoin,ltc
2290,2018/10/20,3.165,86995,8884304,44.6,92721,142493235,3152543183,,53.577,1710,25055,,2.567,,2.378686185849E+14,40347,5687,,litecoin,ltc
2291,2018/10/21,3.032,22832,8884304,44.564,62909,86300169,3167071057,,80.811,1759,21166,,2.567,,2.4936245547566E+14,40035,4077,,litecoin,ltc
2292,2018/10/22,3.031,34000,8884304,44.53,69204,114942907,3119019089,,81.666,1464,23686,,2.491,,2.5308314489534E+14,43515,4853,,litecoin,ltc
2293,2018/10/23,2.972,38459,8739506,44.507,71010,122652077,3104686699,,97.622,1715,24759,,2.491,,2.5694882983448E+14,44389,4954,,litecoin,ltc
2294,2018/10/24,2.998,39824,8717916,44.481,68454,93378241,3117911549,,88.263,1307,23624,,2.609,,2.4414713464454E+14,42783,3953,,litecoin,ltc
2295,2018/10/25,3.068,40012,8717916,44.513,70474,88169916,3097278969,,76.503,1379,23596,,2.595,,2.3819334363081E+14,42485,3737,,litecoin,ltc
2296,2018/10/26,2.958,32447,8623423,44.522,66609,96940601,3087790056,,78.281,1410,25836,,2.915,,2.1917905714054E+14,44691,3752,,litecoin,ltc
2297,2018/10/27,3.359,19899,8187466,44.511,62819,65928834,3078106478,,70.297,1394,21412,,2.474,,2.266235915327E+14,39788,3079,,litecoin,ltc
2298,2018/10/28,3.304,18935,8187466,44.491,62572,81537057,3065713386,,69.838,1207,20398,,2.33,,2.4355616257847E+14,38863,3997,,litecoin,ltc
2299,2018/10/29,2.999,23566,8187466,44.471,69149,129912197,2982509080,,81.267,1675,23862,,2.5,,2.4329405175922E+14,43122,5444,,litecoin,ltc
2300,2018/10/30,2.814,25068,8339558,44.474,67545,162171048,2903179124,,87.01,1326,25187,,2.576,,2.4493807834068E+14,43497,6439,,litecoin,ltc
2301,2018/10/31,3.086,24311,8396359,44.47,67837,125840179,2917622565,,79.544,1331,24488,,2.496,,2.3163751413339E+14,44104,5139,,litecoin,ltc
2302,2018/11/01,2.856,29497,8396359,44.474,66532,120531585,2951980403,,86.762,1514,23545,,2.623,,2.4087805775545E+14,44224,5119,,litecoin,ltc
2303,2018/11/02,3.14,24727,8357638,44.499,71570,116712407,3022178438,,92.577,1537,25610,,2.59,,2.2710185950629E+14,44535,4557,,litecoin,ltc
2304,2018/11/03,3.185,21936,8101439,44.491,61118,88654918,3020449335,,77.71,1291,22635,,2.595,,2.2324424951137E+14,40256,3917,,litecoin,ltc
2305,2018/11/04,3.403,23249,8101439,44.528,68476,122009399,3126696188,,98.704,1605,23125,,2.388,,2.3500677830944E+14,42299,5276,,litecoin,ltc
2306,2018/11/05,3.263,26760,8101439,44.552,74312,171053157,3165814503,,92.285,1832,23722,,2.353,,2.5181001280187E+14,42475,7216,,litecoin,ltc
2307,2018/11/06,3.184,26182,8272857,44.553,69029,264409237,3218258268,,108.899,1906,25287,,2.576,,2.395870364654E+14,43506,10456,,litecoin,ltc
2308,2018/11/07,3.442,21481,8349685,44.329,66049,281929166,3246153157,,83.892,1712,24783,,2.449,,2.3500969638954E+14,43459,11376,,litecoin,ltc
2309,2018/11/08,3.175,23081,8349685,44.287,64733,136016122,3162189712,,76.045,1811,24702,,2.478,,2.4517234632493E+14,42972,5506,,litecoin,ltc
2310,2018/11/09,3.076,23306,8327250,44.274,63733,139748899,3089955820,,77.295,1668,24704,,2.628,,233213976171658,42924,5657,,litecoin,ltc
2311,2018/11/10,3.285,21928,8208371,44.269,64467,78922814,3094451861,,26.816,1465,30686,,2.531,,2.2696711730115E+14,47045,2572,,litecoin,ltc
2312,2018/11/11,3.175,24133,8208371,44.247,71026,158452386,3047249490,,18.082,1395,31761,,2.535,,2.3079741125317E+14,49555,4989,,litecoin,ltc
2313,2018/11/12,3.006,40194,8208371,44.242,71809,130230268,3017084280,,79.385,1118,23812,,2.595,,2.3579664371126E+14,46893,5469,,litecoin,ltc
2314,2018/11/13,3.333,19901,8121846,44.227,66517,147917802,2996026698,,87.091,1153,24187,,2.319,,2.3619184007151E+14,42259,6116,,litecoin,ltc
2315,2018/11/14,2.882,25598,8068443,44.239,69649,243530470,2823115529,,107.174,1372,27472,,2.553,,2.3378376746095E+14,47060,8865,,litecoin,ltc
