,date,difficulty,google_trends,send_usd,av_transaction_size,block_size,median_transaction_value,tweets,av_transaction_value,median_transaction_size,fee_reward,top_100_percent,transactions,confirmation_time,sent_addresses,hashrate,market_cap,active_addresses,mining_profitability,full_name,coin
2105,2019/10/15,17847,,11074,,1354,5.652,null,25.813,,,50.142,429,,640,509651614434,11675942,936,6.439,vertcoin,vtc
2106,2019/10/16,17772,,23291,,511.747,5.491,null,55.456,,,50.134,420,,654,506883729081,11345696,991,5.867,vertcoin,vtc
2107,2019/10/17,17570,,27380,,563.855,5.418,null,69.846,,,50.147,392,,569,489303597380,11197468,897,6.428,vertcoin,vtc
2108,2019/10/18,17695,,32068,,526.866,5.398,26,71.42,,,50.203,449,,694,515338443885,11160206,958,6.113,vertcoin,vtc
2109,2019/10/19,17684,,45963,,995.66,5.306,4,99.487,,,50.18,462,,671,506393454890,10968907,910,5.903,vertcoin,vtc
2110,2019/10/20,17354,,75085,,983.312,5.186,4,168.351,,,50.059,446,,657,480064521090,10724748,948,5.817,vertcoin,vtc
2111,2019/10/21,16548,,34960,,765.764,5.097,5,71.493,,,50.028,489,,709,453032516758,10543103,1059,6.373,vertcoin,vtc
2112,2019/10/22,16932,,49159,,534.105,5.007,null,93.458,,,50.052,526,,747,501407531581,10358871,1069,5.815,vertcoin,vtc
2113,2019/10/23,16453,,19983,,523.847,4.673,null,39.649,,,50.075,504,,714,458068210322,9675678,1029,5.669,vertcoin,vtc
2114,2019/10/24,16339,,56845,,599.504,4.517,null,109.528,,,50.118,519,,697,464017763232,9355243,977,6.08,vertcoin,vtc
2115,2019/10/25,16449,,39535,,526.262,4.672,null,85.388,,,50.125,463,,671,479655046364,9675686,999,5.128,vertcoin,vtc
2116,2019/10/26,16130,,55668,,579.492,5.164,4,91.259,,,50.115,610,,842,454622966189,10698011,1125,6.787,vertcoin,vtc
2117,2019/10/27,16446,,43524,,970.005,5.257,3,62.001,,,50.117,702,,927,490614033904,10893518,1197,6.167,vertcoin,vtc
2118,2019/10/28,16582,,134230,,778.674,5.875,17,173.424,,,49.918,774,,934,477400578885,12176831,1304,7.242,vertcoin,vtc
2119,2019/10/29,18439,,917811,,992.679,0.776,18,917.811,,,51.436,1000,,1177,574152903021,13454909,1625,7.069,vertcoin,vtc
2120,2019/10/30,18834,,34109,,1068,5.938,4,89.056,,,51.408,383,,462,540468093332,12321103,834,6.062,vertcoin,vtc
2121,2019/10/31,18090,,47264,,1323,5.849,4,122.13,,,51.411,387,,440,510021952936,12139541,862,6.603,vertcoin,vtc
2122,2019/11/01,18522,,71638,,827.972,5.786,1,209.468,,,51.433,342,,348,541119998493,12018111,641,6.213,vertcoin,vtc
2123,2019/11/02,18431,,48410,,788.699,5.763,1,160.297,,,51.431,302,,410,525271030518,11967429,820,5.977,vertcoin,vtc
2124,2019/11/03,18146,,301247,,733.574,6.811,null,554.783,,,51.633,543,,703,506477101113,14143223,1121,8.035,vertcoin,vtc
2125,2019/11/04,19531,,136366,,581.93,6.954,14,250.673,,,51.505,544,,690,598286824390,14439004,1134,7.279,vertcoin,vtc
2126,2019/11/05,21774,,117343,,523.958,6.545,4,442.804,,,51.53,265,,311,663074850340,13609319,683,5.656,vertcoin,vtc
2127,2019/11/06,21266,,52196,,568.765,6.716,7,136.996,,,51.544,381,,477,594842079348,13951281,810,6.382,vertcoin,vtc
2128,2019/11/07,20675,,32984,,558.415,6.471,4,87.958,,,51.511,375,,529,584700590453,13454367,740,6.37,vertcoin,vtc
2129,2019/11/08,20580,,65790,,611.908,6.394,2,172.678,,,51.506,381,,555,584554597319,13299507,889,6.199,vertcoin,vtc
2130,2019/11/09,20610,,35426,,552.256,6.465,null,114.276,,,51.502,310,,437,594127023637,13451458,789,6.21,vertcoin,vtc
2131,2019/11/10,20451,,62979,,419.347,6.571,null,193.781,,,51.518,325,,414,580992748193,13669742,726,6.768,vertcoin,vtc
2132,2019/11/11,22237,,85546,,909.619,6.444,null,292.967,,,51.649,292,,460,691296000785,13410064,797,5.653,vertcoin,vtc
2133,2019/11/12,22171,,84495,,550.303,6.486,null,283.54,,,51.667,298,,436,631366231575,13500217,707,5.993,vertcoin,vtc
2134,2019/11/13,24026,,39437,,869.873,6.587,null,124.408,,,51.669,317,,412,737759672149,13721390,684,5.56,vertcoin,vtc
2135,2019/11/14,25876,,96270,,616.644,6.517,null,546.987,,,51.735,176,,186,770668457706,13577580,459,4.631,vertcoin,vtc
2136,2019/11/15,25909,,58310,,3168,6.507,null,273.756,,,51.736,213,,214,752826449929,13568437,503,5.368,vertcoin,vtc
2137,2019/11/16,27438,,50124,,546.921,6.428,null,301.952,,,51.772,166,,171,836473199112,13408460,381,4.465,vertcoin,vtc
2138,2019/11/17,27050,,42840,,1058,6.613,null,165.403,,,51.774,259,,319,763777456722,13790805,548,4.751,vertcoin,vtc
2139,2019/11/18,25100,,57447,,530.219,6.924,null,253.071,,,51.732,227,,301,665545955127,14437253,570,5.603,vertcoin,vtc
2140,2019/11/19,25079,,59083,,450.522,6.612,null,230.794,,,51.775,256,,323,733279140826,13794771,706,5.47,vertcoin,vtc
2141,2019/11/20,25704,,20667,,725.533,0.783,null,60.608,,,51.786,341,,334,752121631531,13311001,581,4.865,vertcoin,vtc
2142,2019/11/21,25584,,40812,,290.995,6.353,null,316.373,,,51.778,129,,122,735886496812,13270482,396,5.085,vertcoin,vtc
2143,2019/11/22,25980,,62983,,389.731,7.638,null,583.179,,,51.842,108,,115,760760089483,12058049,371,4.491,vertcoin,vtc
2144,2019/11/23,26732,,54623,,996.034,5.618,null,210.902,,,51.848,259,,375,804764820905,11732222,593,4.109,vertcoin,vtc
2145,2019/11/24,26301,,45273,,713.732,5.754,null,202.113,,,51.939,224,,296,734161407302,12023040,558,4.089,vertcoin,vtc
2146,2019/11/25,24107,,18848,,376.399,5.427,2,100.789,,,51.941,187,,237,643613366094,11340821,437,4.837,vertcoin,vtc
2147,2019/11/26,24298,,90470,,1750,5.451,null,497.087,,,51.95,182,,193,698153563841,11395588,432,4.331,vertcoin,vtc
2148,2019/11/27,24067,,490724,,417.121,6.016,8,1692,,,52.538,290,,366,694710076788,12580078,654,5.159,vertcoin,vtc
2149,2019/11/28,25671,,112985,,632.622,7.079,9,412.355,,,52.681,274,,372,775327458661,14802965,609,5.483,vertcoin,vtc
2150,2019/11/29,25992,,53706,,355.487,6.766,2,298.366,,,52.699,180,,234,747197669902,14153061,431,5.311,vertcoin,vtc
2151,2019/11/30,26617,,20701,,310.123,6.383,2,1246,,,52.684,61,,83,789258406325,13353612,333,4.452,vertcoin,vtc
2152,2019/12/01,20884,,78608,,462.122,3.998,1,555.444,,,52.737,169,,159,537561016081,12379332,459,6.135,vertcoin,vtc
2153,2019/12/02,23060,,11250,,272.937,5.708,77,111.383,,,52.722,101,,104,689715402568,11959367,339,4.891,vertcoin,vtc
2154,2019/12/03,23264,,7375,,595.605,5.663,35,77.634,,,52.707,95,,102,682319172384,11869140,299,5.121,vertcoin,vtc
2155,2019/12/04,27808,,9137,,327.137,2.366,6,81.582,,,52.691,112,,119,877709524235,11767242,318,3.908,vertcoin,vtc
2156,2019/12/05,35898,,40995,,773.815,0.756,13,188.917,,,52.66,217,,200,1141700539678,11376861,464,3.06,vertcoin,vtc
2157,2019/12/06,40550,,32631,,417.739,1.37,3,141.873,,,52.633,230,,220,1216202576292,11315693,480,2.395,vertcoin,vtc
2158,2019/12/07,35614,,52008,,342.114,1.305,6,214.023,,,52.638,243,,224,952123745539,11401712,402,3.202,vertcoin,vtc
2159,2019/12/08,34392,,27083,,2291,3.174,3,102.588,,,52.691,264,,245,969408358338,11010118,502,3.069,vertcoin,vtc
2160,2019/12/09,35117,,29630,,806.197,2.1,null,105.07,,,52.712,282,,290,1031409596518,11008875,601,3.046,vertcoin,vtc
2161,2019/12/10,34858,,20012,,269.924,1.02,null,87.391,,,52.718,229,,230,998071503255,10679748,436,2.884,vertcoin,vtc
2162,2019/12/11,35240,,73819,,582.743,1.468,null,294.101,,,52.73,251,,267,1026173555453,11006394,515,2.982,vertcoin,vtc
2163,2019/12/12,34471,,139481,,638.093,1.008,3,648.749,,,52.674,215,,206,935283214668,10945956,456,3.003,vertcoin,vtc
2164,2019/12/13,34157,,57461,,443.968,1.262,4,208.949,,,52.636,275,,266,967107707248,10469526,589,2.916,vertcoin,vtc
2165,2019/12/14,34495,,129837,,1383,2.522,3,425.696,,,52.641,305,,287,1005087310968,10412851,670,2.943,vertcoin,vtc
2166,2019/12/15,34631,,213377,,512.419,1.08,null,1006,,,52.565,212,,196,1013628647123,10210669,489,2.721,vertcoin,vtc
2167,2019/12/16,34557,,100123,,497.711,0.943,null,476.777,,,52.589,210,,188,990951821785,10095553,373,2.829,vertcoin,vtc
2168,2019/12/17,34155,,162493,,298.895,0.704,6,808.423,,,52.701,201,,191,952564209701,9513765,366,2.63,vertcoin,vtc
2169,2019/12/18,34708,,37307,,359.596,0.634,2,224.74,,,52.802,166,,162,1029800819500,9286775,457,2.64,vertcoin,vtc
2170,2019/12/19,34602,,19519,,329.792,0.526,null,119.018,,,52.864,164,,161,991503605641,9737796,321,2.664,vertcoin,vtc
2171,2019/12/20,34918,,349415,,784.581,0.747,null,1756,,,52.873,199,,184,1011387223970,9704488,279,2.602,vertcoin,vtc
2172,2019/12/21,34906,,1515540,,681.92,606.301,null,4318,,,52.558,351,,286,1002761154185,8827842,486,2.45,vertcoin,vtc
2173,2019/12/22,34446,,1049656,,402.015,10.234,3,3789,,,52.332,277,,227,947651292331,8773413,490,2.321,vertcoin,vtc
2174,2019/12/23,34226,,701050,,520.568,4.328,2,3061,,,52.347,229,,194,976304821530,8931656,424,2.535,vertcoin,vtc
2175,2019/12/24,33634,,411935,,376.058,1.124,null,2000,,,52.333,206,,167,943022143861,8645752,369,2.323,vertcoin,vtc
2176,2019/12/25,32913,,301857,,338.182,0.78,null,1480,,,52.239,204,,197,922721630512,8603601,369,2.583,vertcoin,vtc
2177,2019/12/26,32007,,327552,,340.594,0.785,null,1456,,,52.414,225,,213,881284338343,8543681,359,2.482,vertcoin,vtc
2178,2019/12/27,32143,,563136,,339.849,1.302,null,2133,,,52.519,264,,237,944783527128,8573095,410,2.671,vertcoin,vtc
2179,2019/12/28,32677,,594303,,384.836,4.299,2,1923,,,52.298,309,,256,966594206976,8413075,428,2.343,vertcoin,vtc
2180,2019/12/29,32797,,925330,,709.262,4.996,null,2813,,,52.204,329,,281,947384847782,8532414,461,2.509,vertcoin,vtc
2181,2019/12/30,33074,,973667,,377.441,22.48,null,2839,,,51.976,343,,288,958303720550,8432187,450,2.409,vertcoin,vtc
2182,2019/12/31,32711,,401772,,439.419,1.279,null,1747,,,51.908,230,,219,923542282794,8307298,411,2.419,vertcoin,vtc
2183,2020/01/01,32974,,84957,,362.492,0.63,null,382.689,,,52.041,222,,207,958491721967,7818036,384,2.197,vertcoin,vtc
2184,2020/01/02,33033,,195247,,331.105,0.662,null,848.898,,,51.742,230,,200,951397280833,7609131,393,2.226,vertcoin,vtc
2185,2020/01/03,32943,,285304,,1324,1.41,null,1309,,,51.622,218,,200,930710393933,7914454,347,2.257,vertcoin,vtc
2186,2020/01/04,32374,,414154,,396.106,0.643,null,2288,,,51.647,181,,167,900554032029,8266744,338,2.38,vertcoin,vtc
2187,2020/01/05,31685,,546077,,312.179,0.688,null,2677,,,51.606,204,,181,886884525710,8385704,374,2.446,vertcoin,vtc
2188,2020/01/06,30699,,204607,,303.786,0.595,null,1118,,,51.631,183,,177,846932341957,8312107,270,2.673,vertcoin,vtc
2189,2020/01/07,31008,,189352,,377.209,0.719,null,798.953,,,51.708,237,,215,916720884925,8597969,401,2.677,vertcoin,vtc
2190,2020/01/08,31655,,486434,,1005,0.807,null,1923,,,51.624,253,,225,938973898176,8485335,451,2.579,vertcoin,vtc
2191,2020/01/09,33240,,2112025,,432.598,0.823,null,8911,,,51.674,237,,207,984435435232,7981538,380,2.202,vertcoin,vtc
2192,2020/01/10,33145,,362128,,2749,0.742,null,1522,,,51.646,238,,204,952239159817,7914063,317,2.214,vertcoin,vtc
2193,2020/01/11,32114,,723852,,277.04,0.661,null,3830,,,51.563,189,,155,888496909564,7986418,303,2.44,vertcoin,vtc
2194,2020/01/12,32942,,1044190,,329.825,0.717,null,5119,,,51.679,204,,188,989441452451,7845178,315,2.245,vertcoin,vtc
2195,2020/01/13,32850,,850774,,388.633,0.664,null,4233,,,51.782,201,,167,924194630822,7565596,310,2.094,vertcoin,vtc
2196,2020/01/14,31552,,884501,,438.712,0.739,7,3732,,,51.663,237,,188,852410257404,7456351,310,2.29,vertcoin,vtc
2197,2020/01/15,35700,,1227545,,355.684,1.269,null,4233,,,51.462,290,,215,1065058508760,7645986,426,2.123,vertcoin,vtc
2198,2020/01/16,46549,,821076,,345.399,2.018,null,3509,,,51.438,234,,187,1487547606689,7919709,359,1.541,vertcoin,vtc
2199,2020/01/17,46157,,634542,,1726,1.147,null,2759,,,51.826,230,,195,1307426700187,8082880,3735,1.504,vertcoin,vtc
2200,2020/01/18,40118,,424552,,312.55,0.857,null,1984,,,51.751,214,,170,1070975338599,8238426,305,2.102,vertcoin,vtc
2201,2020/01/19,40843,,451050,,501.074,0.771,null,2050,,,51.818,220,,196,1199619479732,8563242,338,1.964,vertcoin,vtc
2202,2020/01/20,45265,,541636,,735.507,0.82,null,2355,,,51.801,230,,204,1399453133460,8629132,379,1.908,vertcoin,vtc
2203,2020/01/21,52471,,252293,,475.95,0.73,null,1274,,,51.784,198,,183,1620972162611,8680394,337,1.46,vertcoin,vtc
2204,2020/01/22,49400,,258713,,907.129,1.274,null,904.592,,,51.636,286,,239,1346971913788,10114366,421,1.895,vertcoin,vtc
2205,2020/01/23,49390,,36922,,749.332,1.083,6,150.704,,,51.577,245,,229,1423630582815,10561140,425,2.063,vertcoin,vtc
2206,2020/01/24,48752,,55339,,434.467,0.833,1,272.607,,,51.666,203,,196,1373696423665,9863026,383,1.939,vertcoin,vtc
2207,2020/01/25,51102,,14639,,460.458,0.881,2,79.997,,,51.661,183,,174,1550911638528,9784566,334,1.816,vertcoin,vtc
2208,2020/01/26,52297,,17425,,328.461,0.865,2,98.448,,,51.686,177,,178,1532194429677,9610159,293,1.619,vertcoin,vtc
2209,2020/01/27,54363,,13278,,402.124,1.016,2,69.883,,,51.715,190,,187,1565863594253,9722995,336,1.818,vertcoin,vtc
2210,2020/01/28,54695,,18791,,414.325,0.892,null,98.383,,,51.666,191,,179,1594874666209,9797255,310,1.53,vertcoin,vtc
2211,2020/01/29,48146,,21142,,327.439,0.949,null,113.665,,,51.685,186,,193,1285031909522,9569807,333,1.97,vertcoin,vtc
2212,2020/01/30,49652,,7227,,355.921,0.998,null,43.018,,,51.689,168,,175,1451435743820,9869937,318,1.856,vertcoin,vtc
2213,2020/01/31,49330,,766427,,448.021,1.076,null,3289,,,51.829,233,,233,1417618713282,9732563,352,1.812,vertcoin,vtc
2214,2020/02/01,47819,,434824,,553.582,1.064,null,1827,,,51.843,238,,224,1318274137718,10102800,440,1.979,vertcoin,vtc
2215,2020/02/02,43793,,21262,,585.82,1.227,null,97.981,,,51.86,217,,205,1170586782549,10303764,374,2.301,vertcoin,vtc
2216,2020/02/03,48885,,26187,,307.67,1.03,null,146.298,,,51.834,179,,173,1497398464217,10231298,301,1.984,vertcoin,vtc
2217,2020/02/04,52451,,29724,,308.567,1.247,null,155.623,,,51.837,191,,187,1561732343224,10256570,317,1.777,vertcoin,vtc
2218,2020/02/05,51349,,208205,,329.482,1.588,null,853.298,,,51.797,244,,204,1441227863930,11278817,388,2.048,vertcoin,vtc
2219,2020/02/06,50904,,118762,,1333,1.396,null,527.832,,,51.769,225,,194,1443211350896,11826998,337,2.144,vertcoin,vtc
2220,2020/02/07,48640,,30320,,341.2,1.443,null,153.909,,,51.78,197,,168,1348406665700,11912510,332,2.459,vertcoin,vtc
2221,2020/02/08,49983,,27543,,993.269,1.482,null,137.715,,,51.793,200,,162,1468874536084,11568840,321,2.056,vertcoin,vtc
2222,2020/02/09,49959,,97679,,617.122,1.596,null,417.43,,,51.808,234,,189,1426303979298,12357571,329,2.419,vertcoin,vtc
2223,2020/02/10,50397,,43448,,332.873,1.523,null,226.294,,,51.743,192,,174,1471330562605,12498178,283,2.351,vertcoin,vtc
2224,2020/02/11,50163,,161213,,404.011,1.372,null,959.604,,,51.894,168,,155,1467355504202,12398665,267,2.239,vertcoin,vtc
2225,2020/02/12,50253,,200337,,576.402,1.708,null,1038,,,51.897,193,,166,1438770460565,12926954,306,2.334,vertcoin,vtc
2226,2020/02/13,49058,,191575,,421.427,1.435,null,934.511,,,51.885,205,,188,1330231748648,13132988,348,2.587,vertcoin,vtc
2227,2020/02/14,48615,,149250,,304.453,1.421,null,789.681,,,51.874,189,,180,1394505136873,13002497,307,2.543,vertcoin,vtc
2228,2020/02/15,49754,,131218,,954.961,1.883,null,621.884,,,51.947,211,,208,1494295530185,13729874,374,2.544,vertcoin,vtc
2229,2020/02/16,49741,,75681,,2229,1.576,null,352.005,,,51.939,215,,197,1416054321705,12974007,334,2.549,vertcoin,vtc
2230,2020/02/17,47318,,129335,,408.251,1.477,null,601.56,,,52.011,215,,195,1321471998965,12224461,353,2.158,vertcoin,vtc
2231,2020/02/18,45276,,126509,,4802,1.715,null,488.451,,,51.975,259,,241,1242085207777,12660933,389,2.749,vertcoin,vtc
2232,2020/02/19,42589,,35807,,1207,1.278,null,166.544,,,51.987,215,,194,1193345252786,12621326,313,2.826,vertcoin,vtc
2233,2020/02/20,50573,,94802,,453.066,1.239,null,428.97,,,51.949,221,,201,1567114760400,11594887,283,2.215,vertcoin,vtc
2234,2020/02/21,56078,,35281,,480.541,1.745,null,196.004,,,51.945,180,,161,1675453391424,11833872,361,1.962,vertcoin,vtc
2235,2020/02/22,56195,,30610,,246.021,1.314,null,209.66,,,51.952,146,,155,1610561365812,11280437,213,1.877,vertcoin,vtc
2236,2020/02/23,56522,,53007,,536.587,1.404,null,297.794,,,51.926,178,,174,1643693068299,11303751,282,1.781,vertcoin,vtc
2237,2020/02/24,56346,,31701,,299.933,1.09,null,196.898,,,51.885,161,,147,1600390857650,10922571,277,1.85,vertcoin,vtc
2238,2020/02/25,56510,,115056,,307.288,1.79,null,545.291,,,51.902,211,,179,1660120571220,10492856,303,1.748,vertcoin,vtc
2239,2020/02/26,57694,,407630,,312.036,1.86,null,1691,,,51.995,241,,193,1718102079848,9623501,330,1.538,vertcoin,vtc
2240,2020/02/27,57654,,514455,,527.178,1.437,null,2371,,,51.935,217,,188,1650446995542,9225829,326,1.524,vertcoin,vtc
2241,2020/02/28,57657,,253487,,316.083,1.178,null,1518,,,51.539,167,,167,1651932940090,10165897,315,1.652,vertcoin,vtc
2242,2020/02/29,57880,,8055,,305.213,1.337,3,55.548,,,51.542,145,,157,1670553571904,10454078,260,1.504,vertcoin,vtc
2243,2020/03/01,31401,,26077,,345.571,1.063,2,113.875,,,51.562,229,,233,805729190202,10229528,394,3.323,vertcoin,vtc
2244,2020/03/02,45598,,41294,,300.918,1.062,null,203.416,,,51.378,203,,208,1433647202777,10605309,325,2.384,vertcoin,vtc
2245,2020/03/03,78588,,24747,,525.947,1.298,null,166.089,,,51.395,149,,146,2573462868964,11665885,274,1.237,vertcoin,vtc
2246,2020/03/04,80393,,2450418,,280.117,2.215,3,13034,,,51.073,188,,192,2354511817045,12066715,295,1.421,vertcoin,vtc
2247,2020/03/05,84024,,185903,,281.609,1.975,null,1094,,,51.674,170,,171,2523030767881,12890346,290,1.464,vertcoin,vtc
2248,2020/03/06,93746,,180812,,326.94,6.33,11,1159,,,51.795,156,,151,2883244641102,14252577,318,1.375,vertcoin,vtc
2249,2020/03/07,97379,,49643,,609.482,2.585,4,354.595,,,51.782,140,,133,2863381020025,14355028,255,1.378,vertcoin,vtc
2250,2020/03/08,96563,,47332,,389.159,1.793,1,415.196,,,51.838,114,,114,2720931154555,13161378,245,1.217,vertcoin,vtc
2251,2020/03/09,93109,,52698,,358.378,1.867,null,399.224,,,52.003,132,,125,2563530723056,11938396,208,1.247,vertcoin,vtc
2252,2020/03/10,95598,,42102,,267.676,2.216,null,353.801,,,52.001,119,,118,2843749471961,12426075,172,1.202,vertcoin,vtc
2253,2020/03/11,71991,,13825,,305.968,1.22,null,116.18,,,52.023,119,,124,1899551211486,12504158,237,1.541,vertcoin,vtc
2254,2020/03/12,65023,,20853,,266.587,1.298,null,143.815,,,52.02,145,,132,1826509011287,9962067,251,1.403,vertcoin,vtc
2255,2020/03/13,63817,,34224,,263.78,0.945,null,242.725,,,52.009,141,,149,1868349674815,7995305,214,1.238,vertcoin,vtc
2256,2020/03/14,66433,,48778,,312.961,1.419,null,320.908,,,52.059,152,,141,1953203545807,8725028,255,1.227,vertcoin,vtc
2257,2020/03/15,68456,,66982,,276.418,1.778,null,416.035,,,52.221,161,,154,2033177681199,9380243,268,1.261,vertcoin,vtc
2258,2020/03/16,69320,,55051,,285.948,0.994,null,413.92,,,52.278,133,,130,2050354182818,8837741,245,1.154,vertcoin,vtc
2259,2020/03/17,71302,,29833,,256.003,1.507,null,210.095,,,52.286,142,,148,2108568254495,9180522,249,1.222,vertcoin,vtc
2260,2020/03/18,73555,,81862,,244.281,1.612,null,665.546,,,52.224,123,,110,2196755377387,9058579,240,1.143,vertcoin,vtc
2261,2020/03/19,75830,,112735,,293.072,5.24,null,713.511,,,51.965,158,,140,2242589811386,10548313,240,1.325,vertcoin,vtc
2262,2020/03/20,67038,,62361,,587.183,2.137,null,342.64,,,52.026,182,,150,1800769560861,11574362,238,1.477,vertcoin,vtc
2263,2020/03/21,64323,,31539,,250.062,1.587,null,217.51,,,51.973,145,,137,1827710704435,11265759,245,1.696,vertcoin,vtc
2264,2020/03/22,69759,,46742,,275.666,1.148,null,346.239,,,52.051,135,,138,2133372066391,11101166,237,1.48,vertcoin,vtc
2265,2020/03/23,76009,,22814,,397.536,1.65,null,178.234,,,52.095,128,,121,2282717073751,10672065,228,1.292,vertcoin,vtc
2266,2020/03/24,76570,,24112,,263.868,1.905,null,178.609,,,52.116,135,,131,2200936479512,11228657,253,1.377,vertcoin,vtc
2267,2020/03/25,77363,,28955,,283.628,1.3,null,208.312,,,52.121,139,,140,2273993545577,10925316,251,1.261,vertcoin,vtc
2268,2020/03/26,76749,,26778,,506.974,1.909,null,185.96,,,52.171,144,,135,2148058042396,11194022,224,1.393,vertcoin,vtc
2269,2020/03/27,80458,,17720,,485.146,2.121,null,141.762,,,52.175,125,,119,2465120132688,11391528,191,1.331,vertcoin,vtc
2270,2020/03/28,69992,,11874,,315.706,1.519,null,100.624,,,52.182,118,,116,1892979463211,10614103,183,1.314,vertcoin,vtc
2271,2020/03/29,63752,,76120,,261.506,1.659,null,536.056,,,52.136,142,,149,1801579719915,10139979,234,1.496,vertcoin,vtc
2272,2020/03/30,75497,,49828,,848.245,1.914,null,317.373,,,52.151,157,,149,2316521321547,10013157,229,1.272,vertcoin,vtc
2273,2020/03/31,73274,,128692,,743.79,2.207,null,659.96,,,52.171,195,,175,2081520470763,10439204,284,1.258,vertcoin,vtc
2274,2020/04/01,67046,,63838,,429.745,1.592,4,364.789,,,52.241,175,,169,1827508661362,10586295,310,1.45,vertcoin,vtc
2275,2020/04/02,65268,,14475,,257.19,1.843,11,108.022,,,52.266,134,,127,1838850817745,11132206,188,1.621,vertcoin,vtc
2276,2020/04/03,65988,,22055,,480.129,1.595,null,165.826,,,52.298,133,,132,1938697436519,11104465,246,1.573,vertcoin,vtc
2277,2020/04/04,66161,,21677,,281.314,1.33,null,150.535,,,52.358,144,,148,1903480245387,10965071,251,1.569,vertcoin,vtc
2278,2020/04/05,68032,,29685,,628.197,1.784,null,203.321,,,52.451,146,,147,2032771443168,11247346,230,1.45,vertcoin,vtc
2279,2020/04/06,67337,,11412,,430.841,1.298,null,70.011,,,52.459,163,,141,1907096490513,11579610,202,1.602,vertcoin,vtc
2280,2020/04/07,66526,,22509,,405.571,1.628,null,144.288,,,52.481,156,,148,1865609559694,11812389,221,1.702,vertcoin,vtc
2281,2020/04/08,66088,,13336,,287.688,1.447,null,96.64,,,52.488,138,,139,1866865433998,11871275,238,1.577,vertcoin,vtc
2282,2020/04/09,66978,,111034,,289.328,1.496,null,721,,,52.418,154,,154,1986180167097,12249094,250,1.748,vertcoin,vtc
2283,2020/04/10,69504,,64460,,372.334,1.947,null,364.18,,,52.441,177,,163,2056987948101,11954597,263,1.532,vertcoin,vtc
